#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1375000,2749.999999948795,-7005.125291702718,-5529.380157187723,282.6291917751878,1.92e+03
1400000,2799.9999999476127,-7126.714964718657,-5488.892258377806,313.66968247962194,1.92e+03
1425000,2849.9999999464303,-7128.375398173839,-5523.913837561793,307.2804805547752,1.92e+03
1450000,2899.999999945248,-6999.071411852103,-5447.878900269398,297.0785914062511,1.92e+03
1475000,2949.9999999440656,-7061.464896690584,-5417.816015313976,314.7854897440233,1.92e+03
1500000,2999.9999999428833,-6997.65157928187,-5352.338238194885,315.1042608459458,1.92e+03
1525000,3049.999999941701,-6993.765919285265,-5544.717714477018,277.51629559181214,1.92e+03
1550000,3099.9999999405186,-7110.635304327726,-5553.821964670854,298.15507138816304,1.92e+03
1575000,3149.9999999393362,-7050.486320455282,-5488.339510796037,299.17651762631937,1.92e+03
1600000,3199.999999938154,-7071.340324110177,-5563.214521192353,288.83061634762237,1.92e+03
1625000,3249.9999999369716,-7198.345484791281,-5570.036356827367,311.84767751096086,1.92e+03
1650000,3299.999999935789,-7102.875840247524,-5649.4070210740465,278.3629151306291,1.92e+03
1675000,3349.999999934607,-7076.454791905449,-5508.156918038223,300.35454645053807,1.92e+03
1700000,3399.9999999334245,-7032.845713487944,-5521.98074099006,289.3552118664831,1.92e+03
1725000,3449.999999932242,-7086.235952520034,-5523.264351979089,299.33447849288524,1.92e+03
1750000,3499.99999993106,-7070.425413566471,-5374.515218049201,324.7943812736158,1.92e+03
1775000,3549.9999999298775,-7037.318272878658,-5408.50533154935,311.9441659634291,1.92e+03
1800000,3599.999999928695,-7010.88367581545,-5375.24603239046,313.25120739781823,1.92e+03
1825000,3649.999999927513,-7074.582407489359,-5379.222686059065,324.68895653416945,1.92e+03
1850000,3699.9999999263305,-7172.8157777694605,-5579.981728757194,305.05362299723197,1.92e+03
1875000,3749.999999925148,-7222.25270485025,-5615.897859105601,307.64307544620493,1.92e+03
1900000,3799.999999923966,-7020.730770679167,-5476.662396378384,295.7142032642929,1.92e+03
1925000,3849.9999999227834,-7006.983316972222,-5425.623397870066,302.8561405275483,1.92e+03
1950000,3899.999999921601,-7135.44789511284,-5512.065049939029,310.9042142456184,1.92e+03
1975000,3949.9999999204188,-7112.461643403084,-5478.49527933409,312.9311302228587,1.92e+03
2000000,3999.9999999192364,-7091.143462780871,-5587.3175224605375,288.0071227359882,1.92e+03
2025000,4049.999999918054,-7030.673143056504,-5478.1204047088395,297.339096951701,1.92e+03
2050000,4099.999999917781,-7113.450778580933,-5573.3073614202995,294.96251014443897,1.92e+03
2075000,4149.999999927967,-7139.986759464752,-5583.839589947876,298.02748897311835,1.92e+03
2100000,4199.999999938153,-7038.8407003578595,-5382.227630296833,317.2683427002706,1.92e+03
2125000,4249.99999994834,-7075.007920592536,-5501.8799540142045,301.2795877515128,1.92e+03
2150000,4299.999999958526,-7039.504989821958,-5360.867023349592,321.4864685311341,1.92e+03
2175000,4349.9999999687125,-7158.360158363247,-5625.600503567984,293.5483995769863,1.92e+03
2200000,4399.999999978899,-7135.986186872071,-5555.708853406282,302.648807773214,1.92e+03
2225000,4449.999999989085,-7101.6076267033495,-5567.927825274674,293.7246226206768,1.92e+03
2250000,4499.9999999992715,-6992.325732348461,-5452.053555242517,294.98716976785556,1.92e+03
2275000,4550.000000009458,-7037.170986582715,-5513.715601275227,291.76648066437355,1.92e+03
2300000,4600.000000019644,-7120.722487827096,-5435.443093238426,322.75841001807754,1.92e+03
2325000,4650.0000000298305,-7020.763631161205,-5469.561424842418,297.08044810586637,1.92e+03
2350000,4700.000000040017,-7015.658094913872,-5483.295369087391,293.47238122461954,1.92e+03
2375000,4750.000000050203,-7107.148444613511,-5619.14859519501,284.9761689649527,1.92e+03
2400000,4800.0000000603895,-7098.117261011994,-5482.84638286997,309.35064064250815,1.92e+03
2425000,4850.000000070576,-7028.7568475621565,-5413.336406228824,309.37928442583507,1.92e+03
2450000,4900.000000080762,-7066.93969800746,-5599.367727841588,281.06389789061893,1.92e+03
2475000,4950.000000090949,-7145.427505575659,-5611.521421045631,293.7679595143939,1.92e+03
2500000,5000.000000101135,-6974.464064895124,-5434.520135204786,294.92430504981905,1.92e+03
2525000,5050.000000111321,-6984.690027314463,-5327.589440635296,317.3617100606226,1.92e+03
2550000,5100.000000121508,-7113.687145376359,-5474.297001865501,313.9698721872864,1.92e+03
2575000,5150.000000131694,-7156.75833148421,-5604.0789807832025,297.3633452763318,1.92e+03
2600000,5200.00000014188,-7209.417863493496,-5700.4008612682155,289.00129550765195,1.92e+03
2625000,5250.000000152067,-7096.249524282686,-5486.804666949451,308.2348629150793,1.92e+03
2650000,5300.000000162253,-7024.228055484711,-5420.90017260794,307.0633628326426,1.92e+03
2675000,5350.000000172439,-7108.223149998034,-5528.1630497395945,302.607204081368,1.92e+03
2700000,5400.000000182626,-7157.651486344392,-5526.147405946873,312.45956285820057,1.92e+03
2725000,5450.000000192812,-7144.887996680202,-5464.165721504305,321.88564754281555,1.92e+03
2750000,5500.000000202998,-7159.740770781575,-5674.214356542194,284.502465905235,1.92e+03
2775000,5550.000000213185,-7088.5138867458245,-5601.499652853636,284.78740756361873,1.92e+03
2800000,5600.000000223371,-7174.058770563719,-5605.123036724437,300.47670700804315,1.92e+03
2825000,5650.000000233557,-7080.277221771889,-5508.078174257444,301.1016846447294,1.92e+03
2850000,5700.000000243744,-7306.941007970938,-5742.83866452581,299.5510341471377,1.92e+03
2875000,5750.00000025393,-7212.110449794419,-5735.948241661227,282.70906815550893,1.92e+03
2900000,5800.000000264116,-7258.322976820924,-5613.591074992757,314.99290577253726,1.92e+03
2925000,5850.000000274303,-7205.173940748882,-5657.106802523431,296.4800315836255,1.92e+03
2950000,5900.000000284489,-7118.126423306445,-5413.29071214148,326.50376266657145,1.92e+03
2975000,5950.000000294675,-7160.439805280375,-5658.0069033401705,287.74033323265235,1.92e+03
3000000,6000.000000304862,-7322.410836340765,-5817.2517098464305,288.2624495685363,1.92e+03
3025000,6050.000000315048,-7205.05650372687,-5583.46191372147,310.5617343003247,1.92e+03
3050000,6100.000000325234,-7137.721889678018,-5600.187722210904,294.462796396603,1.92e+03
3075000,6150.000000335421,-7204.95570313717,-5666.097500164381,294.7163707273587,1.92e+03
3100000,6200.000000345607,-7197.86845854967,-5651.303065647369,296.1924229329124,1.92e+03
3125000,6250.000000355793,-7105.807306234898,-5430.448601309482,320.85843661765716,1.92e+03
3150000,6300.00000036598,-7101.996554228444,-5498.06432884272,307.17910425090366,1.92e+03
3175000,6350.000000376166,-7107.282914921653,-5562.055397895564,295.9361979461273,1.92e+03
3200000,6400.000000386352,-7158.0019305301175,-5533.1436155931,311.18679069930994,1.92e+03
3225000,6450.000000396539,-7228.235901878195,-5604.014864821306,311.0647416218748,1.92e+03
3250000,6500.000000406725,-7071.775789062863,-5505.058558495579,300.0518275542331,1.92e+03
3275000,6550.0000004169115,-7281.763217642981,-5738.24615711943,295.60861771050753,1.92e+03
3300000,6600.000000427098,-7245.200893411246,-5652.426278629509,305.0422403755681,1.92e+03
3325000,6650.000000437284,-7123.015933001886,-5514.81526691766,307.9965800578996,1.92e+03
3350000,6700.0000004474705,-7139.546731310061,-5508.437084032184,312.38402250153155,1.92e+03
3375000,6750.000000457657,-7219.331298490573,-5677.26802816696,295.3301932457343,1.92e+03
3400000,6800.000000467843,-7213.211068400322,-5667.480410154185,296.0325576718312,1.92e+03
3425000,6850.0000004780295,-7137.4135803204,-5572.041681360105,299.7941746737594,1.92e+03
3450000,6900.000000488216,-6999.1873452516975,-5310.816398046729,323.35049261881863,1.92e+03
3475000,6950.000000498402,-7159.658507175785,-5646.374744941534,289.8184494352713,1.92e+03
3500000,7000.0000005085885,-7228.771050144736,-5597.87275368923,312.3435453820679,1.92e+03
3525000,7050.000000518775,-7158.124653803759,-5673.473690732661,284.3348027699527,1.92e+03
3550000,7100.000000528961,-7089.75135843691,-5577.163177479243,289.68523430928707,1.92e+03
3575000,7150.000000539148,-7169.796227851368,-5570.146955645772,306.35884906767484,1.92e+03
3600000,7200.000000549334,-7213.485123774528,-5629.487429288176,303.3613174090322,1.92e+03
3625000,7250.00000055952,-7188.50947949188,-5561.462865825005,311.6058854921147,1.92e+03
3650000,7300.000000569707,-7122.85289085977,-5543.202297682748,302.5287768158867,1.92e+03
3675000,7350.000000579893,-7121.873783347959,-5517.637759161638,307.2372866615833,1.92e+03
3700000,7400.000000590079,-7133.6598585654865,-5568.777669834311,299.7003872012324,1.92e+03
3725000,7450.000000600266,-7065.388932069289,-5471.347413945577,305.2848729678941,1.92e+03
3750000,7500.000000610452,-7095.951670957917,-5565.86406420325,293.0366589244607,1.92e+03
3775000,7550.000000620638,-7200.337700177725,-5539.5106298033,318.07539228821173,1.92e+03
3800000,7600.000000630825,-7229.659518436861,-5673.477182524783,298.03422390967415,1.92e+03
3825000,7650.000000641011,-7184.5963042858775,-5613.419434224514,300.90592103985045,1.92e+03
3850000,7700.000000651197,-7103.960707556409,-5408.6978335593485,324.6704086757758,1.92e+03
3875000,7750.000000661384,-7037.091707227955,-5484.511785671197,297.3443029782949,1.92e+03
3900000,7800.00000067157,-7114.77027640527,-5590.432067719311,291.9355556977935,1.92e+03
3925000,7850.000000681756,-7081.227608702435,-5558.02677645677,291.7177296135015,1.92e+03
3950000,7900.000000691943,-7176.843584414188,-5484.102845603469,324.18737877271747,1.92e+03
3975000,7950.000000702129,-7070.706358937738,-5546.928149631968,291.82830670979695,1.92e+03
4000000,8000.000000712315,-7254.26095389592,-5707.950380226838,296.1436209058893,1.92e+03
4025000,8050.000000722502,-7204.996509487451,-5707.256091936881,286.84164616302076,1.92e+03
4050000,8100.000000732688,-7178.08946549943,-5560.480923098113,309.7983413631769,1.92e+03
4075000,8150.000000742874,-7206.733431200924,-5668.909506899059,294.5182895424733,1.92e+03
4100000,8200.00000075306,-7159.869035803014,-5474.951815026054,322.6890478434772,1.92e+03
4125000,8250.000000763246,-7012.279317508198,-5484.787099039924,292.539599861503,1.92e+03
4150000,8300.000000773432,-7048.062140861128,-5403.027364424381,315.05091118541657,1.92e+03
4175000,8350.000000783619,-7164.483504982247,-5607.627326776077,298.1632756669925,1.92e+03
4200000,8400.000000793805,-7129.665163280514,-5552.545141093768,302.0441313191924,1.92e+03
4225000,8450.000000803991,-7076.865968815936,-5516.407446478914,298.85318314924456,1.92e+03
4250000,8500.000000814178,-7126.400360047433,-5566.93961776984,298.6620920419996,1.92e+03
4275000,8550.000000824364,-7142.617236360463,-5569.370196321545,301.3023922555834,1.92e+03
4300000,8600.00000083455,-7210.17771627361,-5765.126383841462,276.75082953479074,1.92e+03
4325000,8650.000000844737,-7153.907689309174,-5548.193970206543,307.52028926827956,1.92e+03
4350000,8700.000000854923,-7098.42738672552,-5524.608224136035,301.411963027854,1.92e+03
4375000,8750.00000086511,-7212.719099019261,-5568.429923557582,314.9081164737544,1.92e+03
4400000,8800.000000875296,-7238.978738018523,-5631.565276230552,307.84581763367805,1.92e+03
4425000,8850.000000885482,-7165.964339883232,-5591.325978346369,301.5688529480613,1.92e+03
4450000,8900.000000895669,-7102.781356973166,-5559.006938753838,295.6579058943908,1.92e+03
4475000,8950.000000905855,-7170.287892807087,-5600.8146560292735,300.57964756162585,1.92e+03
4500000,9000.000000916041,-7262.790998464203,-5685.901736190584,301.99993704321867,1.92e+03
4525000,9050.000000926228,-7229.683140671658,-5684.960827740393,295.83944314635716,1.92e+03
4550000,9100.000000936414,-7145.253084439695,-5560.52876662206,303.500477593296,1.92e+03
4575000,9150.0000009466,-7199.723260599199,-5598.14491988922,306.7282970567087,1.92e+03
4600000,9200.000000956787,-7203.857756935191,-5649.033369554691,297.7741546829659,1.92e+03
4625000,9250.000000966973,-7092.895448352438,-5544.212089981238,296.59804776248654,1.92e+03
4650000,9300.00000097716,-7151.817197404088,-5687.970121863743,280.350519995725,1.92e+03
4675000,9350.000000987346,-7133.406778310154,-5599.4011155262,293.78703036935866,1.92e+03
4700000,9400.000000997532,-7176.257416311214,-5636.055125804398,294.97378534762913,1.92e+03
4725000,9450.000001007718,-7203.742312758266,-5663.868137529816,294.91094593602315,1.92e+03
4750000,9500.000001017905,-7317.6318978506515,-5710.14631058623,307.85963083532033,1.92e+03
4775000,9550.000001028091,-7063.514054940288,-5513.442778796578,296.86385658619224,1.92e+03
4800000,9600.000001038277,-7154.427699374233,-5604.285301370186,296.8774775790281,1.92e+03
4825000,9650.000001048464,-7298.372188057123,-5649.712815933361,315.74508020252796,1.92e+03
4850000,9700.00000105865,-7097.027168165418,-5487.97084560998,308.16045218679216,1.92e+03
4875000,9750.000001068836,-7164.829498760828,-5604.21956081581,298.882181700491,1.92e+03
4900000,9800.000001079023,-7154.236228634589,-5587.885126331721,299.9817080376324,1.92e+03
4925000,9850.000001089209,-7119.92065116379,-5520.566536361761,306.3023216250526,1.92e+03
4950000,9900.000001099395,-7310.672527870516,-5810.280324235217,287.34950632149867,1.92e+03
4975000,9950.000001109582,-7155.308089713861,-5586.972031956324,300.36185928647745,1.92e+03
5000000,10000.000001119768,-7148.55809210987,-5565.051534550267,303.2672567007083,1.92e+03
5025000,10050.000001129954,-7203.269476838595,-5552.85470809801,316.08126720084766,1.92e+03
5050000,10100.00000114014,-7198.5630077848855,-5816.279660134562,264.7297397183066,1.92e+03
5075000,10150.000001150327,-7043.991233577595,-5423.372974410622,310.3747510677084,1.92e+03
5100000,10200.000001160513,-7201.3378474774345,-5686.0158091537505,290.20881245277195,1.92e+03
5125000,10250.0000011707,-7098.909883532082,-5467.196977124739,312.4995564350032,1.92e+03
5150000,10300.000001180886,-7299.588991369446,-5854.461933916567,276.76533210769827,1.92e+03
5175000,10350.000001191072,-7147.304585620822,-5549.5360608135625,305.9986553562452,1.92e+03
5200000,10400.000001201259,-7165.730698442394,-5624.504169297845,295.16994370288785,1.92e+03
5225000,10450.000001211445,-7154.490556180681,-5506.436426306382,315.62916646932746,1.92e+03
5250000,10500.000001221631,-7231.284378996119,-5639.919167116426,304.77231680016627,1.92e+03
5275000,10550.000001231818,-7100.5397578064385,-5470.007501615308,312.27344271890604,1.92e+03
5300000,10600.000001242004,-7167.2225336058655,-5643.812663305485,291.757763800349,1.92e+03
5325000,10650.00000125219,-7151.102398098849,-5582.749483760483,300.3650875958276,1.92e+03
5350000,10700.000001262377,-7164.2253154174705,-5569.183171148474,305.4765091468634,1.92e+03
5375000,10750.000001272563,-7251.39354351897,-5707.999170104788,295.58512113392976,1.92e+03
5400000,10800.00000128275,-7118.288759727982,-5460.419799856661,317.5088660221781,1.92e+03
5425000,10850.000001292936,-7075.481181293274,-5474.5582360757035,306.6027781618938,1.92e+03
5450000,10900.000001303122,-7088.5703218776125,-5503.569639446725,303.5534059109655,1.92e+03
5475000,10950.000001313309,-7151.353225614524,-5578.999228763365,301.13135996249065,1.92e+03
5500000,11000.000001323495,-7174.260376287324,-5643.578456997702,293.15047943959405,1.92e+03
5525000,11050.000001333681,-7337.947870584076,-5752.876458601822,303.5669517702537,1.92e+03
5550000,11100.000001343868,-7185.243863346777,-5580.1021857647565,307.4107340145636,1.92e+03
5575000,11150.000001354054,-7267.336405892825,-5635.009313887106,312.61718296495667,1.92e+03
5600000,11200.00000136424,-7197.3164668623995,-5626.489448007236,300.83891884459484,1.92e+03
5625000,11250.000001374427,-7309.71449966977,-5713.268425602554,305.74538453387936,1.92e+03
5650000,11300.000001384613,-7233.3732599593195,-5657.667768448228,301.7732256917561,1.92e+03
5675000,11350.0000013948,-7249.522784550287,-5712.349743216538,294.39363486944313,1.92e+03
5700000,11400.000001404986,-7174.261699755185,-5680.7837180433335,286.0253203843243,1.92e+03
5725000,11450.000001415172,-7250.943844284187,-5753.668662358668,286.7525459751783,1.92e+03
5750000,11500.000001425358,-7287.615275169769,-5769.388088313434,290.76519564019804,1.92e+03
5775000,11550.000001435545,-7202.854316583047,-5666.05020464851,294.3229788899772,1.92e+03
5800000,11600.000001445731,-7123.1541134567415,-5476.777149942624,315.3079618373322,1.92e+03
5825000,11650.000001455917,-7096.791223630613,-5525.369182875961,300.95287521457215,1.92e+03
5850000,11700.000001466104,-7286.474564007958,-5639.777179085388,315.36932774773277,1.92e+03
5875000,11750.00000147629,-7135.382370712581,-5574.105176401009,299.0099721455858,1.92e+03
5900000,11800.000001486476,-7329.3178972364185,-5664.77277526549,318.7874596317665,1.92e+03
5925000,11850.000001496663,-7189.7768344326,-5566.574920459012,310.8695629784787,1.92e+03
5950000,11900.000001506849,-7182.4438553594755,-5648.891885092995,293.70014087433066,1.92e+03
5975000,11950.000001517035,-7094.734650211354,-5540.645689414171,297.6333085327792,1.92e+03
6000000,12000.000001527222,-7173.7667669793145,-5598.437151845599,301.7012392530003,1.92e+03
6025000,12050.000001537408,-7271.318944148843,-5693.047587248522,302.2646306398064,1.92e+03
6050000,12100.000001547594,-7289.712402661714,-5714.20955632498,301.734415845458,1.92e+03
6075000,12150.00000155778,-7220.7414170390175,-5747.322959094444,282.1835953756194,1.92e+03
6100000,12200.000001567967,-7069.696516981797,-5422.280173487244,315.5070200059464,1.92e+03
6125000,12250.000001578153,-7220.5749098726465,-5707.331225952941,289.8107737862837,1.92e+03
6150000,12300.00000158834,-7274.234698516593,-5775.63418993015,287.0063675831608,1.92e+03
6175000,12350.000001598526,-7165.907472768098,-5554.828519200788,308.54781891752026,1.92e+03
6200000,12400.000001608712,-7240.521627458707,-5712.895150828121,292.56531248288746,1.92e+03
6225000,12450.000001618899,-7221.9410438806135,-5739.76006045482,283.8617615011547,1.92e+03
6250000,12500.000001629085,-7112.439558573793,-5514.361753708183,306.0578875169209,1.92e+03
6275000,12550.000001639271,-7144.584101138014,-5637.867477348913,288.56073562845023,1.92e+03
6300000,12600.000001649458,-7125.47627830576,-5531.048097334994,305.3589251910027,1.92e+03
6325000,12650.000001659644,-7122.930575954062,-5539.576384603494,303.2380760939042,1.92e+03
6350000,12700.00000166983,-7218.456305631482,-5635.881240441259,303.0888607640759,1.92e+03
6375000,12750.000001680017,-7083.448849733421,-5574.6573265183015,288.9581126104745,1.92e+03
6400000,12800.000001690203,-7164.43409323806,-5471.218196994097,324.2783791481774,1.92e+03
6425000,12850.00000170039,-7218.352813827982,-5675.319724354369,295.51592938412426,1.92e+03
6450000,12900.000001710576,-7141.660993417683,-5529.13967471253,308.8240552971083,1.92e+03
6475000,12950.000001720762,-7133.24881602247,-5653.273017908904,283.439432653217,1.92e+03
6500000,13000.000001730948,-7160.676154582767,-5669.513331890594,285.5819297830213,1.92e+03
6525000,13050.000001741135,-7236.430780817983,-5683.022767616344,297.50289599468664,1.92e+03
6550000,13100.000001751321,-7368.070405729307,-5746.4731202011535,310.5622505367667,1.92e+03
6575000,13150.000001761508,-7278.547606945254,-5781.2243894304365,286.761745571682,1.92e+03
6600000,13200.000001771694,-7177.545103290022,-5574.267827115244,307.05367082624645,1.92e+03
6625000,13250.00000178188,-7204.576594529051,-5566.239447642977,313.76820620984626,1.92e+03
6650000,13300.000001792067,-7188.900635754193,-5606.339928615105,303.08611096379343,1.92e+03
6675000,13350.000001802253,-7135.125912795268,-5507.431578535051,311.72993451894934,1.92e+03
6700000,13400.00000181244,-7193.579062606017,-5494.673954979559,325.36795564568075,1.92e+03
6725000,13450.000001822626,-7070.078605283011,-5388.663850799664,322.01826859126635,1.92e+03
6750000,13500.000001832812,-7205.061016401055,-5625.666709551375,302.4796938164815,1.92e+03
6775000,13550.000001842998,-7138.883707525138,-5667.68973146956,281.75757091943035,1.92e+03
6800000,13600.000001853185,-7104.008340245118,-5489.620000425137,309.18162020202965,1.92e+03
6825000,13650.000001863371,-7237.595961645127,-5638.673047753633,306.219739638511,1.92e+03
6850000,13700.000001873557,-7299.629628261357,-5707.8545635907085,304.8508102746458,1.92e+03
6875000,13750.000001883744,-7207.098896262409,-5636.834239256329,300.7312174053868,1.92e+03
6900000,13800.00000189393,-7132.399691695211,-5555.424416962286,302.01640982790747,1.92e+03
6925000,13850.000001904116,-7250.315220047436,-5600.967978999317,315.8768182876426,1.92e+03
6950000,13900.000001914303,-7158.120771279529,-5499.922751625358,317.5718863217527,1.92e+03
6975000,13950.000001924489,-7199.764807226856,-5674.387233429454,292.13461101875384,1.92e+03
7000000,14000.000001934675,-7071.173086319985,-5616.5209884868345,278.58953223639253,1.92e+03
7025000,14050.000001944862,-7114.722068904522,-5457.429889590207,317.39840316592625,1.92e+03
7050000,14100.000001955048,-7175.506710835033,-5615.001726161444,298.86208144226606,1.92e+03
7075000,14150.000001965234,-7202.2275623757905,-5627.583505432481,301.56994371101445,1.92e+03
7100000,14200.00000197542,-7135.380896671234,-5472.792335529994,318.41274641535773,1.92e+03
7125000,14250.000001985607,-7277.988844822409,-5701.96007386811,301.83513896228936,1.92e+03
7150000,14300.000001995793,-7171.698569549474,-5684.452459777709,284.83181556531497,1.92e+03
7175000,14350.00000200598,-7178.558981925794,-5530.215665739527,315.6845503508069,1.92e+03
7200000,14400.000002016166,-7227.5955358188685,-5714.419033809136,289.7979073580141,1.92e+03
7225000,14450.000002026352,-7199.215372224206,-5651.83453489665,296.3485938010772,1.92e+03
7250000,14500.000002036539,-7099.144748415243,-5507.015364863115,304.9186681023705,1.92e+03
7275000,14550.000002046725,-7168.964181996058,-5502.686778320669,319.1192197484749,1.92e+03
7300000,14600.000002056911,-7218.724647879826,-5697.426205189177,291.3533910771236,1.92e+03
7325000,14650.000002067098,-7232.881430106914,-5720.952821782411,289.5589154240894,1.92e+03
7350000,14700.000002077284,-7162.37691624515,-5527.835610363907,313.04124092958784,1.92e+03
7375000,14750.00000208747,-7224.3708946309935,-5674.903549751331,296.7481939280182,1.92e+03
7400000,14800.000002097657,-7261.275124604006,-5818.815872322576,276.2544040336119,1.92e+03
7425000,14850.000002107843,-7348.509027650862,-5746.828229868315,306.74791925225844,1.92e+03
7450000,14900.00000211803,-7311.926627229634,-5792.232445880422,291.0461489417968,1.92e+03
7475000,14950.000002128216,-7101.000977403733,-5493.817190676776,307.8018311245261,1.92e+03
7500000,15000.000002138402,-7204.660410741042,-5627.4064334044915,302.0697859087537,1.92e+03
7525000,15050.000002148588,-7125.9889895917195,-5536.657734791967,304.3827809432189,1.92e+03
7550000,15100.000002158775,-7123.777280731897,-5512.668950353676,308.5534450545341,1.92e+03
7575000,15150.000002168961,-7235.366679187015,-5679.96759832593,297.88421783014275,1.92e+03
7600000,15200.000002179147,-7284.3110759628025,-5743.716148578489,295.048981694717,1.92e+03
7625000,15250.000002189334,-7286.87559799155,-5718.21155333766,300.4246741108407,1.92e+03
7650000,15300.00000219952,-7276.867263480021,-5661.5759799150155,309.35454861284137,1.92e+03
7675000,15350.000002209707,-7190.022072300445,-5613.305555017338,301.9668535683628,1.92e+03
