#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
800000,1599.9999999759889,-7076.098132288163,-5449.079411726535,311.6005435088632,1.88e+03
825000,1649.9999999748065,-7126.486661063668,-5663.130639139464,280.25647524273734,1.88e+03
850000,1699.9999999736242,-7073.158306066313,-5550.223456171856,291.66678966784946,1.88e+03
875000,1749.9999999724419,-7112.527833302767,-5568.687365006442,295.67055555823976,1.88e+03
900000,1799.9999999712595,-7127.030322671491,-5514.2458742793815,308.8744489111662,1.88e+03
925000,1849.9999999700772,-7112.938816566809,-5513.549347782204,306.30909248764095,1.88e+03
950000,1899.9999999688948,-7044.566454968741,-5488.262374245562,298.05754002080994,1.88e+03
975000,1949.9999999677125,-7087.630907908745,-5495.056365016944,305.00392335508326,1.88e+03
1000000,1999.9999999665301,-7161.461568206722,-5675.581567161655,284.5701835285403,1.88e+03
1025000,2049.999999965348,-7158.183926099515,-5534.150630557311,311.0287860687666,1.88e+03
1050000,2099.9999999641655,-7038.113471095741,-5449.870860968394,304.17428778495207,1.88e+03
1075000,2149.999999962983,-7183.871808701948,-5594.15472749004,304.4566729754424,1.88e+03
1100000,2199.9999999618008,-7040.74513895763,-5500.853084068247,294.9143701818501,1.88e+03
1125000,2249.9999999606184,-7101.267555070865,-5520.8326173824735,302.6789915447967,1.88e+03
1150000,2299.999999959436,-7154.756307573172,-5584.80541263136,300.67112686769184,1.88e+03
1175000,2349.9999999582537,-7234.674901447563,-5689.011142060448,296.0197454524216,1.88e+03
1200000,2399.9999999570714,-7058.096331613679,-5517.606491422135,295.0288557883775,1.87e+03
1225000,2449.999999955889,-7063.6131250347935,-5521.957107782169,295.2521976599047,1.87e+03
1250000,2499.9999999547067,-7116.4866843182745,-5588.06946364149,292.7167528267862,1.87e+03
1275000,2549.9999999535244,-7191.806156625098,-5650.1619893820725,295.24992819036225,1.88e+03
1300000,2599.999999952342,-7122.1162058858,-5434.3136797314255,323.2416307439867,1.88e+03
1325000,2649.9999999511597,-7131.3341454168185,-5624.191406724752,288.6423435618338,1.87e+03
1350000,2699.9999999499773,-7047.338144441119,-5468.289086486296,302.413573038691,1.87e+03
1375000,2749.999999948795,-7116.764178593759,-5374.650193581727,333.6431583262654,1.87e+03
1400000,2799.9999999476127,-7007.962028883221,-5353.021483478231,316.94802703010254,1.87e+03
1425000,2849.9999999464303,-6946.621259246448,-5348.049646331845,306.1524597885922,1.87e+03
1450000,2899.999999945248,-7154.024067464741,-5553.1484465133835,306.5937147953285,1.87e+03
1475000,2949.9999999440656,-7114.454833306156,-5418.7826545897215,324.74879718563477,1.87e+03
1500000,2999.9999999428833,-7141.751063612522,-5586.205405661274,297.9122897265406,1.87e+03
1525000,3049.999999941701,-7089.455263528314,-5582.416167817225,288.6224942455381,1.87e+03
1550000,3099.9999999405186,-7156.180401388781,-5506.5847200224325,315.9243986487112,1.87e+03
1575000,3149.9999999393362,-7222.115188701584,-5769.031480898928,278.2891600404493,1.87e+03
1600000,3199.999999938154,-7050.7877908747605,-5580.538864736429,281.576578491909,1.87e+03
1625000,3249.9999999369716,-7122.999177240508,-5575.747055271228,296.3239427168028,1.87e+03
1650000,3299.999999935789,-7149.951186770026,-5589.645127069483,298.8239840750167,1.87e+03
1675000,3349.999999934607,-7220.638271578518,-5718.135892932756,287.75363915159414,1.87e+03
1700000,3399.9999999334245,-7153.008797753206,-5571.140447215098,302.95351341562696,1.87e+03
1725000,3449.999999932242,-7097.843554078939,-5542.903052793221,297.79639238405514,1.87e+03
1750000,3499.99999993106,-7119.43786780385,-5486.788697452663,312.6788662057407,1.87e+03
1775000,3549.9999999298775,-7108.427450395457,-5434.630669403032,320.5593027845373,1.87e+03
1800000,3599.999999928695,-7169.111368728449,-5483.925410779675,322.74051538207385,1.87e+03
1825000,3649.999999927513,-7140.831799354992,-5674.850958146604,280.75917082037756,1.87e+03
1850000,3699.9999999263305,-7135.5469482159915,-5525.869931446834,308.2793252224269,1.87e+03
1875000,3749.999999925148,-7206.812917742595,-5622.784046216285,303.3672883191843,1.87e+03
1900000,3799.999999923966,-7052.734278449715,-5433.0893067480465,310.18835069053586,1.87e+03
1925000,3849.9999999227834,-7053.47541797248,-5489.4095909867265,299.5440406513381,1.87e+03
1950000,3899.999999921601,-7107.241027962114,-5635.99192559465,281.7681285046186,1.87e+03
1975000,3949.9999999204188,-7016.486206330455,-5504.900320120585,289.4932785658021,1.87e+03
2000000,3999.9999999192364,-7207.219332624119,-5660.647207018472,296.19371235509004,1.87e+03
2025000,4049.999999918054,-7085.9654553510645,-5512.592121969656,301.32657948444836,1.87e+03
2050000,4099.999999917781,-7135.76545837754,-5548.835609914639,303.92287257812654,1.87e+03
2075000,4149.999999927967,-7221.397710885524,-5704.97669161527,290.41928517562974,1.87e+03
2100000,4199.999999938153,-7122.600860055138,-5629.005372379026,286.04782468735795,1.87e+03
2125000,4249.99999994834,-7209.122364888384,-5631.513082560393,302.13783259257195,1.87e+03
2150000,4299.999999958526,-7151.700441041844,-5543.580145998254,307.9811876966268,1.87e+03
2175000,4349.9999999687125,-7106.453386506944,-5644.150848796908,280.05471588400087,1.87e+03
2200000,4399.999999978899,-7138.934535761791,-5623.212496405575,290.28541915530474,1.87e+03
2225000,4449.999999989085,-7035.450290247548,-5485.65112516493,296.8117428929327,1.87e+03
2250000,4499.9999999992715,-7118.026825920104,-5548.956651955181,300.502454478364,1.87e+03
2275000,4550.000000009458,-7027.723818525401,-5443.203254387023,303.4614554502833,1.87e+03
2300000,4600.000000019644,-7195.5688525091155,-5623.075894469952,301.1579732897755,1.87e+03
2325000,4650.0000000298305,-6955.517236214051,-5373.1468352934035,303.04966422820905,1.87e+03
2350000,4700.000000040017,-7000.354784686598,-5292.917889906444,327.00193162923676,1.87e+03
2375000,4750.000000050203,-7164.016629720534,-5641.026111491843,291.67745105913184,1.87e+03
2400000,4800.0000000603895,-7252.81942106359,-5693.646550099638,298.60696000408416,1.87e+03
2425000,4850.000000070576,-7061.284288226538,-5473.333896872138,304.11832313788096,1.87e+03
2450000,4900.000000080762,-7072.795905632405,-5475.563877795723,305.8959074618849,1.87e+03
2475000,4950.000000090949,-7072.880766806904,-5418.460813777283,316.8483251243643,1.87e+03
2500000,5000.000000101135,-7111.903021124012,-5462.62966773394,315.86266759956806,1.87e+03
2525000,5050.000000111321,-7130.103237346263,-5588.912791226326,295.1630332168939,1.87e+03
2550000,5100.000000121508,-7120.398669511057,-5505.171837023485,309.3422051834117,1.87e+03
2575000,5150.000000131694,-7210.151786974964,-5616.837258178173,305.1456426895137,1.87e+03
2600000,5200.00000014188,-7175.09721170044,-5514.546635060105,318.0224392418021,1.87e+03
2625000,5250.000000152067,-7191.8308809500895,-5576.418090968633,309.3778190675249,1.87e+03
2650000,5300.000000162253,-7065.923879892855,-5476.271780659543,304.44422786980664,1.87e+03
2675000,5350.000000172439,-7141.228504747388,-5607.741506775577,293.68769762332425,1.87e+03
2700000,5400.000000182626,-7224.663505772607,-5703.246123473877,291.3761699462631,1.87e+03
2725000,5450.000000192812,-7171.927589955955,-5623.513987534414,296.5463851113653,1.87e+03
2750000,5500.000000202998,-7093.592753922916,-5501.699112018546,304.87351974320245,1.87e+03
2775000,5550.000000213185,-7072.398115359748,-5496.471019419616,301.8156665436409,1.87e+03
2800000,5600.000000223371,-7156.514981255057,-5568.635376091113,304.10476643128624,1.87e+03
2825000,5650.000000233557,-7135.882879429801,-5530.479603191155,307.46083441141553,1.87e+03
2850000,5700.000000243744,-7037.071949399637,-5413.832573665306,310.876737514863,1.87e+03
2875000,5750.00000025393,-7179.397208324259,-5683.8055056664425,286.4301323187324,1.87e+03
2900000,5800.000000264116,-7109.3908793204855,-5595.942714282599,289.84993524568023,1.87e+03
2925000,5850.000000274303,-7114.833775640197,-5596.183428493514,290.84623771721755,1.87e+03
2950000,5900.000000284489,-7062.355837014311,-5401.61249994271,318.0593559990528,1.87e+03
2975000,5950.000000294675,-7145.364574950776,-5686.539278828799,279.3887675731068,1.87e+03
3000000,6000.000000304862,-7176.793038090368,-5580.224082878751,305.7689182713212,1.87e+03
3025000,6050.000000315048,-7059.0424388272995,-5470.250331898789,304.27952535827245,1.87e+03
3050000,6100.000000325234,-7218.22768578925,-5659.880189096715,298.4488874089004,1.87e+03
3075000,6150.000000335421,-7069.833320971946,-5429.850436769928,314.0833916687718,1.87e+03
3100000,6200.000000345607,-7136.829079979589,-5505.292335880952,312.4658184881405,1.87e+03
3125000,6250.000000355793,-7251.858888537457,-5748.932218148724,287.8348979201906,1.87e+03
3150000,6300.00000036598,-7164.301880241954,-5586.658818156587,302.14430196543464,1.87e+03
3175000,6350.000000376166,-7084.797857399177,-5460.47212241503,311.08479297753865,1.87e+03
3200000,6400.000000386352,-7141.143295165218,-5615.845029771337,292.11942216976894,1.87e+03
3225000,6450.000000396539,-7180.687239284263,-5639.845306529098,295.09628724002783,1.87e+03
3250000,6500.000000406725,-7127.091353741337,-5498.225739423759,311.95425369724916,1.87e+03
3275000,6550.0000004169115,-7242.587084507848,-5758.7948303518815,284.1703460484108,1.87e+03
3300000,6600.000000427098,-7099.497668864417,-5601.075410157369,286.9722298325633,1.87e+03
3325000,6650.000000437284,-7143.535810946033,-5738.338632572384,269.118110925734,1.87e+03
3350000,6700.0000004474705,-7115.586050012962,-5556.208479029048,298.64616338673125,1.87e+03
3375000,6750.000000457657,-7188.999807685068,-5609.1478421051725,302.56734290574803,1.87e+03
3400000,6800.000000467843,-7160.992198641412,-5609.661355301567,297.10508418728983,1.87e+03
3425000,6850.0000004780295,-7082.225758236966,-5484.463848950234,305.9973883764829,1.87e+03
3450000,6900.000000488216,-7067.8705893484375,-5425.671402204294,314.5078497236296,1.87e+03
3475000,6950.000000498402,-7171.752457140246,-5569.49764505376,306.85785232606344,1.87e+03
3500000,7000.0000005085885,-7112.354241603346,-5496.656505075065,309.43239096503254,1.87e+03
3525000,7050.000000518775,-7217.942435602058,-5568.650719011444,315.8661844510935,1.87e+03
3550000,7100.000000528961,-7254.101553662422,-5707.231495872041,296.2507712134293,1.87e+03
3575000,7150.000000539148,-7037.544471827893,-5491.084565196321,296.17222059665386,1.87e+03
3600000,7200.000000549334,-7109.536268307547,-5602.355740146953,288.64958085958784,1.87e+03
3625000,7250.00000055952,-7172.740292867482,-5495.693005556457,321.18182760416886,1.87e+03
3650000,7300.000000569707,-7057.822692140297,-5521.5491275285,294.22137044993036,1.87e+03
3675000,7350.000000579893,-7180.017447642431,-5696.631508928898,284.09253003369724,1.87e+03
3700000,7400.000000590079,-7034.555765683966,-5427.843967182498,307.7114377038888,1.87e+03
3725000,7450.000000600266,-6993.311395387953,-5468.01230732488,292.1195797242975,1.87e+03
3750000,7500.000000610452,-7055.590679566966,-5468.120703027687,304.0263158882966,1.87e+03
3775000,7550.000000620638,-7059.284523917256,-5414.268853158762,315.04725213733536,1.87e+03
3800000,7600.000000630825,-7141.136844143596,-5532.776733585969,308.02711626743627,1.87e+03
3825000,7650.000000641011,-7012.028984734049,-5467.764687470089,295.7517256978337,1.87e+03
3850000,7700.000000651197,-7067.435476978974,-5575.425346387077,285.7442030247097,1.87e+03
3875000,7750.000000661384,-7047.7926310606,-5524.072358019879,291.8172109728826,1.87e+03
3900000,7800.00000067157,-7086.86025061976,-5564.811744867056,291.4970403510064,1.87e+03
3925000,7850.000000681756,-7129.404239199875,-5626.522722651581,287.8262502254564,1.87e+03
3950000,7900.000000691943,-7123.996317412994,-5566.209165461767,298.3415722786335,1.87e+03
3975000,7950.000000702129,-7081.371829571126,-5534.075457621705,296.3324173075914,1.87e+03
4000000,8000.000000712315,-7041.356871131133,-5490.796653175537,296.95749689432296,1.87e+03
4025000,8050.000000722502,-6919.806488862708,-5388.930620618243,293.18762381843766,1.87e+03
4050000,8100.000000732688,-7150.940188404931,-5539.394767386203,308.637155020144,1.87e+03
4075000,8150.000000742874,-7161.007667421969,-5524.489752847155,313.41979363794803,1.87e+03
4100000,8200.00000075306,-7108.10881426587,-5470.32403344009,313.66241912674246,1.87e+03
4125000,8250.000000763246,-7171.136428629316,-5547.874886794106,310.8809826836456,1.87e+03
4150000,8300.000000773432,-7106.30988118446,-5556.314102764787,296.84939754429803,1.87e+03
4175000,8350.000000783619,-7182.454962251311,-5441.441706672083,333.4323507398601,1.87e+03
4200000,8400.000000793805,-7263.623038116093,-5711.887872255704,297.18251852505267,1.87e+03
4225000,8450.000000803991,-7094.014929170165,-5390.401040127647,326.2697638608943,1.87e+03
4250000,8500.000000814178,-7071.535643942696,-5420.862498164962,316.13075060517997,1.87e+03
4275000,8550.000000824364,-6926.9128252129685,-5387.502203193593,294.82216795819903,1.87e+03
4300000,8600.00000083455,-7029.660819312132,-5343.572338510863,322.9133631851216,1.87e+03
4325000,8650.000000844737,-7119.95151461723,-5656.870046714184,280.2038936828975,1.87e+03
4350000,8700.000000854923,-7120.59093658494,-5512.512741832831,307.9731248061746,1.87e+03
4375000,8750.00000086511,-7127.317707277985,-5595.766528738359,293.31695672183326,1.87e+03
4400000,8800.000000875296,-7138.502682176267,-5537.623190784967,306.59445604751846,1.87e+03
4425000,8850.000000885482,-7142.76359301772,-5638.906713216167,288.0130481497784,1.87e+03
4450000,8900.000000895669,-7132.836228644671,-5631.740267771846,287.48428727696023,1.87e+03
4475000,8950.000000905855,-7006.3887431330695,-5426.88496832217,302.50065871121916,1.87e+03
4500000,9000.000000916041,-7183.065157932106,-5579.331549839445,307.1410658093746,1.87e+03
4525000,9050.000000926228,-6997.911238759559,-5322.205644660749,320.92487153546153,1.87e+03
4550000,9100.000000936414,-7053.82778164216,-5415.5475552961625,313.75730500078157,1.87e+03
4575000,9150.0000009466,-7168.939778825283,-5597.341012100455,300.9867211117723,1.87e+03
4600000,9200.000000956787,-7067.9708058580845,-5501.604113620471,299.9846937636593,1.87e+03
4625000,9250.000000966973,-7033.233970415797,-5393.651917883802,314.006625885652,1.87e+03
4650000,9300.00000097716,-7140.207834819195,-5626.471337680657,289.9051555318015,1.87e+03
4675000,9350.000000987346,-7087.669966636402,-5535.534555472748,297.2591720094028,1.87e+03
4700000,9400.000000997532,-7028.952430317966,-5403.585384092389,311.2842210140394,1.87e+03
4725000,9450.000001007718,-7120.764142213488,-5530.603185823413,304.541682290344,1.87e+03
4750000,9500.000001017905,-7186.396156143373,-5574.50371995659,308.70361406797497,1.87e+03
4775000,9550.000001028091,-7001.54122554493,-5397.482263128031,307.20337645336673,1.87e+03
4800000,9600.000001038277,-7086.204233909247,-5488.899260744516,305.90987767844035,1.87e+03
4825000,9650.000001048464,-7080.938940924233,-5450.5745569237515,312.2412924644652,1.87e+03
4850000,9700.00000105865,-6951.9798474992795,-5293.980496762454,317.53383799333375,1.87e+03
4875000,9750.000001068836,-7270.665252039395,-5609.733547922261,318.0954313514907,1.87e+03
4900000,9800.000001079023,-7106.4498426833325,-5499.609274479637,307.7360991959139,1.87e+03
4925000,9850.000001089209,-7117.344015278893,-5558.393929768385,298.56429296682046,1.87e+03
4950000,9900.000001099395,-7164.3647463471925,-5479.172395819141,322.74173966496164,1.87e+03
4975000,9950.000001109582,-7093.921622282924,-5611.546899456705,283.8988657469193,1.87e+03
5000000,10000.000001119768,-7069.651183962042,-5459.214642447005,308.4247865626275,1.87e+03
5025000,10050.000001129954,-7006.914797356541,-5385.372599140227,310.5517004207215,1.87e+03
5050000,10100.00000114014,-7218.545029948424,-5641.297203209924,302.0686079692061,1.87e+03
5075000,10150.000001150327,-7115.517712061815,-5540.099021748773,301.71829859837857,1.87e+03
5100000,10200.000001160513,-7051.521309912114,-5463.370214278185,304.15676127125687,1.87e+03
5125000,10250.0000011707,-7065.58050279176,-5445.186034749102,310.33189142811875,1.87e+03
5150000,10300.000001180886,-7022.817350357459,-5568.7073132437745,278.4857187936424,1.87e+03
5175000,10350.000001191072,-7069.674876841606,-5446.516263592024,310.861270185677,1.87e+03
5200000,10400.000001201259,-7084.305198481998,-5505.962247195599,302.2783421290058,1.87e+03
5225000,10450.000001211445,-7103.3584094204725,-5517.905441476273,303.64002594181596,1.87e+03
5250000,10500.000001221631,-7147.203825181421,-5490.989476811244,317.19198101247486,1.87e+03
5275000,10550.000001231818,-7052.652552059806,-5395.874930896081,317.29985691236163,1.87e+03
5300000,10600.000001242004,-7127.099837793082,-5539.08071501884,304.13148632248874,1.87e+03
5325000,10650.00000125219,-6969.567047995041,-5269.442524015483,325.6014937074054,1.87e+03
5350000,10700.000001262377,-7064.53031533628,-5478.599230942183,303.7315930170844,1.87e+03
5375000,10750.000001272563,-7048.030310568847,-5467.781632639253,302.64331977203744,1.87e+03
5400000,10800.00000128275,-7127.953378803386,-5569.858562086574,298.40049508447635,1.87e+03
5425000,10850.000001292936,-6999.479441939569,-5475.339397003869,291.89760411708716,1.87e+03
5450000,10900.000001303122,-7078.350223292459,-5547.435929369478,293.1949829607506,1.87e+03
5475000,10950.000001313309,-7093.819632468809,-5552.461911638936,295.1950690440619,1.87e+03
5500000,11000.000001323495,-7139.872483821202,-5624.850440688623,290.15135849516406,1.87e+03
5525000,11050.000001333681,-7064.80819790039,-5350.780686870534,328.26414181742473,1.87e+03
5550000,11100.000001343868,-7077.983945179772,-5622.80385647886,278.69065107373774,1.87e+03
