#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1350000,2699.9999999499773,-6878.9281540774,-5277.57751766518,306.6846879807684,1.89e+03
1375000,2749.999999948795,-7096.321832227118,-5573.994737322217,291.5503947040592,1.89e+03
1400000,2799.9999999476127,-7033.782865240585,-5375.5324915226165,317.58191297634966,1.89e+03
1425000,2849.9999999464303,-7035.13961395095,-5418.020663377456,309.7045765664235,1.89e+03
1450000,2899.999999945248,-6953.222883579214,-5318.762645364483,313.0257151531312,1.89e+03
1475000,2949.9999999440656,-7086.997244891076,-5576.795759552119,289.2281432859437,1.89e+03
1500000,2999.9999999428833,-6963.945926952107,-5371.2303729152045,305.03092928248856,1.89e+03
1525000,3049.999999941701,-6956.949740639546,-5326.022721888393,312.34904616876526,1.89e+03
1550000,3099.9999999405186,-7106.996323891964,-5554.943490363884,297.24335704931576,1.89e+03
1575000,3149.9999999393362,-7097.04350314801,-5570.9849181326135,292.26503574158016,1.89e+03
1600000,3199.999999938154,-7042.393577879107,-5338.178069168368,326.3849838108767,1.89e+03
1625000,3249.9999999369716,-7090.596854352852,-5428.179055356924,318.38004268760227,1.89e+03
1650000,3299.999999935789,-7040.79307003812,-5477.73748744638,299.35056242132566,1.89e+03
1675000,3349.999999934607,-6983.857976751862,-5405.272200593294,302.3248470408359,1.89e+03
1700000,3399.9999999334245,-6958.578259725216,-5358.543338461279,306.43270713375875,1.89e+03
1725000,3449.999999932242,-6890.737587508091,-5289.775097624821,306.6103516084491,1.89e+03
1750000,3499.99999993106,-7034.604386573677,-5468.47980888646,299.9383248900001,1.89e+03
1775000,3549.9999999298775,-7080.515084161985,-5605.4835489497655,282.4925259041794,1.89e+03
1800000,3599.999999928695,-7200.6674117529965,-5611.977483958748,304.25995639242774,1.89e+03
1825000,3649.999999927513,-7032.031781417127,-5363.586911548407,319.53432477175687,1.89e+03
1850000,3699.9999999263305,-6969.82744661812,-5430.49808892183,294.8066045188109,1.89e+03
1875000,3749.999999925148,-6977.125861424536,-5334.2126055869785,314.64460549057844,1.89e+03
1900000,3799.999999923966,-6992.451425081138,-5446.650507593851,296.0460134590648,1.89e+03
1925000,3849.9999999227834,-7073.312091220087,-5461.560593469909,308.67662206542917,1.89e+03
1950000,3899.999999921601,-7145.66345836931,-5571.430828493094,301.49114873705344,1.89e+03
1975000,3949.9999999204188,-7103.413480531497,-5454.016691121284,315.88630760473734,1.89e+03
2000000,3999.9999999192364,-7065.194625105001,-5501.85633394135,299.4047057102435,1.89e+03
2025000,4049.999999918054,-6985.320457994115,-5363.100092880155,310.68158040994695,1.89e+03
2050000,4099.999999917781,-7019.63673614823,-5413.916757162265,307.52148813773607,1.89e+03
2075000,4149.999999927967,-7039.768487506185,-5514.832496847348,292.0500406667091,1.89e+03
2100000,4199.999999938153,-6991.548499373838,-5471.993610390302,291.01947218860244,1.89e+03
2125000,4249.99999994834,-7102.715602493869,-5511.9946521101465,304.64893024673006,1.89e+03
2150000,4299.999999958526,-6999.046901262595,-5409.740385981901,304.3780429230062,1.89e+03
2175000,4349.9999999687125,-6945.609030036692,-5483.043184222868,280.1051436677834,1.89e+03
2200000,4399.999999978899,-7099.581972316336,-5542.210495022418,298.26196382207183,1.89e+03
2225000,4449.999999989085,-7027.504158618429,-5521.480089733845,288.4281001019318,1.89e+03
2250000,4499.9999999992715,-6988.921822480766,-5435.146344126963,297.57327154703154,1.89e+03
2275000,4550.000000009458,-7048.984244621215,-5402.241634174571,315.3779891710487,1.89e+03
2300000,4600.000000019644,-7093.152405533225,-5536.8794885613825,298.05157165564515,1.89e+03
2325000,4650.0000000298305,-6913.22268833471,-5378.2129980218115,293.97931796861207,1.89e+03
2350000,4700.000000040017,-7047.742304736232,-5480.4757437909575,300.15703325480973,1.89e+03
2375000,4750.000000050203,-6973.981832171121,-5397.093517582534,301.999755546124,1.89e+03
2400000,4800.0000000603895,-6961.315616229531,-5420.1480440749565,295.1586524805512,1.89e+03
2425000,4850.000000070576,-6908.210436171655,-5399.824918554828,288.8803559359525,1.89e+03
2450000,4900.000000080762,-6901.865325297152,-5414.492147966481,284.85615106921364,1.89e+03
2475000,4950.000000090949,-6871.391933631183,-5375.723917416016,286.4447476059735,1.89e+03
2500000,5000.000000101135,-6925.335423038283,-5361.8841113442195,299.42635097975347,1.89e+03
2525000,5050.000000111321,-7083.4547765157395,-5528.6154052271595,297.7770243450309,1.89e+03
2550000,5100.000000121508,-7093.16988429975,-5482.682629643056,308.4344989539502,1.89e+03
2575000,5150.000000131694,-7061.072207232784,-5486.36222747791,301.5825690014635,1.89e+03
2600000,5200.00000014188,-7037.0445338537,-5416.946608772272,310.2750986286718,1.89e+03
2625000,5250.000000152067,-7112.711564977133,-5477.461617077359,313.1769574000482,1.89e+03
2650000,5300.000000162253,-7045.884019828689,-5558.428352441859,284.87194925641865,1.89e+03
2675000,5350.000000172439,-7022.301963123506,-5483.5772790828405,294.6907996805768,1.89e+03
2700000,5400.000000182626,-7024.2831240298465,-5469.469412940788,297.7721099995371,1.89e+03
2725000,5450.000000192812,-7000.914438324,-5458.078599228113,295.478152729111,1.89e+03
2750000,5500.000000202998,-7007.801499277521,-5384.099842617905,310.96527182965116,1.89e+03
2775000,5550.000000213185,-7037.031213808632,-5473.940655501067,299.35726083968,1.89e+03
2800000,5600.000000223371,-7031.670007067382,-5437.0440728144495,305.39679816039444,1.89e+03
2825000,5650.000000233557,-7028.819261084243,-5509.707266873646,290.9346506372454,1.89e+03
2850000,5700.000000243744,-7035.408190930735,-5459.181339207909,301.8730746506448,1.89e+03
2875000,5750.00000025393,-7071.415537093254,-5531.3390151198055,294.9496986282459,1.89e+03
2900000,5800.000000264116,-7116.542693749017,-5426.7898348725885,323.6151511765025,1.89e+03
2925000,5850.000000274303,-7055.044968833976,-5437.739800722067,309.74024025329317,1.89e+03
2950000,5900.000000284489,-7011.686396801038,-5448.57276036915,299.36168067578353,1.89e+03
2975000,5950.000000294675,-6899.704892495998,-5382.536066639553,290.5625022976897,1.89e+03
3000000,6000.000000304862,-7010.0881228544695,-5421.544681509065,304.23190185531655,1.89e+03
3025000,6050.000000315048,-7092.589530393694,-5552.704512592608,294.9130224650044,1.89e+03
3050000,6100.000000325234,-7069.827350059383,-5518.361431195794,297.13095334668014,1.89e+03
3075000,6150.000000335421,-7065.995526726893,-5433.742747579726,312.60295084407096,1.89e+03
3100000,6200.000000345607,-7121.49684664893,-5504.057513027709,309.7659351301212,1.88e+03
3125000,6250.000000355793,-7076.734001655506,-5525.01256862302,297.1798884651863,1.88e+03
3150000,6300.00000036598,-7095.36277488737,-5494.205927170107,306.6475742942989,1.88e+03
3175000,6350.000000376166,-7060.937221622127,-5464.930527014322,305.6612362222289,1.88e+03
3200000,6400.000000386352,-6978.089973346753,-5341.960116926675,313.34547419072794,1.88e+03
3225000,6450.000000396539,-7078.16732440709,-5547.402786057404,293.1663023331445,1.88e+03
3250000,6500.000000406725,-7046.369166721015,-5452.267674719584,305.29635894077035,1.88e+03
3275000,6550.0000004169115,-7090.913514818591,-5529.189196266491,299.09560370876545,1.88e+03
3300000,6600.000000427098,-7089.351031342096,-5518.8975923003745,300.76737223517904,1.88e+03
3325000,6650.000000437284,-7089.21492099305,-5580.902765876835,288.8663058240671,1.88e+03
3350000,6700.0000004474705,-6908.059985261398,-5294.003876026693,309.11799264222714,1.88e+03
3375000,6750.000000457657,-7007.509784655847,-5519.154014487402,285.04433357653784,1.88e+03
3400000,6800.000000467843,-7089.313808001405,-5477.4773566807635,308.6928920556851,1.88e+03
