#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1600000,3199.999999938154,-7227.572695862282,-5527.2945225911335,325.63092004538436,1.9e+03
1625000,3249.9999999369716,-7158.630040446475,-5597.584756466739,298.96555754572137,1.9e+03
1650000,3299.999999935789,-7100.212677325735,-5599.668519429084,287.3786080336224,1.9e+03
1675000,3349.999999934607,-7200.310548733645,-5645.227198800228,297.82375022308935,1.9e+03
1700000,3399.9999999334245,-7160.708155620306,-5620.361185959825,295.0014937583233,1.9e+03
1725000,3449.999999932242,-7047.222662251403,-5493.619997001708,297.5401750273141,1.9e+03
1750000,3499.99999993106,-7141.260190106311,-5648.511605342914,285.8856290072676,1.9e+03
1775000,3549.9999999298775,-7067.821018257799,-5472.144195749818,305.598060350744,1.9e+03
1800000,3599.999999928695,-7119.570095220476,-5676.695840196342,276.3338838075997,1.9e+03
1825000,3649.999999927513,-7254.973848124546,-5656.099246566425,306.21048704101645,1.9e+03
1850000,3699.9999999263305,-7104.698166561591,-5627.215239255729,282.96200735456415,1.9e+03
1875000,3749.999999925148,-7140.17504924415,-5522.829917304842,309.74789397613034,1.9e+03
1900000,3799.999999923966,-7136.141386844587,-5498.752560136099,313.586587474289,1.9e+03
1925000,3849.9999999227834,-7122.227626125597,-5465.5939350122135,317.2722919671359,1.9e+03
1950000,3899.999999921601,-7025.871783071641,-5422.589142004385,307.05469829039964,1.9e+03
1975000,3949.9999999204188,-7112.620097094919,-5675.548478732913,275.22258452452843,1.9e+03
2000000,3999.9999999192364,-7084.394034299608,-5501.120803201901,303.2225708889086,1.9e+03
2025000,4049.999999918054,-7120.663583371069,-5415.669821172029,326.53403200981717,1.9e+03
2050000,4099.999999917781,-7158.095193257422,-5617.978527074615,294.9573868971616,1.9e+03
2075000,4149.999999927967,-7101.376980820727,-5539.684473896542,299.08951126470026,1.9e+03
2100000,4199.999999938153,-7194.020538044024,-5644.66825362115,296.72615797943416,1.9e+03
2125000,4249.99999994834,-7168.723813891726,-5640.378224022672,292.7030343622485,1.9e+03
2150000,4299.999999958526,-7262.517251979816,-5701.333034530142,298.99216556454587,1.9e+03
2175000,4349.9999999687125,-7191.093569085502,-5600.618953279635,304.60175316918657,1.9e+03
2200000,4399.999999978899,-7166.555818347522,-5585.74216295006,302.75152214477794,1.9e+03
2225000,4449.999999989085,-7158.182127569602,-5547.620765539807,308.44869172103074,1.9e+03
2250000,4499.9999999992715,-7114.453683951736,-5472.820465857081,314.3994574468838,1.9e+03
2275000,4550.000000009458,-7139.389602625591,-5540.655033162553,306.183668617611,1.9e+03
2300000,4600.000000019644,-7094.163662373838,-5503.136586594894,304.7075582381154,1.9e+03
2325000,4650.0000000298305,-7194.330046335156,-5638.38753632362,297.9882933496801,1.9e+03
2350000,4700.000000040017,-7073.4790399964495,-5477.1665206411235,305.7198066346905,1.9e+03
2375000,4750.000000050203,-7067.793686468204,-5530.035302473363,294.50573750786407,1.9e+03
2400000,4800.0000000603895,-7046.0173583578635,-5394.333571225141,316.32430485967456,1.9e+03
2425000,4850.000000070576,-7177.084799676871,-5638.720532527852,294.6217739847397,1.9e+03
2450000,4900.000000080762,-7032.160090756835,-5588.01855637126,276.5765884137681,1.9e+03
2475000,4950.000000090949,-7250.293380928021,-5797.834447299307,278.16950562608366,1.9e+03
2500000,5000.000000101135,-7174.363468859284,-5622.992997133849,297.11267366756556,1.9e+03
2525000,5050.000000111321,-7142.026915175548,-5547.204389543012,305.43444860655063,1.9e+03
2550000,5100.000000121508,-7158.183778418066,-5576.3678742248885,302.9434690876923,1.9e+03
2575000,5150.000000131694,-7242.713513460605,-5757.846043131479,284.37626743069865,1.9e+03
2600000,5200.00000014188,-7154.473490147442,-5616.513665712433,294.54431662797356,1.9e+03
2625000,5250.000000152067,-6938.093883542673,-5401.871217456737,294.21162255451804,1.9e+03
2650000,5300.000000162253,-6987.735489137243,-5498.368379648995,285.2380215026445,1.9e+03
2675000,5350.000000172439,-7202.524141690574,-5558.497777213306,314.85778389641655,1.9e+03
2700000,5400.000000182626,-7249.9381243177795,-5738.156839274641,289.5307006199418,1.9e+03
2725000,5450.000000192812,-7137.79226592548,-5576.50952223764,299.01103494138476,1.9e+03
2750000,5500.000000202998,-7053.394961666456,-5402.3036308194,316.2108398464661,1.9e+03
2775000,5550.000000213185,-7141.696478358186,-5574.088354879511,300.2224480344339,1.9e+03
2800000,5600.000000223371,-7228.876027361157,-5831.175088915816,267.6824590758726,1.9e+03
2825000,5650.000000233557,-7120.416424264456,-5474.912935799521,315.1406771609932,1.9e+03
2850000,5700.000000243744,-7039.981361476424,-5503.627008435022,294.2368427479785,1.9e+03
2875000,5750.00000025393,-7250.057117312667,-5749.556584110902,287.37025319512856,1.9e+03
2900000,5800.000000264116,-7110.918151004351,-5538.338521373829,301.17457230897094,1.9e+03
2925000,5850.000000274303,-7170.5798223940565,-5528.892329578447,314.4098519385601,1.9e+03
2950000,5900.000000284489,-7154.089083164824,-5556.143209666421,306.0326205146373,1.9e+03
2975000,5950.000000294675,-7107.5876400684665,-5585.935610149015,291.4211087814626,1.9e+03
3000000,6000.000000304862,-7241.570617011797,-5741.387853862712,287.3093950624748,1.9e+03
3025000,6050.000000315048,-7224.798898880532,-5584.083034927259,314.22376921082815,1.9e+03
3050000,6100.000000325234,-7019.523362414856,-5401.9601728943,309.7896555489841,1.9e+03
3075000,6150.000000335421,-7055.018562797276,-5347.726554253941,326.97418355875106,1.9e+03
3100000,6200.000000345607,-7223.141288814875,-5726.007624780845,286.72544299759926,1.9e+03
3125000,6250.000000355793,-7090.322402611939,-5535.491543140444,297.77539419364,1.9e+03
3150000,6300.00000036598,-6925.519753421562,-5276.52310414518,315.80967426204387,1.9e+03
3175000,6350.000000376166,-7205.297356528079,-5532.646818174797,320.33977867898386,1.9e+03
3200000,6400.000000386352,-6989.613764412985,-5409.544694692443,302.60892187922167,1.9e+03
3225000,6450.000000396539,-7125.822796194624,-5581.660252152629,295.7322383011198,1.9e+03
3250000,6500.000000406725,-7221.229317126466,-5487.324009260248,332.07106316362245,1.9e+03
3275000,6550.0000004169115,-7130.382832054052,-5648.712280186918,283.7640055570514,1.9e+03
3300000,6600.000000427098,-7194.83029572724,-5602.696019204622,304.9196051857886,1.9e+03
3325000,6650.000000437284,-7291.825073857591,-5672.423941776708,310.14165143784425,1.9e+03
3350000,6700.0000004474705,-7160.270364529712,-5538.752572687517,310.54702620318216,1.9e+03
3375000,6750.000000457657,-7213.8262916044005,-5637.58221868625,301.8763727896,1.9e+03
3400000,6800.000000467843,-7146.533520030908,-5511.4012230865355,313.1544253288531,1.9e+03
3425000,6850.0000004780295,-7172.055070370778,-5608.869097731965,299.37553423573854,1.9e+03
3450000,6900.000000488216,-7117.673970817874,-5555.684528336049,299.14637925274394,1.9e+03
3475000,6950.000000498402,-7048.0230888316,-5457.487478198826,304.613434670435,1.9e+03
3500000,7000.0000005085885,-7176.8068485721715,-5622.615688681212,297.6528813211955,1.9e+03
3525000,7050.000000518775,-7127.753551848823,-5535.342981936086,304.9725198630698,1.9e+03
3550000,7100.000000528961,-7090.887390072231,-5632.04231735503,279.39255511269863,1.9e+03
3575000,7150.000000539148,-7210.541052608648,-5613.106338950209,305.934725092821,1.9e+03
3600000,7200.000000549334,-7238.405533551551,-5680.878523014209,298.2917509674638,1.9e+03
3625000,7250.00000055952,-7141.858144349666,-5650.940759365188,285.53492447069823,1.9e+03
3650000,7300.000000569707,-7203.358043589757,-5663.39803082702,294.92738521972575,1.9e+03
3675000,7350.000000579893,-7190.407968928656,-5688.3075706787085,287.6766533688048,1.9e+03
3700000,7400.000000590079,-7010.100210222707,-5541.122840129337,281.3330548312991,1.9e+03
3725000,7450.000000600266,-7133.942463504191,-5611.476575111179,291.57697591408726,1.9e+03
3750000,7500.000000610452,-7038.492993093766,-5467.723541615702,300.8278937557217,1.9e+03
3775000,7550.000000620638,-7087.136496973535,-5588.053258829521,287.09881814356663,1.9e+03
3800000,7600.000000630825,-7112.5452454238475,-5567.019832508737,295.99324985324733,1.9e+03
3825000,7650.000000641011,-7072.849831737907,-5483.775404410872,304.33359430567424,1.9e+03
3850000,7700.000000651197,-7030.024326748734,-5569.904976294866,279.6366000215301,1.9e+03
3875000,7750.000000661384,-7110.753889371863,-5525.407229963908,303.6196661283395,1.9e+03
3900000,7800.00000067157,-7164.743848415586,-5623.364103743841,295.1992869679314,1.9e+03
3925000,7850.000000681756,-7061.350014302479,-5384.364538821706,321.1699896334937,1.9e+03
3950000,7900.000000691943,-7009.99425777206,-5474.543123256291,294.0638617122117,1.9e+03
3975000,7950.000000702129,-7169.8624658837525,-5584.136716471795,303.69226802885424,1.9e+03
4000000,8000.000000712315,-7133.595676112773,-5434.657279740444,325.3743309818554,1.9e+03
4025000,8050.000000722502,-6973.050636623001,-5462.234828233597,289.3457961402043,1.9e+03
4050000,8100.000000732688,-7068.013456514202,-5530.718073652706,294.41706526152035,1.9e+03
4075000,8150.000000742874,-7108.7098328088905,-5619.730152086671,285.16382259359705,1.9e+03
4100000,8200.00000075306,-7092.5698099041865,-5670.5423912333845,272.3413756354158,1.9e+03
4125000,8250.000000763246,-7089.102497342716,-5508.084182405227,302.7907177748594,1.9e+03
4150000,8300.000000773432,-7247.656075098937,-5720.6633133403975,292.4439457794415,1.9e+03
4175000,8350.000000783619,-7141.878636789065,-5651.37576650176,285.45553816536625,1.9e+03
4200000,8400.000000793805,-7108.177363993453,-5439.908161436973,319.5006816247672,1.9e+03
4225000,8450.000000803991,-7144.73602109863,-5538.4628740102435,307.62742882495,1.9e+03
4250000,8500.000000814178,-7199.751148555567,-5598.328394319701,306.6984997167741,1.9e+03
4275000,8550.000000824364,-7220.049540019047,-5702.809252851805,290.57618830080855,1.9e+03
4300000,8600.00000083455,-7099.167122315587,-5562.971940487345,294.20635887222164,1.9e+03
4325000,8650.000000844737,-7022.893489550394,-5449.262755297984,301.3758759370891,1.9e+03
4350000,8700.000000854923,-7195.4163614632325,-5679.4700016915685,290.32838016275366,1.9e+03
4375000,8750.00000086511,-7031.401182502836,-5432.427178770898,306.2295241737771,1.9e+03
4400000,8800.000000875296,-7026.388248665555,-5582.597740203561,276.5093612410309,1.9e+03
4425000,8850.000000885482,-7136.855511611756,-5546.535305412506,304.57218121851577,1.9e+03
4450000,8900.000000895669,-7104.516506180462,-5490.529137176549,309.1048277701792,1.9e+03
4475000,8950.000000905855,-7081.799782749662,-5445.744314855621,313.3312275782882,1.9e+03
4500000,9000.000000916041,-7049.58143631167,-5432.973094477174,309.60678668940415,1.9e+03
4525000,9050.000000926228,-7152.565283338969,-5480.729322650974,320.183773809448,1.9e+03
4550000,9100.000000936414,-7098.074610107934,-5523.895043031116,301.4809863480633,1.9e+03
4575000,9150.0000009466,-7073.476994789781,-5535.424233556076,294.5621155362589,1.9e+03
4600000,9200.000000956787,-7185.506404173015,-5624.21868593285,299.01198764905087,1.9e+03
4625000,9250.000000966973,-7110.905212183634,-5591.685136875109,290.95534992510966,1.9e+03
4650000,9300.00000097716,-7142.904710516245,-5530.23580789135,308.8523200177434,1.9e+03
4675000,9350.000000987346,-7097.8242798063575,-5571.2459270721465,292.3645797121775,1.9e+03
4700000,9400.000000997532,-7130.9009628494805,-5556.897489136356,301.4472616052919,1.9e+03
4725000,9450.000001007718,-7152.9337786432925,-5620.4039858963215,293.5043772567297,1.9e+03
4750000,9500.000001017905,-7166.42096993668,-5630.835525421212,294.08958426129874,1.9e+03
4775000,9550.000001028091,-7088.976309967899,-5521.790880463421,300.1414952645407,1.9e+03
4800000,9600.000001038277,-7225.623035310103,-5549.688952159513,320.9686309045585,1.9e+03
4825000,9650.000001048464,-7193.765734667399,-5553.284292672339,314.17887359366864,1.9e+03
4850000,9700.00000105865,-7151.401412942472,-5565.19329041746,303.7846503243388,1.9e+03
4875000,9750.000001068836,-7077.9396672578205,-5555.2175371534395,291.62605036880825,1.9e+03
4900000,9800.000001079023,-7017.964508586957,-5496.732105706457,291.340743379543,1.9e+03
4925000,9850.000001089209,-7057.952041643017,-5436.889341769229,310.45986869054263,1.9e+03
4950000,9900.000001099395,-6890.9510875700635,-5433.576289733517,279.11097356349467,1.9e+03
4975000,9950.000001109582,-7120.946044242724,-5517.552709838326,307.07589786455344,1.9e+03
5000000,10000.000001119768,-7139.32931904253,-5610.702545030759,292.7568856981853,1.9e+03
5025000,10050.000001129954,-7186.999219438463,-5600.905493086618,303.7627415968709,1.9e+03
5050000,10100.00000114014,-7050.208082990393,-5390.923001982009,317.7800762488379,1.9e+03
5075000,10150.000001150327,-7153.923101048573,-5737.95886416324,271.18017772424906,1.9e+03
5100000,10200.000001160513,-7043.838800679558,-5373.826295992103,319.834552332367,1.9e+03
5125000,10250.0000011707,-7151.720100896382,-5593.740336276205,298.37846073699774,1.9e+03
5150000,10300.000001180886,-7114.323800320553,-5527.953388568341,303.8157313504893,1.9e+03
5175000,10350.000001191072,-7163.868217231316,-5620.5863760245775,295.5635693862098,1.9e+03
5200000,10400.000001201259,-7122.578945815281,-5562.799636192571,298.72310286912057,1.9e+03
5225000,10450.000001211445,-7017.86067746041,-5371.899057414127,315.2284168089411,1.9e+03
5250000,10500.000001221631,-7209.082987565169,-5668.329654268424,295.07931900293914,1.9e+03
5275000,10550.000001231818,-7207.811291254016,-5763.437581692575,276.6210537355712,1.9e+03
5300000,10600.000001242004,-7091.846000045976,-5454.291561758643,313.6183047848076,1.9e+03
5325000,10650.00000125219,-7176.703523539429,-5584.728393825987,304.88912598379153,1.9e+03
5350000,10700.000001262377,-7175.028900229028,-5605.926926739186,300.5085446045089,1.9e+03
5375000,10750.000001272563,-7093.885707539787,-5414.95919090308,321.54173057999844,1.9e+03
5400000,10800.00000128275,-7111.636763442143,-5568.310575422293,295.5720625220869,1.9e+03
5425000,10850.000001292936,-7189.470759856637,-5652.340577545537,294.38542666963417,1.9e+03
5450000,10900.000001303122,-7193.262359261807,-5634.122646141019,298.6006097379066,1.9e+03
5475000,10950.000001313309,-7151.770349734793,-5528.3367400529605,310.9139364744352,1.9e+03
5500000,11000.000001323495,-7176.209954511853,-5674.261317800434,287.64758856623575,1.9e+03
5525000,11050.000001333681,-7109.132313473728,-5630.334432970894,283.213842275507,1.9e+03
5550000,11100.000001343868,-7109.210521539,-5625.923006601576,284.0736802800086,1.9e+03
5575000,11150.000001354054,-7092.172676815724,-5497.928097725195,305.3237624452099,1.9e+03
5600000,11200.00000136424,-7173.585251437675,-5613.221838086599,298.8349682317769,1.9e+03
5625000,11250.000001374427,-7114.10264154902,-5546.423947752759,300.2359633978635,1.9e+03
5650000,11300.000001384613,-7205.592356248972,-5681.422682786025,291.90327846187284,1.9e+03
5675000,11350.0000013948,-7023.976685250355,-5480.42706008968,295.6148543680819,1.9e+03
5700000,11400.000001404986,-7090.197328583099,-5522.051394914534,300.3254474316481,1.9e+03
5725000,11450.000001415172,-7129.928699996299,-5614.489639097731,290.2312241788792,1.9e+03
5750000,11500.000001425358,-7040.259662214378,-5406.4411871116,312.9028070808632,1.9e+03
5775000,11550.000001435545,-7197.973116582471,-5628.017178138391,300.6720927803936,1.9e+03
5800000,11600.000001445731,-7104.616914838039,-5547.745784605816,298.166139223131,1.9e+03
5825000,11650.000001455917,-7052.328410013058,-5431.393083896373,310.4354745447097,1.9e+03
5850000,11700.000001466104,-7087.967466781883,-5397.711487376654,323.7115069394959,1.9e+03
5875000,11750.00000147629,-7080.24285213102,-5542.678649152266,294.4685486855186,1.9e+03
5900000,11800.000001486476,-7077.003005288818,-5401.333437999777,320.91797181552425,1.9e+03
5925000,11850.000001496663,-7086.104814492513,-5601.270748839118,284.36986989207037,1.9e+03
5950000,11900.000001506849,-6921.837342087794,-5303.813089853407,309.8779565564685,1.9e+03
5975000,11950.000001517035,-7039.651509597097,-5457.288544350287,303.0482401757505,1.9e+03
6000000,12000.000001527222,-7003.247678644405,-5374.068238740915,312.01435640037187,1.9e+03
6025000,12050.000001537408,-7111.622880201166,-5656.946732513101,278.59413817470653,1.9e+03
6050000,12100.000001547594,-7049.796884867131,-5453.240623944179,305.76648710860763,1.9e+03
6075000,12150.00000155778,-7141.08154770214,-5516.078923061172,311.21442835437574,1.9e+03
6100000,12200.000001567967,-7136.653070107888,-5488.99281874478,315.55373232919584,1.9e+03
6125000,12250.000001578153,-7055.63338677088,-5513.20139958032,295.4008085218154,1.9e+03
6150000,12300.00000158834,-7018.651222596399,-5545.181393315867,282.19343382185417,1.9e+03
6175000,12350.000001598526,-6972.337252438037,-5440.9361591952,293.2882129468163,1.9e+03
6200000,12400.000001608712,-7099.079500384764,-5503.822337490469,305.5176887102333,1.9e+03
6225000,12450.000001618899,-7242.22740413373,-5722.078914737767,291.1331563206911,1.9e+03
6250000,12500.000001629085,-7093.7069579958315,-5394.563134898439,325.41367354034736,1.9e+03
6275000,12550.000001639271,-7061.693410688977,-5510.899496578438,297.00225350835336,1.9e+03
6300000,12600.000001649458,-7060.8115876302745,-5488.460822719578,301.1307409933345,1.9e+03
6325000,12650.000001659644,-7030.630631602539,-5505.159734099986,292.15248402591703,1.9e+03
6350000,12700.00000166983,-7051.616921835817,-5471.60790020025,302.59742169444917,1.9e+03
6375000,12750.000001680017,-7060.025239726105,-5333.637110217929,330.63140126396667,1.9e+03
6400000,12800.000001690203,-7040.153500565233,-5472.836800548163,300.16663570241826,1.9e+03
6425000,12850.00000170039,-7042.567371176814,-5489.138028163278,297.5069810005296,1.9e+03
6450000,12900.000001710576,-7157.894879424592,-5545.853719418821,308.7320970978527,1.9e+03
6475000,12950.000001720762,-7087.359870790162,-5606.401193221367,283.6276700524445,1.9e+03
6500000,13000.000001730948,-7037.762748066646,-5535.767155033387,287.65658146547014,1.9e+03
6525000,13050.000001741135,-7100.8213695546865,-5491.511414389071,308.2090269562056,1.9e+03
6550000,13100.000001751321,-7046.448289933354,-5369.397446787668,321.1825086043313,1.9e+03
6575000,13150.000001761508,-7145.073158943271,-5632.378991617746,289.7055324222786,1.9e+03
6600000,13200.000001771694,-7084.830143551471,-5477.264281520107,307.87500475861526,1.9e+03
6625000,13250.00000178188,-7035.832505385448,-5517.406946312641,290.8031871455745,1.9e+03
6650000,13300.000001792067,-7062.6328418386165,-5485.260486849543,302.0924571542652,1.9e+03
6675000,13350.000001802253,-7125.688656022166,-5537.393029791646,304.18444123085555,1.9e+03
6700000,13400.00000181244,-7052.294440226762,-5415.867521271151,313.40236649710295,1.9e+03
6725000,13450.000001822626,-6939.4796432393905,-5400.500534995205,294.7395260529884,1.9e+03
6750000,13500.000001832812,-7084.261307553828,-5589.122989591997,286.3433017765253,1.9e+03
6775000,13550.000001842998,-7136.469402936756,-5686.338077264017,277.72373085103555,1.9e+03
6800000,13600.000001853185,-7064.077042669606,-5522.162895124266,295.3016338086658,1.9e+03
6825000,13650.000001863371,-7136.962513641351,-5554.267986868777,303.111739599776,1.9e+03
6850000,13700.000001873557,-7284.411309934558,-5725.877552294203,298.4845594093767,1.9e+03
6875000,13750.000001883744,-7201.4967254479225,-5720.760862352977,283.5849974573013,1.9e+03
6900000,13800.00000189393,-7104.716530282505,-5575.294390476416,292.90921118200777,1.9e+03
6925000,13850.000001904116,-7115.243802231484,-5622.305490294308,285.9219648463831,1.9e+03
6950000,13900.000001914303,-7189.122434942283,-5533.38190731223,317.1012366354847,1.9e+03
6975000,13950.000001924489,-7077.8994661072065,-5472.126299320993,307.5316744664219,1.9e+03
7000000,14000.000001934675,-7060.696760242483,-5566.210783683096,286.21836778960403,1.9e+03
7025000,14050.000001944862,-7136.29210401618,-5497.659114890842,313.8248648096413,1.9e+03
7050000,14100.000001955048,-7176.945392775286,-5653.749249881986,291.7168315262655,1.9e+03
7075000,14150.000001965234,-7145.516847042062,-5549.721370313714,305.62078456349514,1.9e+03
7100000,14200.00000197542,-7100.153878941559,-5514.112372111734,303.752740709212,1.9e+03
7125000,14250.000001985607,-7271.78374081567,-5694.1928556684625,302.1343092332776,1.9e+03
7150000,14300.000001995793,-7086.199294785614,-5579.680661611426,288.5228172059781,1.9e+03
7175000,14350.00000200598,-7088.847067062565,-5531.608778399951,298.23645603326844,1.9e+03
7200000,14400.000002016166,-7131.370275374974,-5515.978955219306,309.37370724674474,1.9e+03
7225000,14450.000002026352,-7243.334965858719,-5775.7286884560335,281.070468284372,1.9e+03
7250000,14500.000002036539,-7089.899919224126,-5445.131817764979,314.9998385905472,1.9e+03
7275000,14550.000002046725,-7120.999312526593,-5637.361763018367,284.1407175925669,1.9e+03
7300000,14600.000002056911,-7163.546424031374,-5570.9663625863595,305.0049802477663,1.9e+03
7325000,14650.000002067098,-7094.951227926696,-5467.734556314087,311.6384543541992,1.9e+03
7350000,14700.000002077284,-7119.374679146269,-5513.5530148076605,307.540962536371,1.9e+03
7375000,14750.00000208747,-6984.69903437446,-5399.6846756732275,303.5560251391396,1.9e+03
7400000,14800.000002097657,-7061.613525930408,-5597.309209902106,280.4380889847975,1.9e+03
7425000,14850.000002107843,-7205.413278644713,-5491.030559093314,328.3321700256887,1.9e+03
7450000,14900.00000211803,-7092.2959136314,-5485.664187517802,307.6961025394777,1.9e+03
7475000,14950.000002128216,-7242.980051180423,-5700.152920212486,295.4764849809974,1.9e+03
7500000,15000.000002138402,-7164.540916458129,-5586.225832675989,302.2730050487599,1.9e+03
7525000,15050.000002148588,-7040.427116571352,-5506.727870654148,293.72834655643555,1.9e+03
7550000,15100.000002158775,-7080.431875106797,-5537.0597947578335,295.5808516494115,1.9e+03
7575000,15150.000002168961,-7117.138270759366,-5510.321593730279,307.7315236474588,1.9e+03
7600000,15200.000002179147,-7181.955022152197,-5686.891854556654,286.3289092592884,1.9e+03
7625000,15250.000002189334,-7058.735154291461,-5483.7757827086425,301.63033159211585,1.9e+03
7650000,15300.00000219952,-7091.431737151338,-5535.066535269129,298.06924571671425,1.9e+03
7675000,15350.000002209707,-7080.019520516811,-5504.145438644866,301.80551348747025,1.9e+03
