#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1500000,2999.9999999428833,-7087.697229542681,-5486.390625419412,306.67661850856024,1.84e+03
1525000,3049.999999941701,-7041.421402064167,-5522.115477844346,290.9721362042727,1.84e+03
1550000,3099.9999999405186,-7085.969248240183,-5547.747831291988,294.59476495783184,1.84e+03
1575000,3149.9999999393362,-7020.428169106181,-5491.04014250485,292.903025053327,1.84e+03
1600000,3199.999999938154,-7187.4423432377025,-5625.833237618234,299.07389297614424,1.84e+03
1625000,3249.9999999369716,-7054.483732860661,-5563.365627215531,285.5737041604906,1.84e+03
1650000,3299.999999935789,-7008.2113578422795,-5464.986455321501,295.55301494706265,1.84e+03
1675000,3349.999999934607,-6937.133200027797,-5383.319707873385,297.5809044563273,1.84e+03
1700000,3399.9999999334245,-7057.402674910263,-5517.83487749774,294.8526190171126,1.84e+03
1725000,3449.999999932242,-7162.759240807566,-5663.9315285935745,287.0502209415255,1.84e+03
1750000,3499.99999993106,-7046.128960734544,-5491.592507959663,297.7193633359881,1.84e+03
1775000,3549.9999999298775,-6975.402584285897,-5365.766585431082,308.27183494238756,1.84e+03
1800000,3599.999999928695,-6975.623960819245,-5442.64362122804,293.5910122242552,1.84e+03
1825000,3649.999999927513,-7120.809008035778,-5540.4727776685795,302.66044615542506,1.84e+03
1850000,3699.9999999263305,-7038.566172600476,-5455.609298225725,303.1623426944648,1.84e+03
1875000,3749.999999925148,-7162.836814366568,-5649.328011716919,289.86189183530234,1.84e+03
1900000,3799.999999923966,-6975.702873392832,-5437.885883763456,294.51731045770765,1.84e+03
1925000,3849.9999999227834,-7045.71813376391,-5448.325825906076,305.9269662312055,1.84e+03
1950000,3899.999999921601,-7034.508081783045,-5463.9017358302945,300.79701285475767,1.84e+03
1975000,3949.9999999204188,-7200.500530546524,-5621.165246783774,302.4687483761433,1.84e+03
2000000,3999.9999999192364,-7090.015523667536,-5502.522053517596,304.0311755889855,1.84e+03
2025000,4049.999999918054,-7114.509537333307,-5711.97419085846,268.60864514521575,1.84e+03
2050000,4099.999999917781,-7148.087261917131,-5529.162033012953,310.05087566622603,1.84e+03
2075000,4149.999999927967,-7125.755739650057,-5515.648953088261,308.3619985510558,1.84e+03
2100000,4199.999999938153,-6927.685641010147,-5375.596234500017,297.2507136271344,1.84e+03
2125000,4249.99999994834,-7091.995420164816,-5595.546635429728,286.59461710336694,1.84e+03
2150000,4299.999999958526,-7069.273971772219,-5591.449923321691,283.0276730030584,1.84e+03
2175000,4349.9999999687125,-6989.541834426861,-5546.290769644461,276.4063765593968,1.84e+03
2200000,4399.999999978899,-7005.999248757207,-5536.030381572214,281.523276267241,1.84e+03
2225000,4449.999999989085,-6916.84354996301,-5372.002702430386,295.86249506202165,1.84e+03
2250000,4499.9999999992715,-7127.930216805916,-5639.544120668431,285.0504792918863,1.84e+03
2275000,4550.000000009458,-7114.638748118419,-5532.382983412337,303.02806863237254,1.84e+03
2300000,4600.000000019644,-6976.875241604999,-5414.156763198298,299.28635615726006,1.84e+03
2325000,4650.0000000298305,-7206.860261596892,-5591.579835664291,309.3528357982987,1.84e+03
2350000,4700.000000040017,-7013.474761951274,-5432.618163617691,302.7601052012944,1.84e+03
2375000,4750.000000050203,-7017.470985798573,-5376.879816143711,314.20026056797894,1.84e+03
2400000,4800.0000000603895,-7101.729976069428,-5586.704428574938,290.1523734825759,1.84e+03
2425000,4850.000000070576,-7004.79487847671,-5476.00441356018,292.7885821375401,1.84e+03
2450000,4900.000000080762,-7187.100830585862,-5577.778362480332,308.21178863411535,1.84e+03
2475000,4950.000000090949,-7046.941988529394,-5504.119664064177,295.47591461134465,1.84e+03
2500000,5000.000000101135,-7066.6101844628365,-5394.856392476761,320.1684165824408,1.84e+03
2525000,5050.000000111321,-7097.3893198187525,-5537.073082956939,298.8262872910418,1.84e+03
2550000,5100.000000121508,-7031.584208142043,-5427.083978210812,307.2882505102301,1.84e+03
2575000,5150.000000131694,-7065.963424148931,-5455.985898786896,308.3372428999239,1.84e+03
2600000,5200.00000014188,-7177.785659382709,-5457.1121011655205,329.53735844988614,1.84e+03
2625000,5250.000000152067,-7068.087963374613,-5522.298108140957,296.04424568488264,1.84e+03
2650000,5300.000000162253,-7122.406437777817,-5529.521540948578,305.06372269688256,1.84e+03
2675000,5350.000000172439,-7124.007026149697,-5534.740304152765,304.37078255669485,1.84e+03
2700000,5400.000000182626,-7113.306825524542,-5475.825859868203,313.604605218352,1.84e+03
2725000,5450.000000192812,-7042.335237262088,-5464.309644358718,302.21792098118226,1.84e+03
2750000,5500.000000202998,-7120.500651378068,-5570.137990438993,296.920013378105,1.84e+03
2775000,5550.000000213185,-7167.693202577027,-5586.8553915823095,302.7565071161186,1.84e+03
2800000,5600.000000223371,-7107.304505298975,-5490.9527050234165,309.5580216507824,1.84e+03
2825000,5650.000000233557,-7107.72419078876,-5607.630334781951,287.2927083551957,1.84e+03
2850000,5700.000000243744,-7024.780398394496,-5288.86393590373,332.45662595732864,1.84e+03
2875000,5750.00000025393,-7070.473339595418,-5503.379053414001,300.1243954984693,1.84e+03
2900000,5800.000000264116,-7073.50081268892,-5536.445985666405,294.3713437512544,1.84e+03
2925000,5850.000000274303,-7061.9233688355,-5586.324954447906,282.60142738170117,1.84e+03
2950000,5900.000000284489,-6982.920549940111,-5386.597964487303,305.72209675207415,1.84e+03
2975000,5950.000000294675,-6974.484242130399,-5538.22939174826,275.0664861417165,1.84e+03
3000000,6000.000000304862,-7094.424833307785,-5429.194479267842,318.9190706513,1.84e+03
3025000,6050.000000315048,-7064.544690256289,-5451.12762588155,308.9959713351456,1.84e+03
3050000,6100.000000325234,-7082.879564676608,-5432.902218579558,315.9978681245847,1.84e+03
3075000,6150.000000335421,-7042.887789999228,-5417.943908252236,311.2035469267191,1.84e+03
3100000,6200.000000345607,-7056.122294086087,-5433.025106217055,310.8498745990995,1.84e+03
3125000,6250.000000355793,-7150.255134595204,-5616.877782670837,293.6670466323607,1.84e+03
3150000,6300.00000036598,-7214.780042961429,-5548.886097235649,319.0461594010492,1.84e+03
3175000,6350.000000376166,-7057.500870188705,-5461.201394919717,305.7176707708105,1.84e+03
3200000,6400.000000386352,-7040.3892061957795,-5586.0666734100005,278.5267452386112,1.84e+03
3225000,6450.000000396539,-7093.717663352425,-5529.973092541861,299.48286977175707,1.84e+03
3250000,6500.000000406725,-7024.857173508186,-5451.005938206491,301.4184626698065,1.84e+03
3275000,6550.0000004169115,-6898.031249421777,-5346.782274291967,297.08975715999594,1.84e+03
3300000,6600.000000427098,-7023.506069604291,-5472.555849142717,297.0325407148864,1.84e+03
3325000,6650.000000437284,-7100.166928421333,-5603.326198661647,286.6696810383283,1.84e+03
3350000,6700.0000004474705,-6995.3091630374665,-5434.86642221412,298.85051488558946,1.84e+03
3375000,6750.000000457657,-7118.280555999343,-5622.021132518212,286.5583513008714,1.84e+03
3400000,6800.000000467843,-7068.19165285243,-5514.303024633247,297.59529425164345,1.84e+03
3425000,6850.0000004780295,-7029.22893570809,-5437.481220537879,304.84593365827953,1.84e+03
3450000,6900.000000488216,-7086.356608312485,-5449.087509484824,313.56402922720474,1.84e+03
3475000,6950.000000498402,-6983.734130137346,-5353.313366812206,312.2524600568051,1.84e+03
3500000,7000.0000005085885,-7128.267816856165,-5557.765612290932,300.7770680618689,1.84e+03
3525000,7050.000000518775,-7063.752783108771,-5669.203070744277,267.079264538589,1.84e+03
3550000,7100.000000528961,-7057.128641846138,-5529.704760083743,292.52685893004076,1.84e+03
3575000,7150.000000539148,-7066.051592009175,-5514.438830883765,297.159428176592,1.84e+03
3600000,7200.000000549334,-7076.970555871332,-5522.226443754265,297.75913352409515,1.84e+03
3625000,7250.00000055952,-7026.023020641147,-5461.130568293533,299.7027080134309,1.84e+03
3650000,7300.000000569707,-7116.747826412947,-5458.618454609483,317.55911546547543,1.84e+03
3675000,7350.000000579893,-6998.655503860186,-5402.909686821413,305.6116360904973,1.84e+03
3700000,7400.000000590079,-7084.488906835125,-5530.693619427361,297.57741794716736,1.84e+03
3725000,7450.000000600266,-7068.979395348815,-5531.455250610807,294.4612258323144,1.84e+03
3750000,7500.000000610452,-7125.850280087037,-5535.809548765102,304.5190181050122,1.84e+03
3775000,7550.000000620638,-7090.813330440904,-5542.862672385971,296.45807505446544,1.84e+03
3800000,7600.000000630825,-7115.018083313653,-5480.087722374666,313.1161223582581,1.84e+03
3825000,7650.000000641011,-7086.5500016420065,-5502.282246163937,303.41339804076597,1.84e+03
3850000,7700.000000651197,-7116.8245025655615,-5432.952255225617,322.4893006029663,1.84e+03
3875000,7750.000000661384,-7193.373546965693,-5459.615534046438,332.04324727387876,1.84e+03
3900000,7800.00000067157,-7115.699654365913,-5631.681154188563,284.21401264857343,1.84e+03
3925000,7850.000000681756,-7033.71337174508,-5430.254779331557,307.08875975010983,1.84e+03
3950000,7900.000000691943,-7182.774963065895,-5621.827509695848,298.947175660448,1.84e+03
3975000,7950.000000702129,-7021.515695756556,-5505.901005425292,290.26520405014816,1.84e+03
4000000,8000.000000712315,-7084.250051907736,-5439.596659213471,314.9782432617016,1.84e+03
4025000,8050.000000722502,-7030.373780202927,-5427.301530223842,307.014768803545,1.84e+03
4050000,8100.000000732688,-7097.225191724738,-5497.065099932391,306.4570424924367,1.84e+03
4075000,8150.000000742874,-7087.339811560995,-5540.660296728612,296.2146301675664,1.84e+03
4100000,8200.00000075306,-7043.7634770161885,-5534.418117771049,289.06452377264714,1.84e+03
4125000,8250.000000763246,-7140.640405445489,-5677.514269740714,280.21278035951667,1.84e+03
4150000,8300.000000773432,-7017.642735294485,-5504.917426999035,289.7118397474961,1.84e+03
4175000,8350.000000783619,-7008.491657611024,-5420.753654260672,304.07800772895285,1.84e+03
4200000,8400.000000793805,-7061.560378903065,-5538.969146052437,291.60132697826856,1.84e+03
4225000,8450.000000803991,-7055.969316165618,-5437.105819938977,310.0390528405721,1.84e+03
4250000,8500.000000814178,-7178.16829747909,-5625.577840797272,297.34667299678944,1.84e+03
4275000,8550.000000824364,-6968.654814120808,-5404.934293068053,299.4782638465819,1.84e+03
4300000,8600.00000083455,-7194.068579421675,-5542.73856563294,316.256926291574,1.84e+03
4325000,8650.000000844737,-7068.2677968687785,-5435.026550416769,312.79262908232556,1.84e+03
4350000,8700.000000854923,-7111.391896903138,-5589.609115028782,291.44649528582795,1.84e+03
4375000,8750.00000086511,-7034.01305575387,-5437.19940312035,305.81614421434847,1.84e+03
4400000,8800.000000875296,-6904.673663880985,-5391.262871644133,289.84312122516565,1.84e+03
4425000,8850.000000885482,-7033.725227571929,-5445.690797331548,304.13477836615334,1.84e+03
4450000,8900.000000895669,-7099.517292770352,-5449.769076716943,315.9539859431202,1.84e+03
4475000,8950.000000905855,-7096.5555471365005,-5584.270929199539,289.62744027733686,1.84e+03
4500000,9000.000000916041,-7109.44601343793,-5482.2794747167645,311.6292223864898,1.84e+03
4525000,9050.000000926228,-6959.264189507633,-5305.274618786063,316.7662752974374,1.84e+03
4550000,9100.000000936414,-7094.23305705187,-5507.553248274946,303.87534601965416,1.84e+03
4575000,9150.0000009466,-7073.4096850698725,-5522.599722172768,297.0056790785945,1.84e+03
4600000,9200.000000956787,-7003.94488425811,-5431.898289409296,301.07284426650483,1.84e+03
4625000,9250.000000966973,-7001.951528497231,-5377.653306179362,311.0798924998146,1.84e+03
4650000,9300.00000097716,-7031.331509388126,-5488.443312241384,295.48853031602613,1.84e+03
4675000,9350.000000987346,-6998.046653908949,-5422.939344309469,301.6590216091429,1.84e+03
4700000,9400.000000997532,-7060.858755843284,-5429.259299598385,312.478199186314,1.84e+03
4725000,9450.000001007718,-7041.055712045642,-5433.071254670496,307.95553751689295,1.84e+03
4750000,9500.000001017905,-7096.669615725356,-5382.37501681129,328.31568256117873,1.84e+03
4775000,9550.000001028091,-7050.3932921894175,-5496.0930862449495,297.67411817250826,1.84e+03
4800000,9600.000001038277,-7008.789390696041,-5527.962745015684,283.6027198821608,1.84e+03
4825000,9650.000001048464,-7133.449834303611,-5588.887973933936,295.8090644201194,1.84e+03
4850000,9700.00000105865,-7159.090578929512,-5628.824720234197,293.0711443738296,1.84e+03
4875000,9750.000001068836,-7162.405347241406,-5644.216092173804,290.75827564895286,1.84e+03
4900000,9800.000001079023,-7169.703295702745,-5543.69763265289,311.406895553846,1.84e+03
4925000,9850.000001089209,-7147.788619338151,-5640.350138192491,288.69932517423325,1.84e+03
4950000,9900.000001099395,-6964.435225396525,-5282.55820055093,322.1071825962312,1.84e+03
4975000,9950.000001109582,-7089.653421832343,-5503.738586448204,303.7288410013498,1.84e+03
5000000,10000.000001119768,-7084.05764211626,-5403.032834699428,321.9439689064767,1.84e+03
5025000,10050.000001129954,-6963.199580662998,-5409.5141065717935,297.55638688634315,1.84e+03
5050000,10100.00000114014,-7111.429435325947,-5501.825419050014,308.2657097511734,1.84e+03
5075000,10150.000001150327,-7041.824427937743,-5524.255074725848,290.6395542220718,1.84e+03
5100000,10200.000001160513,-7230.0374822104295,-5633.627624874168,305.7388107567746,1.84e+03
5125000,10250.0000011707,-7149.3942649181345,-5538.9661384228175,308.4235404468741,1.84e+03
5150000,10300.000001180886,-7076.176376406384,-5440.685342499332,313.22350047653515,1.84e+03
5175000,10350.000001191072,-7151.860356648881,-5690.403271863146,279.89312958767096,1.84e+03
5200000,10400.000001201259,-7166.142839432318,-5582.21687596544,303.34793923484136,1.84e+03
5225000,10450.000001211445,-7030.7681684413365,-5469.268726985472,299.0528904805702,1.84e+03
5250000,10500.000001221631,-7189.240506105052,-5608.675656594552,302.7042304910506,1.84e+03
5275000,10550.000001231818,-7099.467981730499,-5474.9332142133435,311.12519480585297,1.84e+03
5300000,10600.000001242004,-7023.908915499428,-5358.715335037156,318.91202790481935,1.84e+03
5325000,10650.00000125219,-7013.575557963804,-5503.947685978697,289.1186296206812,1.84e+03
5350000,10700.000001262377,-7148.356318519779,-5602.788031400083,296.0018117376402,1.84e+03
5375000,10750.000001272563,-7152.59717986467,-5678.730591313709,282.2697541780455,1.84e+03
5400000,10800.00000128275,-7149.2741053494865,-5651.319089697869,286.8830851600058,1.84e+03
5425000,10850.000001292936,-6999.110930127126,-5415.370418502426,303.3124221491633,1.84e+03
5450000,10900.000001303122,-7047.642526377933,-5476.292112974819,300.93951404037193,1.84e+03
5475000,10950.000001313309,-7012.630441379564,-5402.863278078605,308.29695509658427,1.84e+03
5500000,11000.000001323495,-7183.246031455633,-5654.202322144341,292.83708261486385,1.84e+03
5525000,11050.000001333681,-7071.368608647602,-5500.197216445434,300.90522852852445,1.84e+03
5550000,11100.000001343868,-7126.1967795995915,-5624.877621883481,287.5273738364306,1.84e+03
5575000,11150.000001354054,-7065.2513704860075,-5404.827066866277,317.998632749241,1.84e+03
5600000,11200.00000136424,-7194.995072003448,-5646.129462150085,296.63330341043326,1.84e+03
5625000,11250.000001374427,-7203.113037312862,-5541.997783569499,318.13096109093897,1.84e+03
5650000,11300.000001384613,-7005.381735836321,-5267.844395125971,332.7670508629131,1.84e+03
5675000,11350.0000013948,-7152.802841942677,-5797.7995246476185,259.5054778053867,1.84e+03
5700000,11400.000001404986,-7141.750342298346,-5479.610353970291,318.32721466067585,1.84e+03
5725000,11450.000001415172,-7095.483840814719,-5434.307051879166,318.14274609489246,1.84e+03
5750000,11500.000001425358,-7169.398405311357,-5666.894176162592,287.75433455633384,1.84e+03
5775000,11550.000001435545,-7218.866711795243,-5702.5703180350865,290.3957614973354,1.84e+03
5800000,11600.000001445731,-7157.921753594321,-5581.17237236344,301.9735054025464,1.84e+03
5825000,11650.000001455917,-7111.785834146111,-5566.806780586931,295.8889637949752,1.84e+03
5850000,11700.000001466104,-7012.744485209087,-5318.948511353533,324.38985786225334,1.84e+03
5875000,11750.00000147629,-7142.999802242005,-5528.282821643541,309.2449267262055,1.84e+03
5900000,11800.000001486476,-7068.960265174219,-5481.767277990811,303.9736281462545,1.84e+03
5925000,11850.000001496663,-7020.67232252798,-5371.785587291196,315.788998161847,1.84e+03
5950000,11900.000001506849,-7150.91943562887,-5503.325618255251,315.5413830722296,1.84e+03
5975000,11950.000001517035,-7175.988467482553,-5456.407655698274,329.3280794897737,1.84e+03
6000000,12000.000001527222,-7052.080188027667,-5453.994605823718,306.0597396998326,1.84e+03
6025000,12050.000001537408,-7180.625943561168,-5630.531944957277,296.8685601109651,1.84e+03
6050000,12100.000001547594,-7127.924929530362,-5557.072766095649,300.8440909558186,1.84e+03
6075000,12150.00000155778,-7111.763814515968,-5555.46373671197,298.0571266093384,1.84e+03
6100000,12200.000001567967,-7081.8414384911575,-5571.784214945307,289.20085752410773,1.84e+03
6125000,12250.000001578153,-7050.385819861206,-5434.231241255162,309.52025044909794,1.84e+03
6150000,12300.00000158834,-7077.534129983633,-5509.09202094137,300.38252580046674,1.84e+03
6175000,12350.000001598526,-7060.451813933239,-5509.931737148301,296.9501611082051,1.84e+03
6200000,12400.000001608712,-7136.441454996185,-5519.063673746257,309.7545139246939,1.84e+03
6225000,12450.000001618899,-7113.554671579742,-5577.651019209116,294.1508748237891,1.84e+03
6250000,12500.000001629085,-6993.093057006616,-5488.999581687196,288.0587014029696,1.84e+03
6275000,12550.000001639271,-7043.591417765589,-5475.439944132588,300.3268643273285,1.84e+03
6300000,12600.000001649458,-7063.348651868183,-5396.131254553526,319.29962220260853,1.84e+03
6325000,12650.000001659644,-7070.19283429208,-5513.996302929786,298.03729575838304,1.84e+03
6350000,12700.00000166983,-7217.608493180595,-5700.4499860601045,290.56087042115905,1.84e+03
6375000,12750.000001680017,-7172.48489557143,-5604.664256731951,300.2635040092601,1.84e+03
6400000,12800.000001690203,-7125.26628910318,-5465.13740225334,317.94205556670306,1.84e+03
6425000,12850.00000170039,-7124.047808065427,-5524.5624803753535,306.327814040719,1.84e+03
6450000,12900.000001710576,-6941.702589614495,-5424.760265192375,290.51946786980136,1.84e+03
6475000,12950.000001720762,-7107.713656573779,-5598.427986299795,289.05309235046406,1.84e+03
6500000,13000.000001730948,-7177.959915462355,-5742.502140358872,274.91383308294223,1.84e+03
6525000,13050.000001741135,-7104.763353278264,-5507.948494938131,305.8163751270458,1.84e+03
6550000,13100.000001751321,-7101.772371896028,-5545.929664681698,297.9695325998693,1.84e+03
6575000,13150.000001761508,-7093.102883513828,-5575.665746348905,290.61423266897685,1.84e+03
6600000,13200.000001771694,-7126.217203471109,-5554.623536942368,300.9861010249114,1.84e+03
6625000,13250.00000178188,-6971.477143668206,-5386.630648812745,303.52423617432464,1.84e+03
6650000,13300.000001792067,-7067.915655581988,-5466.266297002684,306.7422616385422,1.84e+03
6675000,13350.000001802253,-7040.006116234672,-5536.293978215134,287.9856690222015,1.84e+03
6700000,13400.00000181244,-7010.677117335666,-5511.1936951062635,287.1758002214276,1.84e+03
6725000,13450.000001822626,-7206.972985576181,-5643.6768072979185,299.3969952083119,1.84e+03
6750000,13500.000001832812,-7084.133020444556,-5477.915540222876,307.6171322564565,1.84e+03
6775000,13550.000001842998,-7064.988295651682,-5376.005012843308,323.46814817063347,1.84e+03
6800000,13600.000001853185,-7171.796535368025,-5695.074233219165,282.8166704196807,1.84e+03
6825000,13650.000001863371,-7061.763353666127,-5497.495114229724,299.58316094833606,1.84e+03
6850000,13700.000001873557,-7072.124846384315,-5514.142028797212,298.3793990243673,1.84e+03
6875000,13750.000001883744,-7130.085663051404,-5572.461137577831,298.3107801767758,1.84e+03
6900000,13800.00000189393,-7003.637065519769,-5346.911197746001,317.2903213015208,1.84e+03
6925000,13850.000001904116,-7019.225505230882,-5562.014523103033,279.0799309150321,1.84e+03
6950000,13900.000001914303,-7095.3470380810395,-5436.13006888239,317.7674082999615,1.84e+03
6975000,13950.000001924489,-7027.800308260034,-5446.547312009218,302.83602193861867,1.84e+03
7000000,14000.000001934675,-7115.885113699218,-5567.061798558848,296.62520327550084,1.84e+03
7025000,14050.000001944862,-7019.291088921076,-5351.177331139161,319.4712900121058,1.84e+03
7050000,14100.000001955048,-7062.224635749177,-5469.224058052585,305.08587749043346,1.84e+03
7075000,14150.000001965234,-6976.236320357354,-5467.296124725312,288.98692826002775,1.84e+03
7100000,14200.00000197542,-7055.989416795808,-5543.657787964078,289.63644363884396,1.84e+03
7125000,14250.000001985607,-7215.760920615556,-5656.950698880298,298.5378605617412,1.84e+03
7150000,14300.000001995793,-7134.582103815262,-5505.472710481268,312.0013110804236,1.84e+03
7175000,14350.00000200598,-7090.548757702142,-5560.20585029514,293.0859004725678,1.84e+03
7200000,14400.000002016166,-7022.18192574549,-5570.1786417463445,278.08257085405944,1.84e+03
7225000,14450.000002026352,-7029.687943726928,-5484.349538023587,295.9577856559115,1.84e+03
7250000,14500.000002036539,-7118.455896272918,-5563.863286655678,297.7301182972654,1.84e+03
7275000,14550.000002046725,-7119.868868174932,-5432.579760668848,323.14368566512115,1.84e+03
7300000,14600.000002056911,-7008.057165753469,-5371.168070477497,313.49125228120755,1.84e+03
7325000,14650.000002067098,-7096.03672060737,-5515.704386730033,302.65969991336783,1.84e+03
7350000,14700.000002077284,-7130.447206771398,-5576.932321280963,297.52371635647364,1.84e+03
7375000,14750.00000208747,-6963.682445316706,-5419.285775038614,295.7774277937749,1.84e+03
7400000,14800.000002097657,-6916.299191458329,-5437.904660728869,283.1369297661114,1.84e+03
7425000,14850.000002107843,-7072.643529721283,-5441.278854696568,312.43323471135994,1.84e+03
7450000,14900.00000211803,-7030.641243898481,-5559.015395715193,281.840615450244,1.84e+03
7475000,14950.000002128216,-7004.496229413438,-5462.059287592873,295.4021074803496,1.84e+03
7500000,15000.000002138402,-7133.114794327796,-5621.998627229859,289.4036626751693,1.84e+03
7525000,15050.000002148588,-7096.703649589813,-5602.805835146486,286.10606422974564,1.84e+03
7550000,15100.000002158775,-7081.581221988362,-5446.997971468665,313.04964498948766,1.84e+03
7575000,15150.000002168961,-7008.309144819283,-5479.3545521080405,292.82001531651775,1.84e+03
7600000,15200.000002179147,-7032.822708832525,-5433.728079106315,306.2529889384511,1.84e+03
7625000,15250.000002189334,-7157.986930331959,-5578.842417533997,302.43221259077893,1.84e+03
7650000,15300.00000219952,-7098.17200797125,-5371.498866447864,330.6863775796812,1.84e+03
7675000,15350.000002209707,-7155.842735550907,-5448.164247628662,327.04858821370976,1.84e+03
