#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1425000,2849.9999999464303,-7136.659941760405,-5613.174109162839,291.7723118155561,1.9e+03
1450000,2899.999999945248,-7039.7967499239385,-5630.209333877944,269.958912833879,1.9e+03
1475000,2949.9999999440656,-7144.829165950548,-5577.872820411678,300.0976219597711,1.9e+03
1500000,2999.9999999428833,-7165.25545386199,-5568.606119737821,305.7843121401938,1.9e+03
1525000,3049.999999941701,-7083.537276565939,-5620.053777016701,280.28088928096787,1.89e+03
1550000,3099.9999999405186,-7079.156806018738,-5434.577432226302,314.9636941732892,1.89e+03
1575000,3149.9999999393362,-7078.510417072814,-5548.785356657217,292.96722540481284,1.89e+03
1600000,3199.999999938154,-7241.645949052795,-5772.438401179652,281.37713761926875,1.89e+03
1625000,3249.9999999369716,-7025.623488637952,-5437.091710256748,304.2296682080094,1.89e+03
1650000,3299.999999935789,-7113.243134474247,-5627.752420896981,284.4956286478772,1.89e+03
1675000,3349.999999934607,-7106.965995554027,-5495.028746878324,308.7121963883425,1.89e+03
1700000,3399.9999999334245,-7218.832666814837,-5587.078876483406,312.5073863713188,1.89e+03
1725000,3449.999999932242,-7126.227355629495,-5699.578214309729,273.22651068098355,1.89e+03
1750000,3499.99999993106,-7149.004537393709,-5693.977052201331,278.6614250202205,1.89e+03
1775000,3549.9999999298775,-7117.554518304589,-5544.905704394516,301.1878222235773,1.89e+03
1800000,3599.999999928695,-7035.468731530487,-5513.655289677092,291.4520217916879,1.89e+03
1825000,3649.999999927513,-7141.615785855784,-5569.547469840228,301.0766474367411,1.89e+03
1850000,3699.9999999263305,-7077.397943508159,-5475.6367986903715,306.7633070161078,1.89e+03
1875000,3749.999999925148,-7172.75185102849,-5581.300478016425,304.7888180581649,1.89e+03
1900000,3799.999999923966,-7172.0627702501115,-5588.0318908646905,303.3676728568557,1.89e+03
1925000,3849.9999999227834,-7056.832229535206,-5548.964717165081,288.7811495074261,1.89e+03
1950000,3899.999999921601,-7145.333723896288,-5618.068539576305,292.49611913008414,1.89e+03
1975000,3949.9999999204188,-6995.958148991837,-5523.8707260990295,281.92868051796097,1.89e+03
2000000,3999.9999999192364,-7168.987867594126,-5598.451717362906,300.78321277301455,1.89e+03
2025000,4049.999999918054,-7086.5503902402825,-5545.9239915028575,295.05500897062404,1.89e+03
2050000,4099.999999917781,-7094.302151142856,-5534.950413869483,298.64121581105593,1.89e+03
2075000,4149.999999927967,-7058.452902137336,-5437.071865334552,310.5208353892294,1.89e+03
2100000,4199.999999938153,-7127.222576964266,-5479.533487881984,315.5592552213757,1.89e+03
2125000,4249.99999994834,-7053.957805510439,-5541.848044831437,289.59360904586913,1.89e+03
2150000,4299.999999958526,-7111.261645454814,-5412.495772275317,325.34128998486216,1.89e+03
2175000,4349.9999999687125,-7065.857465046674,-5340.373592259734,330.4582213968591,1.89e+03
2200000,4399.999999978899,-7125.5466668634745,-5511.828978000545,309.05317963765197,1.89e+03
2225000,4449.999999989085,-7149.102939969982,-5593.114240240382,297.9971394318248,1.89e+03
2250000,4499.9999999992715,-7102.8369862972195,-5540.342537906494,299.2430960966868,1.89e+03
2275000,4550.000000009458,-7081.84279392186,-5543.184331765415,294.67811711285077,1.89e+03
2300000,4600.000000019644,-7183.185234092607,-5666.66503206905,290.4382802857937,1.89e+03
2325000,4650.0000000298305,-7113.522849871311,-5491.553708135153,310.6334670477123,1.89e+03
2350000,4700.000000040017,-7094.874695596262,-5534.894762193622,298.76152558551405,1.89e+03
2375000,4750.000000050203,-7112.77172427079,-5659.036319555968,278.4139705970016,1.89e+03
2400000,4800.0000000603895,-7163.893039703295,-5651.92967553564,289.56557173325103,1.89e+03
2425000,4850.000000070576,-7148.777199060402,-5553.672964749784,305.48840039954,1.89e+03
2450000,4900.000000080762,-7218.650159913189,-5672.249549784098,296.16086435215084,1.89e+03
2475000,4950.000000090949,-7168.442083421834,-5506.16179914938,318.35370638179734,1.89e+03
2500000,5000.000000101135,-7160.119980456847,-5631.725368108355,292.7124229642626,1.89e+03
2525000,5050.000000111321,-7071.020238937452,-5534.957240471802,294.1810436087241,1.89e+03
2550000,5100.000000121508,-7148.525261425689,-5458.674479681648,323.6339049980682,1.88e+03
2575000,5150.000000131694,-7114.7230890107085,-5547.865019114137,300.07880057611595,1.88e+03
2600000,5200.00000014188,-7002.993240566329,-5412.240185332906,304.6550788475358,1.88e+03
2625000,5250.000000152067,-7011.0715413887965,-5451.168419502743,298.7468149309815,1.88e+03
2650000,5300.000000162253,-7055.885416443498,-5553.319323402061,287.7658414944873,1.88e+03
2675000,5350.000000172439,-7078.157904537534,-5508.876730225138,300.54286447618523,1.88e+03
2700000,5400.000000182626,-7136.930763317675,-5650.1530041662845,284.7421188052119,1.88e+03
2725000,5450.000000192812,-7079.586102025966,-5504.552754157816,301.64449925375675,1.88e+03
2750000,5500.000000202998,-7006.7184274109195,-5466.748320655112,294.929318383547,1.88e+03
2775000,5550.000000213185,-7177.397806484464,-5631.601883563971,296.04505691830235,1.88e+03
2800000,5600.000000223371,-7055.437256776483,-5520.692910013289,293.92850036383606,1.88e+03
2825000,5650.000000233557,-7116.162065181718,-5559.968183633371,298.0364350867746,1.88e+03
2850000,5700.000000243744,-7003.841918577165,-5420.434212133967,303.24832510440365,1.88e+03
2875000,5750.00000025393,-7079.3329956004145,-5444.926210556727,313.0154780016229,1.88e+03
2900000,5800.000000264116,-7142.80589620646,-5562.693067677582,302.61730240262216,1.88e+03
2925000,5850.000000274303,-7119.6936484788475,-5540.5941939327695,302.4232248054638,1.88e+03
2950000,5900.000000284489,-7037.305841127876,-5341.985332848787,324.681446578031,1.88e+03
2975000,5950.000000294675,-7193.978679427415,-5691.9206629022665,287.6685365792957,1.88e+03
3000000,6000.000000304862,-7019.950577338662,-5435.534529664346,303.4414388477722,1.88e+03
3025000,6050.000000315048,-7071.1843898897505,-5491.59535426079,302.5169875443861,1.88e+03
3050000,6100.000000325234,-7106.154110829623,-5528.867742014712,302.0759894036088,1.88e+03
3075000,6150.000000335421,-7151.657565006965,-5572.744253966922,302.3875752969991,1.88e+03
3100000,6200.000000345607,-7166.421937482792,-5718.7201597475405,277.25843291178336,1.88e+03
3125000,6250.000000355793,-7140.371076808424,-5631.479284841153,288.97731570707845,1.88e+03
3150000,6300.00000036598,-7068.536569774753,-5478.6445426196415,304.4901779685306,1.88e+03
3175000,6350.000000376166,-7068.400926909327,-5475.0858832103195,305.14574130166153,1.88e+03
3200000,6400.000000386352,-7051.284158614322,-5542.234851370856,289.00748244397766,1.88e+03
3225000,6450.000000396539,-7215.71343571186,-5684.8271245353935,293.18962380973863,1.88e+03
3250000,6500.000000406725,-7093.584084804346,-5496.217569938631,305.92166391496806,1.88e+03
3275000,6550.0000004169115,-7162.922915578557,-5596.554565345817,299.98501129668824,1.88e+03
3300000,6600.000000427098,-7191.905671196924,-5584.248421103221,307.8925070587027,1.88e+03
3325000,6650.000000437284,-7167.319022628955,-5661.794403047641,288.33244743832853,1.88e+03
3350000,6700.0000004474705,-7095.891595491289,-5536.067232804398,298.7317312635624,1.88e+03
3375000,6750.000000457657,-7081.517253800617,-5440.3675668147525,314.3068533763844,1.88e+03
3400000,6800.000000467843,-7082.388458586095,-5521.888292098468,298.86115868130116,1.88e+03
3425000,6850.0000004780295,-7127.320662514232,-5488.786952427602,313.80585125925654,1.88e+03
3450000,6900.000000488216,-7031.358385801346,-5451.337053247633,302.5997794354739,1.88e+03
3475000,6950.000000498402,-7068.201504980986,-5472.844749432532,305.5367623230769,1.88e+03
3500000,7000.0000005085885,-7107.282772043606,-5531.093768830798,301.8658260454854,1.88e+03
3525000,7050.000000518775,-7027.137611400369,-5428.360417683518,306.1918318553704,1.88e+03
3550000,7100.000000528961,-7107.11263707547,-5573.375173220156,293.7356659130826,1.88e+03
3575000,7150.000000539148,-7036.3586422793705,-5489.649136844049,296.22002282653875,1.88e+03
3600000,7200.000000549334,-7128.615935086775,-5651.559519105166,282.88032350005744,1.88e+03
3625000,7250.00000055952,-7118.501353603987,-5532.82762378714,303.6823054304499,1.88e+03
3650000,7300.000000569707,-7111.617649932301,-5544.630544625824,300.10351295548224,1.88e+03
3675000,7350.000000579893,-7102.343289679991,-5514.422943711714,304.1125689578418,1.88e+03
3700000,7400.000000590079,-7106.462952680708,-5577.817461712933,292.76047029963456,1.88e+03
3725000,7450.000000600266,-7186.273094579525,-5684.555069611593,287.6034226671577,1.88e+03
3750000,7500.000000610452,-6992.301218131701,-5450.038935847218,295.3683072725663,1.88e+03
3775000,7550.000000620638,-7080.596285370637,-5441.323987044978,313.9473029179265,1.88e+03
3800000,7600.000000630825,-7148.86841180233,-5619.718987507547,292.8569817267025,1.88e+03
3825000,7650.000000641011,-6975.484607986356,-5504.996067792562,281.6224684801256,1.88e+03
3850000,7700.000000651197,-7077.740102265886,-5581.03874565966,286.64264909500633,1.88e+03
3875000,7750.000000661384,-6981.203569346636,-5452.250475261984,292.81938129874754,1.88e+03
3900000,7800.00000067157,-7118.15387183402,-5617.085942656009,287.47891875155307,1.88e+03
3925000,7850.000000681756,-7048.49082982036,-5427.821638307806,310.3845054401471,1.88e+03
3950000,7900.000000691943,-7179.084008799848,-5614.375382648996,299.66714714463194,1.88e+03
3975000,7950.000000702129,-7180.38318510619,-5512.988295592374,319.33323645904915,1.88e+03
4000000,8000.000000712315,-7120.081087005164,-5575.525469630868,295.80751823640026,1.88e+03
4025000,8050.000000722502,-7141.773379624567,-5580.432561657974,299.02215711016794,1.88e+03
4050000,8100.000000732688,-7061.5502250839045,-5503.82326202496,298.3300451269716,1.88e+03
4075000,8150.000000742874,-7123.695508583849,-5571.021231650719,297.3623735672739,1.88e+03
4100000,8200.00000075306,-7021.053757787258,-5414.725485711258,307.63798615651865,1.88e+03
4125000,8250.000000763246,-7090.2998775422175,-5452.93862843947,313.58130591432354,1.88e+03
4150000,8300.000000773432,-6994.349272930094,-5264.150111468468,331.36127585792036,1.88e+03
4175000,8350.000000783619,-7146.168821213485,-5545.8376921333665,306.4894357474785,1.88e+03
4200000,8400.000000793805,-7211.541527244632,-5614.631154877332,305.834305208748,1.88e+03
4225000,8450.000000803991,-6989.168870887064,-5456.133698512822,293.601165673818,1.88e+03
4250000,8500.000000814178,-7050.146813283078,-5457.8150373777125,304.9574295293128,1.88e+03
4275000,8550.000000824364,-7132.400724064288,-5596.407701373177,294.1676421099563,1.88e+03
4300000,8600.00000083455,-7041.4819761318195,-5378.313498720542,318.52380981164777,1.88e+03
4325000,8650.000000844737,-7047.016167917973,-5433.90991192953,308.9360802990879,1.88e+03
4350000,8700.000000854923,-7025.031703747223,-5434.36259116861,304.63900246406706,1.88e+03
4375000,8750.00000086511,-7087.656756099479,-5399.5359443360985,323.3025876140607,1.88e+03
4400000,8800.000000875296,-7185.9720808474885,-5718.883587365826,280.97130424331203,1.88e+03
4425000,8850.000000885482,-6929.155834276955,-5353.391212738863,301.78455005349724,1.88e+03
4450000,8900.000000895669,-7035.614180672034,-5443.553860900981,304.9054412651819,1.88e+03
4475000,8950.000000905855,-7065.655275173026,-5321.502619919917,334.0335968302154,1.88e+03
4500000,9000.000000916041,-7199.134384326925,-5580.41388082969,310.0112999957174,1.88e+03
4525000,9050.000000926228,-7178.068020678409,-5607.165924804595,300.8532973145664,1.88e+03
4550000,9100.000000936414,-7090.140527583921,-5509.485590842787,302.72112494101395,1.88e+03
4575000,9150.0000009466,-7248.741215142928,-5658.17380307669,304.6195251620971,1.88e+03
4600000,9200.000000956787,-7062.415746212564,-5558.966899229988,287.9349032295291,1.88e+03
4625000,9250.000000966973,-7111.024825718747,-5627.642684330135,284.09180278422303,1.88e+03
4650000,9300.00000097716,-7022.356950433678,-5508.95981447433,289.84016234730694,1.88e+03
4675000,9350.000000987346,-7045.8561585999905,-5495.090318440078,296.99687689027076,1.88e+03
4700000,9400.000000997532,-7135.718518929431,-5542.190383908007,305.186551755188,1.88e+03
4725000,9450.000001007718,-7047.920510762503,-5415.104161358206,312.7108837130711,1.88e+03
4750000,9500.000001017905,-7062.926040849128,-5545.678838146737,290.57751273825,1.88e+03
4775000,9550.000001028091,-7058.115257103296,-5556.137036796148,287.6532543059053,1.88e+03
4800000,9600.000001038277,-7090.16650619619,-5448.860832472117,314.33672737340225,1.88e+03
4825000,9650.000001048464,-7085.414009226431,-5515.119093558852,300.73701243112913,1.88e+03
4850000,9700.00000105865,-7031.037905988231,-5466.630460897307,299.60946607385995,1.88e+03
4875000,9750.000001068836,-7222.560968803673,-5721.530673077026,287.47171133362286,1.88e+03
4900000,9800.000001079023,-7123.131052304234,-5491.143530124132,312.5521498212786,1.88e+03
4925000,9850.000001089209,-7168.609669762314,-5581.671242008226,303.924515651905,1.88e+03
4950000,9900.000001099395,-7089.165460442094,-5610.035134741781,283.2775109370363,1.88e+03
4975000,9950.000001109582,-7013.664816384713,-5503.9184003649425,289.1409901109984,1.88e+03
5000000,10000.000001119768,-7003.106425383867,-5404.915432814487,306.0795648028473,1.88e+03
5025000,10050.000001129954,-7135.943547135081,-5575.060624177455,298.93446276967813,1.88e+03
5050000,10100.00000114014,-7036.428056168231,-5502.2207114932,293.8256557312438,1.88e+03
5075000,10150.000001150327,-7203.162656717844,-5646.715331213602,298.084973725825,1.88e+03
5100000,10200.000001160513,-7081.1856157606935,-5565.835075856361,290.21427096895775,1.88e+03
5125000,10250.0000011707,-7075.426069510619,-5475.186983652633,306.4718079736364,1.88e+03
5150000,10300.000001180886,-7248.332338571339,-5688.339094785058,298.76407474043435,1.88e+03
5175000,10350.000001191072,-7087.273713700035,-5576.202984380007,289.394617643934,1.88e+03
5200000,10400.000001201259,-7082.062936937033,-5411.479929592036,319.9438128687806,1.88e+03
5225000,10450.000001211445,-7085.140456210146,-5535.660050781531,296.75069523553293,1.88e+03
5250000,10500.000001221631,-7164.802682154568,-5584.891498248257,302.57868417826285,1.88e+03
5275000,10550.000001231818,-7141.060279222946,-5596.188934746634,295.86798511077933,1.88e+03
5300000,10600.000001242004,-7005.929174878618,-5415.499126734418,304.59321773721973,1.88e+03
5325000,10650.00000125219,-7098.08911940559,-5524.957705505474,301.28024796969476,1.88e+03
5350000,10700.000001262377,-7011.017964655501,-5399.800646011812,308.57431807973455,1.88e+03
5375000,10750.000001272563,-7066.098118455373,-5386.249248577547,321.71837622494854,1.88e+03
5400000,10800.00000128275,-7201.217054084424,-5771.888034669318,273.73975091632485,1.88e+03
5425000,10850.000001292936,-7185.818430696017,-5610.735834281746,301.65393115121674,1.88e+03
5450000,10900.000001303122,-7134.3562118021355,-5510.181422893742,311.0558843493521,1.88e+03
5475000,10950.000001313309,-7153.0425622155235,-5519.09562551443,312.92740956597856,1.88e+03
5500000,11000.000001323495,-7063.66374407071,-5590.977592235658,282.04334684690957,1.88e+03
5525000,11050.000001333681,-7174.347334481173,-5589.715790744188,303.4827098481627,1.88e+03
5550000,11100.000001343868,-7166.547345821584,-5585.843267311091,302.7305363889878,1.88e+03
5575000,11150.000001354054,-7039.166916397862,-5454.090794824216,303.56785373359264,1.88e+03
