#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2000000,3999.9999999192364,-6945.93817380136,-5399.516417967116,296.1649140985585,1.98e+03
2025000,4049.999999918054,-6994.458986259327,-5369.383095543515,311.22845999915864,1.98e+03
2050000,4099.999999917781,-7045.659532199762,-5544.505741240675,287.49536267891045,1.98e+03
2075000,4149.999999927967,-7004.966657479234,-5480.225740901307,292.0126808079268,1.98e+03
2100000,4199.999999938153,-7097.747816519957,-5574.115706960852,291.8003262324418,1.98e+03
2125000,4249.99999994834,-7067.4826249891685,-5480.19567031073,303.9912642256505,1.98e+03
2150000,4299.999999958526,-6989.909777477854,-5407.534484532509,303.05060113049257,1.98e+03
2175000,4349.9999999687125,-7149.015634665779,-5575.232412000708,301.40507994787475,1.98e+03
2200000,4399.999999978899,-7116.111317420802,-5570.459693751941,296.0174212650254,1.98e+03
2225000,4449.999999989085,-7073.482469128802,-5452.951215109792,310.3580881669988,1.98e+03
2250000,4499.9999999992715,-7142.726414866915,-5534.359843785303,308.02835356284004,1.98e+03
2275000,4550.000000009458,-7143.686729693513,-5555.4595710226995,304.17132857975486,1.98e+03
2300000,4600.000000019644,-7171.109869777605,-5525.920850736348,315.0804511524681,1.98e+03
2325000,4650.0000000298305,-7049.692159633894,-5514.266206421993,294.05903908302355,1.98e+03
2350000,4700.000000040017,-7139.208393324972,-5599.071011920278,294.9613541990234,1.98e+03
2375000,4750.000000050203,-7099.865001045667,-5648.142341806731,278.02849710717294,1.98e+03
2400000,4800.0000000603895,-7082.175859820679,-5529.135049344208,297.43257070137906,1.98e+03
2425000,4850.000000070576,-7141.278969861695,-5608.148055500176,293.61950182133427,1.98e+03
2450000,4900.000000080762,-7118.552981534005,-5536.60048989516,302.9696278047178,1.98e+03
2475000,4950.000000090949,-7069.740860126725,-5442.108575128769,311.71805107618343,1.98e+03
2500000,5000.000000101135,-7063.287836930134,-5430.648010337276,312.6770767240729,1.98e+03
2525000,5050.000000111321,-6994.194101303192,-5374.984735976785,310.1049249858579,1.98e+03
2550000,5100.000000121508,-7052.990406834644,-5551.302100509376,287.59773106380425,1.98e+03
2575000,5150.000000131694,-7221.138401224832,-5558.12674430546,318.49377613723846,1.98e+03
2600000,5200.00000014188,-7027.737993950922,-5588.110224302793,275.7121290638635,1.98e+03
2625000,5250.000000152067,-7089.540897289997,-5523.004743027688,300.0171484971738,1.98e+03
2650000,5300.000000162253,-7176.418103624936,-5599.822199098269,301.94375426410403,1.97e+03
2675000,5350.000000172439,-7179.701892258951,-5476.459582562775,326.1986003734598,1.97e+03
2700000,5400.000000182626,-7109.62788484649,-5611.14523644407,286.9837954412821,1.97e+03
2725000,5450.000000192812,-6990.413846264773,-5484.23943719572,288.45689269208447,1.97e+03
2750000,5500.000000202998,-7045.07210572967,-5412.27599476403,312.70700772295135,1.97e+03
2775000,5550.000000213185,-7056.72054019885,-5297.098646482773,336.9962075560867,1.97e+03
2800000,5600.000000223371,-7072.278565158298,-5556.821531946194,290.23466616918654,1.97e+03
2825000,5650.000000233557,-7105.593631061208,-5508.52620896781,305.86438278523303,1.97e+03
2850000,5700.000000243744,-6982.8472642220395,-5406.770410724489,301.84434755123874,1.97e+03
2875000,5750.00000025393,-7072.131428546809,-5482.660148715637,304.4095980138181,1.97e+03
2900000,5800.000000264116,-7106.344627214987,-5541.299403776619,299.7316109989244,1.97e+03
2925000,5850.000000274303,-7064.945095296592,-5535.752083735692,292.86532939697844,1.97e+03
2950000,5900.000000284489,-7040.056386171495,-5565.634645488944,282.37574033529074,1.97e+03
2975000,5950.000000294675,-7175.104728270691,-5593.689007596366,302.8668274360617,1.97e+03
3000000,6000.000000304862,-7098.386998578439,-5562.08494567214,294.2268264216032,1.97e+03
3025000,6050.000000315048,-7015.261960978844,-5447.309499618787,300.28839433832894,1.97e+03
3050000,6100.000000325234,-7069.756801182751,-5539.1602246178045,293.1341349199782,1.97e+03
3075000,6150.000000335421,-6933.313810561473,-5429.023143970875,288.096125374106,1.97e+03
3100000,6200.000000345607,-6977.932609827786,-5326.74722575236,316.22885256918926,1.97e+03
3125000,6250.000000355793,-7112.933957468019,-5504.000662083805,308.13689048283925,1.97e+03
3150000,6300.00000036598,-7139.676950672514,-5487.434580459346,316.4312826032383,1.97e+03
3175000,6350.000000376166,-7021.296517692701,-5474.778133034875,296.1834200896489,1.97e+03
3200000,6400.000000386352,-6998.136200091454,-5278.63149911005,329.3131127630171,1.97e+03
3225000,6450.000000396539,-6963.387766458446,-5436.7799524532775,292.3702220246642,1.97e+03
3250000,6500.000000406725,-7032.88223486417,-5344.083506473722,323.4324196724006,1.97e+03
3275000,6550.0000004169115,-7042.643321635403,-5506.346337284858,294.2258557107516,1.97e+03
3300000,6600.000000427098,-7075.108720849181,-5512.852794436118,299.19741525912843,1.97e+03
3325000,6650.000000437284,-6970.376954748508,-5496.164688540961,282.33562256686093,1.97e+03
3350000,6700.0000004474705,-6981.177204053346,-5420.108003098468,298.97013803539824,1.97e+03
3375000,6750.000000457657,-7106.695390477466,-5702.261839889214,268.97186378674235,1.96e+03
3400000,6800.000000467843,-7175.830902804773,-5584.566207611935,304.7530662200347,1.96e+03
3425000,6850.0000004780295,-7186.150627847744,-5613.429858160357,301.20160292507524,1.96e+03
3450000,6900.000000488216,-7147.883510642319,-5586.890135069172,298.955616241727,1.96e+03
3475000,6950.000000498402,-7069.502780369139,-5459.069690497147,308.42412551685396,1.96e+03
3500000,7000.0000005085885,-7106.432960994581,-5570.859153581361,294.08735556697593,1.96e+03
3525000,7050.000000518775,-7165.403734925909,-5585.846957449969,302.51080958350184,1.96e+03
3550000,7100.000000528961,-7124.778081505334,-5507.299316087347,309.7734869604405,1.96e+03
3575000,7150.000000539148,-6987.576491862547,-5413.8465141242805,301.39488267852465,1.96e+03
3600000,7200.000000549334,-6935.637057956528,-5250.564074556885,322.7188789187272,1.96e+03
3625000,7250.00000055952,-7046.292960982256,-5463.161841159886,303.195354268673,1.96e+03
3650000,7300.000000569707,-7047.521143700376,-5413.270335978058,312.985605808083,1.96e+03
3675000,7350.000000579893,-7072.306600914375,-5517.843999898649,297.7048667107543,1.96e+03
3700000,7400.000000590079,-7090.179676687013,-5512.312882791839,302.18715024533157,1.96e+03
3725000,7450.000000600266,-7157.09114566087,-5681.799114266558,282.54241515923,1.96e+03
3750000,7500.000000610452,-7121.484684791825,-5498.882466122792,310.75471157543274,1.96e+03
3775000,7550.000000620638,-7113.458647339419,-5609.091740991312,288.1107265274775,1.96e+03
3800000,7600.000000630825,-7091.665610162454,-5464.623972263205,311.6049325516986,1.96e+03
3825000,7650.000000641011,-7048.9887791133315,-5460.388552729239,304.2427771136617,1.96e+03
3850000,7700.000000651197,-7040.508747976296,-5486.985469657142,297.5249711391282,1.96e+03
3875000,7750.000000661384,-7020.86141500389,-5482.493125590488,294.6225443137791,1.96e+03
3900000,7800.00000067157,-7105.949063343003,-5544.740651307439,298.9967992211952,1.96e+03
3925000,7850.000000681756,-7111.166974866743,-5506.413029421979,307.3364770049923,1.96e+03
3950000,7900.000000691943,-7100.263961925604,-5581.6613740059465,290.8370910485832,1.96e+03
3975000,7950.000000702129,-6986.674391958533,-5444.715236109576,295.3102536307319,1.96e+03
4000000,8000.000000712315,-7091.153095310351,-5401.659534796137,323.5654913234374,1.96e+03
4025000,8050.000000722502,-7101.177418021812,-5489.322381953838,308.69645133702363,1.96e+03
4050000,8100.000000732688,-7050.693991660268,-5470.467039435377,302.6391589462841,1.96e+03
4075000,8150.000000742874,-7070.615912651874,-5501.082532254513,300.5911660428225,1.96e+03
4100000,8200.00000075306,-7060.642640789867,-5465.947131344412,305.41012294119173,1.96e+03
4125000,8250.000000763246,-7123.952465310731,-5419.400996969733,326.4493255434351,1.95e+03
4150000,8300.000000773432,-7128.472011269766,-5524.865566382615,307.1167119875959,1.95e+03
4175000,8350.000000783619,-7106.813659255022,-5567.645099072721,294.77580917999836,1.95e+03
4200000,8400.000000793805,-7094.361539545736,-5492.974981273388,306.69156760114305,1.95e+03
4225000,8450.000000803991,-7052.150298834726,-5531.567617642175,291.21631111054967,1.95e+03
4250000,8500.000000814178,-6959.347079411804,-5402.930119698318,298.0791581830879,1.95e+03
4275000,8550.000000824364,-6962.616428169507,-5477.631925674058,284.39868099372245,1.95e+03
4300000,8600.00000083455,-7140.105966720688,-5719.378157339843,272.0924793221883,1.95e+03
4325000,8650.000000844737,-7082.602490172144,-5550.80660094478,293.3638227980116,1.95e+03
4350000,8700.000000854923,-6958.093708677282,-5380.5434994958,302.1265191243702,1.95e+03
4375000,8750.00000086511,-7031.565040539885,-5393.6373485919785,313.68978893064525,1.95e+03
4400000,8800.000000875296,-7099.5767191347095,-5576.458203459661,291.7019646515994,1.95e+03
4425000,8850.000000885482,-7164.81547176787,-5618.7471779136395,296.09722038139955,1.95e+03
4450000,8900.000000895669,-7105.406818263577,-5643.001556441851,280.0743892218854,1.95e+03
4475000,8950.000000905855,-7071.501371931387,-5500.87745136674,300.80002221918375,1.95e+03
4500000,9000.000000916041,-7097.2482145513695,-5502.689035824615,305.38401339155524,1.95e+03
4525000,9050.000000926228,-7059.323033716975,-5408.647131544131,316.13127849966787,1.95e+03
4550000,9100.000000936414,-7042.365101667503,-5497.0668649710815,295.94974191303675,1.95e+03
4575000,9150.0000009466,-7109.638225667849,-5536.706689482362,301.2419681369389,1.95e+03
4600000,9200.000000956787,-7041.225875830851,-5499.063313508906,295.3492092780979,1.95e+03
4625000,9250.000000966973,-7099.479680123592,-5547.267003942368,297.27396951674837,1.95e+03
4650000,9300.00000097716,-7051.85792196631,-5454.076011524326,306.00121892297176,1.95e+03
4675000,9350.000000987346,-7036.993541356536,-5423.686705304972,308.97449464300166,1.95e+03
4700000,9400.000000997532,-7067.668850377354,-5528.149819666926,294.842929985474,1.95e+03
4725000,9450.000001007718,-7128.090343146339,-5551.2452827941615,301.9914716564527,1.95e+03
4750000,9500.000001017905,-7081.29924159518,-5628.000107839912,278.33041761362387,1.95e+03
4775000,9550.000001028091,-7058.25365755265,-5452.5474745752135,307.5188459777527,1.95e+03
4800000,9600.000001038277,-7131.204220538941,-5513.515470484741,309.81370243303786,1.95e+03
4825000,9650.000001048464,-7136.673170204718,-5561.47141613681,301.67675177962604,1.95e+03
4850000,9700.00000105865,-6938.508973293826,-5386.814520581451,297.17472129513214,1.95e+03
4875000,9750.000001068836,-7028.181821834001,-5402.099018786996,311.42130008495525,1.95e+03
4900000,9800.000001079023,-7024.53937956922,-5454.650777555218,300.65919675901085,1.95e+03
4925000,9850.000001089209,-7103.108623302632,-5485.848950350377,309.7315271903787,1.95e+03
4950000,9900.000001099395,-7074.185150603686,-5395.402080293459,321.51425827575815,1.95e+03
4975000,9950.000001109582,-7008.879060279123,-5469.85344337616,294.7484332174667,1.95e+03
5000000,10000.000001119768,-7036.68932954889,-5455.785449102815,302.76880170882396,1.95e+03
5025000,10050.000001129954,-7074.045938242621,-5514.670925747281,298.6456733945634,1.95e+03
5050000,10100.00000114014,-7038.847028324831,-5431.049018797083,307.9194647793472,1.95e+03
5075000,10150.000001150327,-7081.365030827164,-5506.161077364386,301.67717299951005,1.95e+03
5100000,10200.000001160513,-7031.005727305861,-5514.331356321345,290.46780614890747,1.95e+03
5125000,10250.0000011707,-7137.680638281436,-5711.954503507095,273.0497399176348,1.95e+03
5150000,10300.000001180886,-7041.354857421305,-5406.238395338378,313.1513926953803,1.95e+03
5175000,10350.000001191072,-6975.356853162283,-5427.436097856752,296.45199687398673,1.95e+03
5200000,10400.000001201259,-7157.3683372420155,-5509.70122651736,315.5550460084789,1.95e+03
5225000,10450.000001211445,-7077.013200143516,-5488.328518639301,304.25895164257133,1.95e+03
5250000,10500.000001221631,-7092.326820871224,-5596.955682148271,286.38789073840314,1.95e+03
5275000,10550.000001231818,-7096.294721367671,-5525.363274460116,300.85891851483314,1.95e+03
5300000,10600.000001242004,-7179.381658164748,-5625.929760377099,297.5113006065572,1.95e+03
5325000,10650.00000125219,-6998.931951118068,-5431.412250416046,300.20551363477665,1.95e+03
5350000,10700.000001262377,-7000.568263274408,-5483.308028914892,290.5800085125097,1.95e+03
5375000,10750.000001272563,-7036.90603266325,-5446.467859792673,304.5947737544447,1.95e+03
5400000,10800.00000128275,-7036.446342234414,-5479.306787265066,298.2175469254042,1.94e+03
5425000,10850.000001292936,-7056.156092706945,-5574.990149681526,283.6673647579315,1.94e+03
5450000,10900.000001303122,-7149.132740654071,-5463.644544087524,322.79839899237135,1.94e+03
5475000,10950.000001313309,-7079.979353670482,-5553.3602643061495,292.37238143930347,1.94e+03
5500000,11000.000001323495,-7086.833367853069,-5613.396602060198,282.1871016262897,1.94e+03
5525000,11050.000001333681,-7027.971517572854,-5435.916215609345,304.90448027343774,1.94e+03
5550000,11100.000001343868,-7046.667350266696,-5522.6925719717,291.86595286783177,1.94e+03
5575000,11150.000001354054,-7041.667559218363,-5495.883574519383,296.04277055474347,1.94e+03
5600000,11200.00000136424,-7018.6106164040775,-5403.870590942577,309.2489737214802,1.94e+03
5625000,11250.000001374427,-6978.203575597339,-5446.261207128914,293.3918759547152,1.94e+03
5650000,11300.000001384613,-6996.054270625128,-5428.222100276517,300.26535665346887,1.94e+03
5675000,11350.0000013948,-7136.755694128971,-5580.798499518466,297.99110568918314,1.94e+03
5700000,11400.000001404986,-7190.44219044629,-5555.962161793519,313.02950534384723,1.94e+03
5725000,11450.000001415172,-7039.389706785566,-5499.9946324735265,294.819190319408,1.94e+03
5750000,11500.000001425358,-7000.82601142218,-5413.279481721818,304.0409770635488,1.94e+03
5775000,11550.000001435545,-7156.799227827529,-5593.659660355881,299.3666468915872,1.94e+03
5800000,11600.000001445731,-7064.027958858805,-5430.122207220033,312.91952195679386,1.94e+03
5825000,11650.000001455917,-7115.400256394325,-5598.92070871508,290.4304943177384,1.94e+03
5850000,11700.000001466104,-7038.5742125585675,-5526.81885905014,289.525734309347,1.94e+03
5875000,11750.00000147629,-7070.967244197103,-5543.3273801767045,292.5678763857418,1.94e+03
5900000,11800.000001486476,-7042.6416635907935,-5484.911593957331,298.33064008651087,1.94e+03
5925000,11850.000001496663,-7029.461023366338,-5423.412445441578,307.58442017817976,1.94e+03
5950000,11900.000001506849,-6928.133139913285,-5353.056238987854,301.65284037248415,1.94e+03
5975000,11950.000001517035,-7158.185419724673,-5589.250677596955,300.47651707915145,1.94e+03
6000000,12000.000001527222,-7074.726148531502,-5586.646454377531,284.9914605302276,1.94e+03
6025000,12050.000001537408,-7141.057699220408,-5552.704395055932,304.19548749316465,1.94e+03
6050000,12100.000001547594,-7163.238868042248,-5593.526088683324,300.62552386134155,1.94e+03
6075000,12150.00000155778,-7146.544792990458,-5556.450232123083,304.52896646802526,1.94e+03
6100000,12200.000001567967,-6947.644251626616,-5385.970287709271,299.0859599773447,1.94e+03
6125000,12250.000001578153,-7053.891976751758,-5508.450356955838,295.9772021082815,1.94e+03
6150000,12300.00000158834,-7093.937882403621,-5506.971812340378,303.9298096036262,1.94e+03
6175000,12350.000001598526,-7185.9534899009395,-5639.333487538821,296.2028815325246,1.94e+03
6200000,12400.000001608712,-7042.610501456022,-5451.638880825929,304.69693767530083,1.94e+03
6225000,12450.000001618899,-7151.968929691394,-5517.611298391442,313.00606426036114,1.94e+03
6250000,12500.000001629085,-7091.074532544701,-5581.348971039671,289.13699613229016,1.94e+03
6275000,12550.000001639271,-6960.673471055314,-5330.989063436529,312.1110659296181,1.94e+03
6300000,12600.000001649458,-7116.724123476975,-5501.204552923242,309.39826928357786,1.94e+03
6325000,12650.000001659644,-7051.287249713365,-5404.251801153489,315.43407243185555,1.94e+03
6350000,12700.00000166983,-7152.907399892054,-5619.110707565649,293.7470091284679,1.94e+03
6375000,12750.000001680017,-7101.729041670412,-5614.442722683769,284.83951628384506,1.94e+03
6400000,12800.000001690203,-6988.42190135186,-5468.993983341432,290.99515518245465,1.94e+03
6425000,12850.00000170039,-6972.733386359062,-5413.374299822921,298.6426233143894,1.94e+03
6450000,12900.000001710576,-7048.27794391467,-5435.977843546343,308.7816883881612,1.94e+03
6475000,12950.000001720762,-7161.570273438686,-5659.79181652284,287.6149963679256,1.94e+03
6500000,13000.000001730948,-6971.4988493501205,-5382.45925441761,304.3269233356796,1.94e+03
6525000,13050.000001741135,-6905.06683082418,-5304.077924787819,306.61541073134475,1.94e+03
6550000,13100.000001751321,-7031.397501630035,-5289.359726325712,333.6285629279195,1.94e+03
6575000,13150.000001761508,-7044.075695111545,-5444.484083722116,306.3478060837008,1.94e+03
6600000,13200.000001771694,-7092.512059525829,-5542.2122311743115,296.90762805069534,1.94e+03
6625000,13250.00000178188,-7142.048024039679,-5557.000463955676,303.5623837438598,1.94e+03
6650000,13300.000001792067,-7111.023518495156,-5527.4244095219565,303.28498180148,1.94e+03
6675000,13350.000001802253,-7020.009523719686,-5289.345629863242,331.45027966898977,1.94e+03
6700000,13400.00000181244,-7034.391627576415,-5507.50375296052,292.4238581859542,1.94e+03
6725000,13450.000001822626,-6971.37545897388,-5410.667777303517,298.90090121339966,1.94e+03
6750000,13500.000001832812,-7112.557675286374,-5501.338036414773,308.5747624411114,1.94e+03
6775000,13550.000001842998,-6975.890196368949,-5412.7341707846535,299.3697988878003,1.94e+03
6800000,13600.000001853185,-7006.891642769217,-5483.601583795747,291.734817982878,1.94e+03
6825000,13650.000001863371,-7050.862636645659,-5513.796376586478,294.3731845188901,1.94e+03
6850000,13700.000001873557,-6979.609665936778,-5416.56141544522,299.3491582049064,1.94e+03
6875000,13750.000001883744,-6944.4831502588495,-5361.698496715616,303.1290003419959,1.94e+03
6900000,13800.00000189393,-7000.456811340756,-5451.98078982635,296.5583393827059,1.94e+03
6925000,13850.000001904116,-7126.007623900047,-5605.883735380064,291.12844485288264,1.94e+03
6950000,13900.000001914303,-7007.234353635478,-5514.5429006583145,285.874687341129,1.94e+03
6975000,13950.000001924489,-7163.02958242232,-5655.15240513518,288.78300049620503,1.94e+03
7000000,14000.000001934675,-7111.7077421149925,-5651.350991699299,279.6820659748096,1.94e+03
7025000,14050.000001944862,-6911.504561434222,-5273.0465823626,313.79134753834734,1.94e+03
7050000,14100.000001955048,-6980.94974519207,-5234.223150047908,334.52654817667207,1.94e+03
7075000,14150.000001965234,-7022.532550852422,-5416.358396369544,307.6084701311809,1.94e+03
7100000,14200.00000197542,-7034.155108453272,-5399.097460794147,313.14012877678414,1.94e+03
7125000,14250.000001985607,-7012.156351039792,-5507.677434392606,288.13217832125855,1.94e+03
7150000,14300.000001995793,-7154.063685296293,-5666.631889904188,284.8673773812233,1.94e+03
7175000,14350.00000200598,-7042.805896849152,-5441.504335734104,306.67528926329925,1.94e+03
7200000,14400.000002016166,-7148.711498858456,-5583.986338928057,299.67031363228705,1.94e+03
7225000,14450.000002026352,-7033.059191907735,-5537.654101751844,286.39439298992784,1.94e+03
7250000,14500.000002036539,-7114.051692434413,-5542.273600151747,301.0210648722844,1.94e+03
7275000,14550.000002046725,-7021.503415658173,-5523.030152951344,286.9819979279468,1.94e+03
7300000,14600.000002056911,-7015.981019547025,-5443.8924903955585,301.0805185809732,1.94e+03
7325000,14650.000002067098,-7037.19018604117,-5425.1156938874665,308.73848074622794,1.94e+03
7350000,14700.000002077284,-7082.688621381265,-5489.697231695004,305.08375629497044,1.94e+03
7375000,14750.00000208747,-7021.032539777351,-5413.168996917468,307.93201547815187,1.94e+03
7400000,14800.000002097657,-7156.472364561558,-5630.168160424116,292.31207579770154,1.94e+03
7425000,14850.000002107843,-7024.018976602177,-5452.354766628016,300.99925455825553,1.94e+03
7450000,14900.00000211803,-7008.525542033691,-5550.283023124023,279.27715625984706,1.94e+03
7475000,14950.000002128216,-7073.548152198131,-5583.077308038414,285.4494046411252,1.94e+03
7500000,15000.000002138402,-7085.708120334048,-5533.431028685747,297.2863061262158,1.94e+03
7525000,15050.000002148588,-7040.0566887855,-5517.747905884671,291.54688765749034,1.94e+03
7550000,15100.000002158775,-7072.5488998822675,-5497.168536911135,301.7109582891253,1.94e+03
7575000,15150.000002168961,-7021.367965289728,-5450.706043708145,300.80730003189814,1.94e+03
7600000,15200.000002179147,-7113.248649217875,-5619.234759235814,286.127955532991,1.94e+03
7625000,15250.000002189334,-7120.173810312141,-5542.444701294959,302.1607813521695,1.94e+03
7650000,15300.00000219952,-6903.572210083325,-5458.746236410557,276.7076696675933,1.94e+03
7675000,15350.000002209707,-7086.608850717979,-5525.337388247704,299.00887440476635,1.94e+03
