#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
825000,1649.9999999748065,-7098.4211611391,-5476.849240468946,310.55739275397735,1.9e+03
850000,1699.9999999736242,-7161.6196013223525,-5649.552097106358,289.5855162460299,1.9e+03
875000,1749.9999999724419,-7156.713177762583,-5614.430024675403,295.37230437068314,1.9e+03
900000,1799.9999999712595,-7145.915482671895,-5540.792785579699,307.40709894210215,1.9e+03
925000,1849.9999999700772,-7080.34634659687,-5485.278410090808,305.4814487796938,1.9e+03
950000,1899.9999999688948,-7165.4478924009445,-5609.126872304897,298.06078418618176,1.9e+03
975000,1949.9999999677125,-7100.365672457015,-5372.627796804,330.8898996002277,1.9e+03
1000000,1999.9999999665301,-6951.5077518309445,-5296.725097144779,316.9177883898341,1.9e+03
1025000,2049.999999965348,-7209.006176959116,-5639.332916601939,300.6179553298503,1.9e+03
1050000,2099.9999999641655,-7044.338178104316,-5417.575462211719,311.5515144516049,1.9e+03
1075000,2149.999999962983,-7074.260632378725,-5547.725046838337,292.35638909908187,1.9e+03
1100000,2199.9999999618008,-7242.181288567849,-5700.232817996335,295.3082072263379,1.9e+03
1125000,2249.9999999606184,-7147.599523706567,-5640.071742542725,288.71608545672615,1.9e+03
1150000,2299.999999959436,-7146.4715872348315,-5608.106765902903,294.62188011977895,1.9e+03
1175000,2349.9999999582537,-7239.780257424522,-5579.473572272731,317.97573005559093,1.9e+03
1200000,2399.9999999570714,-7058.987933414096,-5536.682773564118,291.5461937843343,1.9e+03
1225000,2449.999999955889,-7060.349727730487,-5490.762566796192,300.60146589022264,1.9e+03
1250000,2499.9999999547067,-7067.100731548355,-5494.345679647238,301.2081685265007,1.9e+03
1275000,2549.9999999535244,-7158.9179747512535,-5583.219705357364,301.77184253886634,1.9e+03
1300000,2599.999999952342,-7089.567586211274,-5627.217609780211,280.06380117052424,1.9e+03
1325000,2649.9999999511597,-7138.800163804254,-5501.856301474004,313.5013695598614,1.9e+03
1350000,2699.9999999499773,-7074.725125897432,-5544.9290254653715,292.98083072321594,1.9e+03
1375000,2749.999999948795,-7108.953397329142,-5603.982127322484,288.2264719962303,1.9e+03
1400000,2799.9999999476127,-7222.9140876676565,-5789.80535463455,274.4636275397421,1.9e+03
1425000,2849.9999999464303,-7110.340424775482,-5425.91365321324,322.5951188431908,1.9e+03
1450000,2899.999999945248,-7054.80904532293,-5496.0501729581565,298.5276725399108,1.9e+03
1475000,2949.9999999440656,-7169.957089332342,-5634.56923221845,294.05174306073724,1.9e+03
1500000,2999.9999999428833,-7083.104443573588,-5367.317855539145,328.60103366985163,1.9e+03
1525000,3049.999999941701,-7020.944854321602,-5608.8861272734375,270.43220907916736,1.9e+03
1550000,3099.9999999405186,-7190.150156895779,-5610.406162568297,302.54666465508615,1.9e+03
1575000,3149.9999999393362,-7157.654243709445,-5617.56854330507,294.95145644702757,1.9e+03
1600000,3199.999999938154,-7119.937183145237,-5527.326854811566,305.0107768491432,1.9e+03
1625000,3249.9999999369716,-7126.987251455701,-5536.961596646015,304.51576983742996,1.9e+03
1650000,3299.999999935789,-7152.069137485034,-5497.434653675254,316.88941125745686,1.9e+03
1675000,3349.999999934607,-6923.480943620654,-5382.574624891818,295.1086182010284,1.9e+03
1700000,3399.9999999334245,-7155.003983171513,-5594.958882804866,298.774006118864,1.9e+03
1725000,3449.999999932242,-7081.966411733194,-5541.01361103443,295.1175202541577,1.9e+03
1750000,3499.99999993106,-7090.812747765043,-5510.620284696482,302.63255371198574,1.9e+03
1775000,3549.9999999298775,-7165.2023287975735,-5601.975770549848,299.38330703984707,1.9e+03
1800000,3599.999999928695,-7170.7841630914645,-5604.103625825781,300.04480019027164,1.9e+03
1825000,3649.999999927513,-7213.229292441279,-5635.389921748889,302.18189825604327,1.9e+03
1850000,3699.9999999263305,-7111.626490041235,-5512.906644302913,306.1808487848912,1.9e+03
1875000,3749.999999925148,-7016.636926118899,-5503.703492996677,289.7513557132782,1.9e+03
1900000,3799.999999923966,-7138.370925840051,-5745.523700160942,266.75289415023246,1.9e+03
1925000,3849.9999999227834,-6963.306480993164,-5362.110493665439,306.65507016618955,1.9e+03
1950000,3899.999999921601,-7249.772056149768,-5697.405235928085,297.3034906071815,1.9e+03
1975000,3949.9999999204188,-7146.505186364633,-5574.123877160786,301.1365907221829,1.9e+03
2000000,3999.9999999192364,-7110.313163377482,-5597.399373661239,289.74759368159266,1.9e+03
2025000,4049.999999918054,-7060.156103477419,-5517.220684065705,295.4972239789633,1.9e+03
2050000,4099.999999917781,-7025.599197172067,-5385.777733618031,314.05247698966656,1.9e+03
2075000,4149.999999927967,-7163.636557251115,-5535.303205752968,311.85231671168873,1.9e+03
2100000,4199.999999938153,-7116.187191547642,-5535.164419861981,302.7915713146099,1.9e+03
2125000,4249.99999994834,-7118.712799915842,-5568.0920489928485,296.96908994196474,1.9e+03
2150000,4299.999999958526,-6957.036787538829,-5353.374473279266,307.1274118809587,1.9e+03
2175000,4349.9999999687125,-6942.33088552306,-5326.23387658279,309.5088581248822,1.9e+03
2200000,4399.999999978899,-7171.537703674745,-5600.4485729920025,300.8891175220297,1.9e+03
2225000,4449.999999989085,-7044.565103274301,-5441.232177018565,307.06432872172945,1.9e+03
2250000,4499.9999999992715,-7050.57018247283,-5395.667587016351,316.940758997822,1.9e+03
2275000,4550.000000009458,-7141.551992785173,-5571.37600916313,300.71423501034025,1.9e+03
2300000,4600.000000019644,-7159.130905950629,-5527.638814394733,312.4572668000677,1.9e+03
2325000,4650.0000000298305,-7075.35243204995,-5450.39315677474,311.2061262458871,1.9e+03
2350000,4700.000000040017,-7136.09658437302,-5548.947479220544,303.9648637997247,1.9e+03
2375000,4750.000000050203,-7048.3589104741095,-5325.81759392136,329.89467402626536,1.9e+03
2400000,4800.0000000603895,-6940.677582810505,-5368.164320637676,301.1618618615576,1.9e+03
2425000,4850.000000070576,-7121.436054996886,-5584.600451716907,294.3290099947405,1.9e+03
2450000,4900.000000080762,-7246.06697464476,-5636.5771101970495,308.24348250940545,1.9e+03
2475000,4950.000000090949,-7099.766439554416,-5636.869178182859,280.1686151365573,1.9e+03
2500000,5000.000000101135,-7056.044755924837,-5566.045634784938,285.359062011687,1.9e+03
2525000,5050.000000111321,-7033.356379386802,-5565.6163289256365,281.0960880004835,1.9e+03
2550000,5100.000000121508,-6947.86419676044,-5356.3597312999755,304.79898612542087,1.9e+03
2575000,5150.000000131694,-7082.016121523166,-5440.590961296462,314.35961098174124,1.9e+03
2600000,5200.00000014188,-7104.153168845023,-5593.735411160573,289.2695629571192,1.9e+03
2625000,5250.000000152067,-7124.65412242832,-5564.75281770799,298.7464669141947,1.9e+03
2650000,5300.000000162253,-7114.503860894205,-5574.052312681072,295.021522251809,1.9e+03
2675000,5350.000000172439,-7024.4410332338475,-5465.212288830174,298.61766067640275,1.9e+03
2700000,5400.000000182626,-6995.617120595114,-5355.449604856628,314.1187516104771,1.9e+03
2725000,5450.000000192812,-7193.488969709079,-5638.513839905633,297.80302430832785,1.9e+03
2750000,5500.000000202998,-6986.833460019894,-5426.532592515767,298.8229896849678,1.9e+03
2775000,5550.000000213185,-6925.203623887436,-5405.108093667862,291.12301377719257,1.9e+03
2800000,5600.000000223371,-7105.132035386853,-5671.683081476639,274.5287853703682,1.9e+03
2825000,5650.000000233557,-7008.685578438711,-5447.546836579846,298.9834562493833,1.9e+03
2850000,5700.000000243744,-7154.857550123476,-5649.630590600551,288.27544069660973,1.9e+03
2875000,5750.00000025393,-7184.0501552747155,-5505.336357662898,321.5009914275026,1.9e+03
2900000,5800.000000264116,-7132.232821969559,-5583.655910301631,296.57766148777756,1.9e+03
2925000,5850.000000274303,-7186.336789783643,-5653.824543441877,293.5010168347941,1.9e+03
2950000,5900.000000284489,-7080.10488045071,-5570.698745159282,289.07582081788746,1.9e+03
2975000,5950.000000294675,-7005.981237510983,-5393.049880100194,308.90258437727255,1.9e+03
3000000,6000.000000304862,-7177.055151349582,-5556.676592577108,310.32884454416245,1.9e+03
3025000,6050.000000315048,-7132.452397098329,-5638.755743360459,286.0671996333437,1.9e+03
3050000,6100.000000325234,-7149.238841946997,-5675.743330590467,282.1983523570489,1.9e+03
3075000,6150.000000335421,-7029.046375117044,-5426.380135441581,306.9366473999734,1.9e+03
3100000,6200.000000345607,-7155.504382523659,-5690.00950050141,280.6661017335807,1.9e+03
3125000,6250.000000355793,-7026.307301232697,-5465.017474698154,299.0123914217095,1.9e+03
3150000,6300.00000036598,-7148.866538355921,-5523.028850275039,311.3743565828916,1.9e+03
3175000,6350.000000376166,-7039.528673324239,-5376.067465165035,318.579872510253,1.9e+03
3200000,6400.000000386352,-7037.235331398372,-5474.671289645146,299.2564243573304,1.9e+03
3225000,6450.000000396539,-7028.807239458428,-5503.511323884574,292.11897214102106,1.9e+03
3250000,6500.000000406725,-7105.735743668289,-5594.4197507833815,289.4415896050758,1.9e+03
3275000,6550.0000004169115,-7216.058156400322,-5586.195603068325,312.1451837306976,1.9e+03
3300000,6600.000000427098,-7116.258066537059,-5464.895804080095,316.2627276556435,1.9e+03
3325000,6650.000000437284,-7123.282061744023,-5523.464815284994,306.3910188687986,1.9e+03
3350000,6700.0000004474705,-7141.716573435209,-5575.909972660667,299.87742714029343,1.9e+03
3375000,6750.000000457657,-7153.67549370161,-5635.687023275285,290.71947756185284,1.9e+03
3400000,6800.000000467843,-6992.2720375980425,-5416.078361162641,301.86672104360775,1.9e+03
3425000,6850.0000004780295,-7088.22725454375,-5524.519779462813,299.4754104340598,1.9e+03
3450000,6900.000000488216,-7199.90788208776,-5767.842662403982,274.2637777637682,1.9e+03
3475000,6950.000000498402,-7053.4730408251635,-5431.055133825085,310.7194128935579,1.9e+03
3500000,7000.0000005085885,-7167.145724377777,-5561.082327084629,307.58725832821807,1.9e+03
3525000,7050.000000518775,-7288.539509492268,-5698.47818818699,304.52260055134303,1.9e+03
3550000,7100.000000528961,-7162.642487668105,-5795.943012405285,261.74517473171386,1.9e+03
3575000,7150.000000539148,-7087.049867209441,-5486.919816841395,306.4509259041816,1.9e+03
3600000,7200.000000549334,-7209.802521574766,-5650.384810269986,298.6538509109377,1.9e+03
3625000,7250.00000055952,-7166.504617032915,-5641.942058972724,291.9785222513206,1.9e+03
3650000,7300.000000569707,-7050.567562293098,-5348.347349278025,326.0028522377279,1.9e+03
3675000,7350.000000579893,-7189.525650073936,-5580.246862431047,308.2030578687585,1.9e+03
3700000,7400.000000590079,-7093.478183568435,-5526.752615608371,300.053424300533,1.9e+03
3725000,7450.000000600266,-7263.5476640668985,-5685.796221073915,302.16505867172964,1.9e+03
3750000,7500.000000610452,-7202.821803259563,-5732.197978733426,281.64837762975833,1.9e+03
3775000,7550.000000620638,-7097.85689924397,-5457.326305495522,314.1882869537464,1.9e+03
3800000,7600.000000630825,-7100.865922281968,-5580.44786237602,291.1847834570995,1.9e+03
3825000,7650.000000641011,-7169.615454872466,-5579.520531921089,304.5290358129999,1.9e+03
3850000,7700.000000651197,-7142.002668735672,-5549.7991647730405,304.93286336632536,1.9e+03
3875000,7750.000000661384,-6986.01762919917,-5369.437729453274,309.601339566913,1.9e+03
3900000,7800.00000067157,-7140.170439238204,-5543.153440487739,305.85472589507873,1.9e+03
3925000,7850.000000681756,-7023.647076629301,-5490.131695898155,293.6931333832965,1.9e+03
3950000,7900.000000691943,-7148.665356897326,-5635.093058506859,289.87370880135154,1.9e+03
3975000,7950.000000702129,-7107.185376809659,-5431.480755529723,320.9246852248274,1.9e+03
4000000,8000.000000712315,-7123.455811924552,-5618.614965279279,288.20149380158506,1.9e+03
4025000,8050.000000722502,-7131.760018422763,-5464.067333563381,319.3902691104626,1.9e+03
4050000,8100.000000732688,-7104.535807436871,-5570.5818824148955,293.77712174658217,1.9e+03
4075000,8150.000000742874,-7134.807791390827,-5544.789884999178,304.5142858893715,1.9e+03
4100000,8200.00000075306,-7244.572640692591,-5687.72610150852,298.1614296375114,1.9e+03
4125000,8250.000000763246,-7148.599556742116,-5627.107601117284,291.3904519509204,1.9e+03
4150000,8300.000000773432,-7101.812148403305,-5586.853532225593,290.13921120186023,1.9e+03
4175000,8350.000000783619,-7029.016770012251,-5523.818396280599,288.26996605271967,1.9e+03
4200000,8400.000000793805,-7083.132682978352,-5616.956301608152,280.7966199412318,1.9e+03
4225000,8450.000000803991,-7134.046298662471,-5429.239847062709,326.498158984017,1.9e+03
4250000,8500.000000814178,-7173.552823615266,-5619.06628833514,297.70945051160504,1.9e+03
4275000,8550.000000824364,-7211.639039175981,-5640.280448931123,300.94072341011685,1.9e+03
4300000,8600.00000083455,-7158.080740746849,-5644.379469275414,289.89840924371276,1.9e+03
4325000,8650.000000844737,-7021.637632137492,-5413.12832747174,308.05568936533166,1.9e+03
4350000,8700.000000854923,-7158.2265003610355,-5663.323102233365,286.2983108080254,1.9e+03
4375000,8750.00000086511,-7112.602458547401,-5531.071543581249,302.88888901623204,1.9e+03
4400000,8800.000000875296,-7084.203426975693,-5492.562257344471,304.8251671971995,1.9e+03
4425000,8850.000000885482,-7049.13006938494,-5457.85051053174,304.7559128527062,1.9e+03
4450000,8900.000000895669,-7146.51044833571,-5633.585471226003,289.74973624936996,1.9e+03
4475000,8950.000000905855,-7152.015931984979,-5621.283407245402,293.1601712062046,1.9e+03
4500000,9000.000000916041,-7147.151148460863,-5581.689930843138,299.81128064915407,1.9e+03
4525000,9050.000000926228,-7091.208232070527,-5508.563346275832,303.1022325452525,1.9e+03
4550000,9100.000000936414,-7157.51922678943,-5618.308797338857,294.7838278257488,1.9e+03
4575000,9150.0000009466,-6983.15115013839,-5406.939732552561,301.8701187624207,1.9e+03
4600000,9200.000000956787,-7202.741818597097,-5709.746501295493,285.9328823006904,1.9e+03
4625000,9250.000000966973,-7252.72716325791,-5807.926457781713,276.7028303970394,1.9e+03
4650000,9300.00000097716,-7142.2824796938585,-5758.646236233883,264.9888412665989,1.9e+03
4675000,9350.000000987346,-7137.947234643212,-5574.253668374393,299.47274667035464,1.9e+03
4700000,9400.000000997532,-7150.632552454437,-5624.174672678601,292.3415071815218,1.9e+03
4725000,9450.000001007718,-7053.258486081108,-5376.910735490064,321.04785494645085,1.9e+03
4750000,9500.000001017905,-7204.145988483322,-5638.090248948065,299.9251412644561,1.9e+03
4775000,9550.000001028091,-7025.68799313278,-5459.344392232535,299.98027139704266,1.9e+03
4800000,9600.000001038277,-7244.237689227817,-5672.281555859679,301.05516263545013,1.9e+03
4825000,9650.000001048464,-7056.050837867794,-5478.40713486663,302.1444247112323,1.9e+03
4850000,9700.00000105865,-7110.518786599298,-5589.485832829904,291.30254563133184,1.9e+03
4875000,9750.000001068836,-7080.307932939866,-5536.294624211725,295.7036573116574,1.9e+03
4900000,9800.000001079023,-7111.723504401175,-5648.15151643226,280.2978362523317,1.9e+03
4925000,9850.000001089209,-7246.279730081868,-5752.797201780637,286.026191130127,1.9e+03
4950000,9900.000001099395,-7031.494551150035,-5426.059547784303,307.46691067219786,1.9e+03
4975000,9950.000001109582,-7052.376878564274,-5457.289410700128,305.4851893523852,1.9e+03
5000000,10000.000001119768,-7099.959837813001,-5578.398971276262,291.4036495111773,1.9e+03
5025000,10050.000001129954,-7026.624742688481,-5484.686589153029,295.3062313461567,1.9e+03
5050000,10100.00000114014,-7071.711345761518,-5434.4401412029165,313.5640609198184,1.9e+03
5075000,10150.000001150327,-7045.821444244008,-5482.807938611662,299.3425039993475,1.91e+03
5100000,10200.000001160513,-7062.773893593978,-5381.789545148535,321.93583883575985,1.91e+03
5125000,10250.0000011707,-7101.917175371939,-5510.34040050952,304.8128345517881,1.91e+03
5150000,10300.000001180886,-7037.78304552601,-5464.395002298108,301.3293966592629,1.91e+03
5175000,10350.000001191072,-6921.157985872168,-5409.45279746216,289.51612687721666,1.91e+03
5200000,10400.000001201259,-7037.90877384675,-5506.053085287172,293.37527534258527,1.91e+03
5225000,10450.000001211445,-6975.062344738332,-5400.253397667271,301.60152285191623,1.91e+03
5250000,10500.000001221631,-7034.36566712746,-5510.0862080610095,291.9243041902734,1.9e+03
5275000,10550.000001231818,-7069.278810701385,-5476.571148709809,305.0294178274685,1.9e+03
5300000,10600.000001242004,-7097.398513462368,-5486.775017626364,308.46059135533733,1.9e+03
5325000,10650.00000125219,-7060.937118181852,-5545.922829349412,290.1498734205874,1.9e+03
5350000,10700.000001262377,-7108.626425362803,-5475.263960480225,312.81547370807266,1.9e+03
5375000,10750.000001272563,-7173.867098011104,-5680.211467789386,286.05934296287757,1.9e+03
5400000,10800.00000128275,-7186.734933618455,-5673.1240984020005,289.8810892302127,1.9e+03
5425000,10850.000001292936,-7144.068682651127,-5581.878934548326,299.18474103652386,1.9e+03
5450000,10900.000001303122,-7097.51976755388,-5547.238533928571,296.90406685823984,1.9e+03
5475000,10950.000001313309,-7127.003859756897,-5623.738906277388,287.8996846332221,1.9e+03
5500000,11000.000001323495,-7074.490938994777,-5658.966380629217,271.09597213767586,1.9e+03
5525000,11050.000001333681,-7117.953674297724,-5546.201477952787,301.01610537909045,1.9e+03
5550000,11100.000001343868,-7169.889543976735,-5598.545634840235,300.9379117391224,1.9e+03
5575000,11150.000001354054,-7086.380749341339,-5561.1300009082515,292.11032189905796,1.9e+03
5600000,11200.00000136424,-7062.618277409391,-5501.11151894238,299.0539374145167,1.9e+03
5625000,11250.000001374427,-7026.072563898256,-5489.874473858175,294.2069158420819,1.9e+03
5650000,11300.000001384613,-7068.791827006883,-5399.819465199745,319.63534805601955,1.9e+03
5675000,11350.0000013948,-7089.112103321622,-5457.907798778626,312.402150907115,1.9e+03
5700000,11400.000001404986,-7136.822356057061,-5599.297039369436,294.4611013284,1.9e+03
5725000,11450.000001415172,-7140.4048388647925,-5620.879806220003,291.01375421420965,1.9e+03
5750000,11500.000001425358,-7081.182116017643,-5473.742001479271,307.8509220688061,1.9e+03
5775000,11550.000001435545,-7111.957169737226,-5535.856474858144,301.84891356350977,1.9e+03
5800000,11600.000001445731,-7054.430300946187,-5402.100730469207,316.44798287180606,1.9e+03
5825000,11650.000001455917,-7246.986184448735,-5682.205092067465,299.6810256062004,1.9e+03
5850000,11700.000001466104,-7030.920879771434,-5486.282721697992,295.82332612256056,1.9e+03
5875000,11750.00000147629,-7025.076354100247,-5489.47898642209,294.0918677408477,1.9e+03
5900000,11800.000001486476,-7086.795277651969,-5470.751741208522,309.4986172721729,1.9e+03
5925000,11850.000001496663,-7048.375820834079,-5353.459853654896,324.6039703787658,1.9e+03
5950000,11900.000001506849,-6968.7699901633205,-5361.188750652931,307.87794979591666,1.9e+03
5975000,11950.000001517035,-7130.766680774643,-5579.8052150093745,297.0343423749532,1.9e+03
6000000,12000.000001527222,-7063.7669889765475,-5466.608268964722,305.8818678212956,1.9e+03
6025000,12050.000001537408,-6974.322921006836,-5375.97729117131,306.10918035401994,1.9e+03
6050000,12100.000001547594,-7061.374812230779,-5395.378089013577,319.0654648763165,1.9e+03
6075000,12150.00000155778,-7081.916341049971,-5536.214536049228,296.027031806128,1.9e+03
6100000,12200.000001567967,-7032.819477757432,-5304.320018718512,331.03575520347084,1.9e+03
6125000,12250.000001578153,-7087.227986614845,-5573.421230141159,289.91861133703696,1.9e+03
6150000,12300.00000158834,-7048.9256253752565,-5340.7919779946715,327.13537108278564,1.9e+03
6175000,12350.000001598526,-7073.583832224965,-5383.8956463444165,323.6027652460812,1.9e+03
6200000,12400.000001608712,-7127.971723912129,-5632.863215399981,286.33759278215075,1.9e+03
6225000,12450.000001618899,-7152.27361097495,-5678.90617595448,282.1738236559206,1.9e+03
6250000,12500.000001629085,-7075.971346411408,-5540.180696794354,294.1288843752907,1.9e+03
6275000,12550.000001639271,-7063.675064457744,-5688.280159258007,263.41049096940975,1.9e+03
6300000,12600.000001649458,-7171.293185820081,-5596.1141151643005,301.67240753732665,1.9e+03
6325000,12650.000001659644,-7043.561189102846,-5357.870377949987,322.83720298056113,1.9e+03
6350000,12700.00000166983,-7075.938001843303,-5500.538899720197,301.71454714146347,1.9e+03
6375000,12750.000001680017,-7043.9933583903385,-5492.094840566249,297.2138030825251,1.9e+03
6400000,12800.000001690203,-7184.976758059225,-5583.89505988935,306.6331819338952,1.9e+03
6425000,12850.00000170039,-7116.9073035915235,-5621.823801950496,286.33280355967025,1.9e+03
6450000,12900.000001710576,-7103.755036893133,-5583.723891107165,291.11068311113956,1.9e+03
6475000,12950.000001720762,-7038.977592493942,-5468.908462847019,300.6937707364493,1.9e+03
6500000,13000.000001730948,-7172.894403360948,-5654.643344958418,290.7697674294925,1.9e+03
6525000,13050.000001741135,-6977.86926329416,-5405.859047228214,301.0655203515714,1.9e+03
6550000,13100.000001751321,-6997.265068697543,-5410.8607369919355,303.8222275731697,1.9e+03
6575000,13150.000001761508,-7120.617820354524,-5528.605418276196,304.89626424778913,1.9e+03
6600000,13200.000001771694,-7098.926414445222,-5529.563318946995,300.5585537154713,1.9e+03
6625000,13250.00000178188,-7149.397927243307,-5549.121060480389,306.4790436313226,1.9e+03
6650000,13300.000001792067,-7097.664233242738,-5536.292395758483,299.02809785223866,1.9e+03
6675000,13350.000001802253,-7074.116049897451,-5487.482290639389,303.8661666804075,1.9e+03
6700000,13400.00000181244,-7043.350821610313,-5426.855510991496,309.58513937349187,1.9e+03
6725000,13450.000001822626,-7078.977018301537,-5497.453430975539,302.88748565398066,1.9e+03
6750000,13500.000001832812,-7204.90676815891,-5698.575075089811,288.48701513584,1.9e+03
6775000,13550.000001842998,-7139.510253582521,-5514.360684779207,311.2425705510657,1.9e+03
6800000,13600.000001853185,-7078.009790811676,-5428.683068011146,315.87288870956223,1.9e+03
6825000,13650.000001863371,-7034.36525655663,-5434.388008605749,306.42166175642694,1.9e+03
6850000,13700.000001873557,-7102.050981937673,-5571.770251327871,293.0736452832924,1.9e+03
6875000,13750.000001883744,-7067.493198760462,-5447.193854059603,310.3136737612718,1.9e+03
6900000,13800.00000189393,-7051.176280247265,-5501.968424180567,296.69849760053745,1.9e+03
6925000,13850.000001904116,-7161.128297890331,-5602.957685795806,298.4150111318902,1.9e+03
6950000,13900.000001914303,-7091.052181210121,-5499.261936045275,304.8537175861493,1.9e+03
6975000,13950.000001924489,-7090.009018849688,-5477.126507012416,308.89322965561894,1.9e+03
7000000,14000.000001934675,-7115.541143918408,-5531.0715092818145,303.4517016224777,1.9e+03
7025000,14050.000001944862,-7156.666218781982,-5548.86168119619,307.92071500862164,1.9e+03
7050000,14100.000001955048,-7053.571961334773,-5609.427369849908,276.5771738979965,1.9e+03
7075000,14150.000001965234,-7040.178249267972,-5536.277864356957,288.02138008571904,1.9e+03
7100000,14200.00000197542,-7112.722076921818,-5474.734200765495,313.70131518527046,1.9e+03
7125000,14250.000001985607,-7101.886590878796,-5499.754605066281,306.8343290972013,1.9e+03
7150000,14300.000001995793,-7176.008985490738,-5579.549028112233,305.7480434137613,1.9e+03
7175000,14350.00000200598,-7099.326629231562,-5494.919147341608,307.2701236000684,1.9e+03
7200000,14400.000002016166,-7008.292228606886,-5475.487507106523,293.55703058388605,1.9e+03
7225000,14450.000002026352,-7156.593408922905,-5696.187619970601,279.69145765203336,1.9e+03
7250000,14500.000002036539,-7104.969625402188,-5619.570372787172,284.47811238627133,1.9e+03
7275000,14550.000002046725,-7066.0963576760805,-5489.342532079115,301.9739987171733,1.9e+03
7300000,14600.000002056911,-7091.90695055036,-5495.3044882811655,305.77533541773784,1.9e+03
7325000,14650.000002067098,-7161.517669523577,-5758.507219292593,268.69931692591734,1.9e+03
7350000,14700.000002077284,-7131.591198637968,-5612.719975401587,290.8885390802737,1.9e+03
7375000,14750.00000208747,-7174.208989136861,-5620.730877791682,297.516320929108,1.9e+03
7400000,14800.000002097657,-7239.926532152707,-5627.954165024184,308.71892214315244,1.9e+03
7425000,14850.000002107843,-7177.510453758426,-5604.735705442791,301.2119407101833,1.9e+03
7450000,14900.00000211803,-7224.7616850213035,-5595.626762668433,312.0058305654854,1.9e+03
7475000,14950.000002128216,-7086.46463396532,-5490.46803793584,305.65930218025693,1.9e+03
7500000,15000.000002138402,-7207.424122605266,-5638.711421806053,300.4339925539145,1.9e+03
7525000,15050.000002148588,-7070.313873310943,-5413.01329295016,317.4000121029423,1.9e+03
7550000,15100.000002158775,-7125.599080960704,-5481.485961565577,314.87439887399194,1.9e+03
7575000,15150.000002168961,-7184.372413733698,-5603.342411321142,302.7929561163958,1.9e+03
7600000,15200.000002179147,-7028.291162056893,-5314.00008079787,328.31461980247997,1.9e+03
7625000,15250.000002189334,-7174.002355941555,-5624.618284633942,296.73224568477895,1.9e+03
7650000,15300.00000219952,-7084.117633558364,-5585.672846164128,286.97654444252066,1.9e+03
7675000,15350.000002209707,-7153.428619592768,-5598.5133083744,297.7915680765176,1.9e+03
