#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
25000,50.00000000001514,-7093.670533886673,-5536.690453301117,298.18700498754134,0
50000,99.99999999994834,-6794.1651804400635,-5197.1740046351615,305.84978038107164,1.93e+03
75000,149.99999999998812,-7066.427086159783,-5503.0472498241625,299.4126622862819,1.94e+03
100000,200.00000000022686,-7027.06208532835,-5391.7723927538955,313.18456915157594,1.95e+03
125000,250.0000000004656,-7018.156559751707,-5451.254552219799,300.08721534779534,1.95e+03
150000,300.00000000070435,-6907.3301005720605,-5311.947896078179,305.54163620997616,1.96e+03
175000,350.0000000009431,-7021.2401335521545,-5425.770018668914,305.55847247913397,1.96e+03
200000,400.00000000118183,-7046.893228385213,-5414.726297964948,312.58650941680037,1.96e+03
225000,450.0000000014206,-7019.30503289544,-5424.511061822085,305.428979944114,1.96e+03
250000,500.0000000016593,-6923.971520339159,-5319.806140955712,307.22375703300963,1.96e+03
275000,550.000000000818,-6983.676577618237,-5431.199191154214,297.324665840614,1.96e+03
300000,599.9999999996356,-7033.253176695687,-5482.65550267905,296.9646703391216,1.96e+03
325000,649.9999999984533,-6930.194198341573,-5472.44646479973,279.1823968157264,1.95e+03
350000,699.999999997271,-6963.688798597898,-5358.702519253404,307.38097272499664,1.95e+03
375000,749.9999999960886,-6914.231926920305,-5213.039527618317,325.8060091974017,1.95e+03
400000,799.9999999949063,-6997.744109319086,-5355.107931075906,314.591540625429,1.95e+03
425000,849.9999999937239,-6986.693331586804,-5478.121420532963,288.91605331026415,1.95e+03
450000,899.9999999925416,-7012.160234895435,-5526.396477666381,284.5479209474209,1.95e+03
475000,949.9999999913592,-6947.810978777203,-5347.677891406729,306.4515075395342,1.95e+03
500000,999.9999999901769,-6937.898653564535,-5372.28986897567,299.8395421238564,1.95e+03
525000,1049.9999999889947,-7004.828081808329,-5341.7641550310145,318.5037866650453,1.95e+03
550000,1099.9999999878123,-6895.215040868913,-5321.183414074501,301.4526533781828,1.95e+03
575000,1149.99999998663,-7094.789446749842,-5527.030726588528,300.25128974815726,1.95e+03
600000,1199.9999999854476,-6965.162018514382,-5269.084430388424,324.82643968031226,1.95e+03
625000,1249.9999999842653,-7041.298782080182,-5444.56277884679,305.8009106840201,1.95e+03
650000,1299.999999983083,-7016.56157344332,-5437.889384785805,302.3413964396213,1.95e+03
675000,1349.9999999819006,-6905.355672215762,-5338.871694924837,300.0071557586537,1.94e+03
700000,1399.9999999807183,-7035.127646209047,-5514.284730472055,291.26615025773503,1.95e+03
725000,1449.999999979536,-7040.186190250695,-5537.455378429155,287.7973878195281,1.95e+03
750000,1499.9999999783536,-7058.49894671824,-5457.928723974015,306.5352260722878,1.95e+03
775000,1549.9999999771712,-6927.28603056907,-5329.413293478394,306.0186137032161,1.95e+03
800000,1599.9999999759889,-6960.557370165937,-5383.7337605278435,301.9873634958748,1.95e+03
825000,1649.9999999748065,-7005.530411330048,-5476.829432422596,292.77109714242556,1.94e+03
850000,1699.9999999736242,-7017.524350734968,-5476.731788757378,295.08683193325624,1.94e+03
875000,1749.9999999724419,-7108.727600110798,-5556.156095130018,297.342691067125,1.94e+03
900000,1799.9999999712595,-6999.085720111569,-5471.902396776695,292.4804414202152,1.94e+03
925000,1849.9999999700772,-7040.344752176535,-5555.9446236904705,284.2867638678556,1.94e+03
950000,1899.9999999688948,-6957.955348626818,-5318.3189371612625,314.01703650541174,1.94e+03
975000,1949.9999999677125,-6893.332333776676,-5321.226978628857,301.08374103289844,1.94e+03
1000000,1999.9999999665301,-7060.247261134755,-5508.088704358096,297.2636047706864,1.94e+03
1025000,2049.999999965348,-6925.0632411480265,-5411.285096901878,289.9131316301725,1.94e+03
1050000,2099.9999999641655,-6870.221864569984,-5334.425165827565,294.1300428811685,1.94e+03
1075000,2149.999999962983,-7080.331720890972,-5487.66445320369,305.02168166130554,1.94e+03
1100000,2199.9999999618008,-7036.346048727228,-5554.335991315412,283.8290263898852,1.94e+03
1125000,2249.9999999606184,-6997.900564177293,-5408.259130540101,304.44218523470596,1.94e+03
1150000,2299.999999959436,-7047.92587540201,-5470.845125814179,302.0366099778505,1.94e+03
1175000,2349.9999999582537,-7028.856957336834,-5453.978765402246,301.6147843693392,1.94e+03
1200000,2399.9999999570714,-6930.9998304949395,-5339.830723337066,304.7347595568897,1.94e+03
1225000,2449.999999955889,-7009.235664372602,-5445.297081604105,299.5196713144925,1.94e+03
1250000,2499.9999999547067,-7027.750124377037,-5429.191839040183,306.1499073407204,1.94e+03
1275000,2549.9999999535244,-7072.360070852529,-5477.86015213455,305.3726641361906,1.94e+03
1300000,2599.999999952342,-7051.021674384286,-5453.791364136049,305.89557851576603,1.93e+03
1325000,2649.9999999511597,-6990.099207129631,-5326.437146268662,318.61833906890047,1.93e+03
1350000,2699.9999999499773,-7118.361967582452,-5505.694013668556,308.8521383241592,1.93e+03
1375000,2749.999999948795,-6978.2633137906905,-5304.766021699541,320.5019457896651,1.93e+03
1400000,2799.9999999476127,-7028.684697711769,-5466.09311714881,299.2616984872295,1.93e+03
1425000,2849.9999999464303,-7127.812543493603,-5457.568950205634,319.8788095573202,1.93e+03
1450000,2899.999999945248,-7049.959889164955,-5317.652092936392,331.7651137063331,1.93e+03
1475000,2949.9999999440656,-7035.715407735968,-5526.947994388582,288.95349517872967,1.93e+03
1500000,2999.9999999428833,-6962.654881090724,-5335.061717075459,311.7105587718142,1.93e+03
1525000,3049.999999941701,-6990.011502716381,-5315.766378989476,320.64516770912405,1.93e+03
1550000,3099.9999999405186,-7058.117215752447,-5500.376513735985,298.33267636075857,1.93e+03
1575000,3149.9999999393362,-6874.7293099957715,-5266.861318255789,307.9328675110384,1.93e+03
1600000,3199.999999938154,-6922.0785513607925,-5343.878881704626,302.25090136677557,1.93e+03
1625000,3249.9999999369716,-7030.687918806949,-5427.893236985031,306.9612461597413,1.93e+03
1650000,3299.999999935789,-7103.750743987612,-5575.3591933014,292.71183660614713,1.93e+03
1675000,3349.999999934607,-6968.206659986739,-5413.076561485455,297.83270333405943,1.93e+03
1700000,3399.9999999334245,-7063.912929937456,-5483.486368397167,302.67738737622267,1.93e+03
1725000,3449.999999932242,-7051.340675120082,-5467.057031249782,303.4160813661571,1.93e+03
1750000,3499.99999993106,-7012.554716838466,-5414.392449927754,306.0740633720768,1.93e+03
1775000,3549.9999999298775,-6860.350199346275,-5327.306481822901,293.60280220883743,1.93e+03
1800000,3599.999999928695,-6915.344076552778,-5303.499625969741,308.6944240445173,1.93e+03
1825000,3649.999999927513,-7181.53132623301,-5632.792407394578,296.608688495484,1.93e+03
1850000,3699.9999999263305,-7194.4916207606675,-5598.0062101183885,305.7529181276941,1.93e+03
1875000,3749.999999925148,-7116.089448040955,-5451.230955210685,318.8474752473564,1.93e+03
1900000,3799.999999923966,-6966.032216218767,-5423.185654094498,295.4802063634236,1.93e+03
1925000,3849.9999999227834,-7096.740687093282,-5449.822197461986,315.41167289505046,1.93e+03
1950000,3899.999999921601,-6992.77767090457,-5360.160460384657,312.6727453783219,1.93e+03
1975000,3949.9999999204188,-6902.009696209552,-5282.12901217668,310.2334934351071,1.93e+03
2000000,3999.9999999192364,-6967.558284783063,-5432.423975623012,294.003184504389,1.93e+03
2025000,4049.999999918054,-7076.633120613543,-5437.385077787539,313.94265759530055,1.93e+03
2050000,4099.999999917781,-7092.519871295927,-5637.062223961342,278.74380806573504,1.93e+03
2075000,4149.999999927967,-7086.491081775039,-5539.811115883012,296.2143655236269,1.93e+03
2100000,4199.999999938153,-7028.199677262411,-5491.028658585734,294.3932474977214,1.93e+03
2125000,4249.99999994834,-7077.20625722456,-5474.079827536112,307.024781271054,1.93e+03
2150000,4299.999999958526,-7056.101234098529,-5454.727286667336,306.68915241998474,1.93e+03
2175000,4349.9999999687125,-7051.156172370027,-5582.902482126883,281.1944583715246,1.93e+03
2200000,4399.999999978899,-7121.456132096799,-5609.7381837391495,289.5185706146917,1.93e+03
2225000,4449.999999989085,-7045.911949242801,-5519.6304822262655,292.30772126929764,1.93e+03
2250000,4499.9999999992715,-7145.447850297188,-5519.87289678391,311.3240386406152,1.93e+03
2275000,4550.000000009458,-7125.333590393233,-5526.642418649989,306.17535724853843,1.93e+03
2300000,4600.000000019644,-7073.098067275083,-5530.222977839344,295.4856698074804,1.93e+03
2325000,4650.0000000298305,-6970.1227471338325,-5467.455867045004,287.7851438530581,1.93e+03
2350000,4700.000000040017,-7062.868080258881,-5555.182549373475,288.7462970937258,1.93e+03
2375000,4750.000000050203,-7174.996872448948,-5640.464373831784,293.88792799880434,1.93e+03
2400000,4800.0000000603895,-7149.584760594116,-5599.876017385495,296.79442563362494,1.93e+03
2425000,4850.000000070576,-7122.542286631315,-5545.0298576565865,302.1192836003963,1.93e+03
2450000,4900.000000080762,-7011.786669840227,-5462.915437353791,296.6340287107565,1.93e+03
2475000,4950.000000090949,-7201.900060103694,-5645.7379014061435,298.0303596449711,1.93e+03
2500000,5000.000000101135,-7054.923626788865,-5334.516088805541,329.4860207307882,1.93e+03
2525000,5050.000000111321,-7042.66556799321,-5485.897656206915,298.1463712122012,1.93e+03
2550000,5100.000000121508,-7099.808307338715,-5611.088992082817,285.1139583727424,1.93e+03
2575000,5150.000000131694,-7051.893326234038,-5409.607227283175,314.52449474797294,1.93e+03
2600000,5200.00000014188,-7005.886604731634,-5446.022116194896,298.7394160163335,1.93e+03
2625000,5250.000000152067,-7021.255925733259,-5361.614434395221,317.8483346228987,1.93e+03
2650000,5300.000000162253,-6922.603944566099,-5477.2366346048275,276.8113443700334,1.93e+03
2675000,5350.000000172439,-7055.582533687695,-5475.826260962538,302.54901616791165,1.93e+03
2700000,5400.000000182626,-6894.66096208511,-5351.1800487261135,295.6016949406716,1.93e+03
2725000,5450.000000192812,-7172.651849929841,-5538.29596390229,313.00573001231464,1.93e+03
2750000,5500.000000202998,-7029.52763331752,-5491.920227505313,294.47682273068773,1.93e+03
2775000,5550.000000213185,-7047.888701931544,-5538.4287383570345,289.0861298094513,1.93e+03
2800000,5600.000000223371,-7121.101381741857,-5441.977552572023,321.5795191387815,1.93e+03
2825000,5650.000000233557,-7011.731397910031,-5401.858661856931,308.3168086480821,1.93e+03
2850000,5700.000000243744,-6980.325264040584,-5426.101184919718,297.6591858890539,1.93e+03
2875000,5750.00000025393,-7071.087718678799,-5551.519875871752,291.0219530564593,1.93e+03
2900000,5800.000000264116,-6906.681506184885,-5321.671777537242,303.55513840858356,1.93e+03
2925000,5850.000000274303,-7074.598849004235,-5440.252914433699,313.003824146466,1.93e+03
2950000,5900.000000284489,-7019.4485188209,-5454.69615451499,299.675523712594,1.93e+03
2975000,5950.000000294675,-7241.49143848203,-5659.395134701412,302.99717016853543,1.93e+03
3000000,6000.000000304862,-7088.289008968939,-5514.047963112659,301.492760534096,1.93e+03
3025000,6050.000000315048,-7018.658906107234,-5556.736562025553,279.9819026214754,1.93e+03
3050000,6100.000000325234,-6987.10828334934,-5409.845575538512,302.0714579365526,1.93e+03
3075000,6150.000000335421,-7101.954058519605,-5527.999299744565,301.43793190244793,1.93e+03
3100000,6200.000000345607,-7076.484279393777,-5545.439582470175,293.2199572559784,1.93e+03
3125000,6250.000000355793,-7017.735399176576,-5418.836279233831,306.21518271038906,1.93e+03
3150000,6300.00000036598,-7107.355111531943,-5548.630197753746,298.5211689183481,1.93e+03
3175000,6350.000000376166,-7105.71220369052,-5481.136428051101,311.13267982917586,1.93e+03
3200000,6400.000000386352,-7121.4884397288215,-5575.289366122397,296.1222668306804,1.93e+03
3225000,6450.000000396539,-7096.991177658386,-5450.9446773759655,315.24467275448075,1.93e+03
3250000,6500.000000406725,-7105.760306728708,-5533.846498463021,301.04705669004153,1.93e+03
3275000,6550.0000004169115,-7149.401145590398,-5689.5063078751955,279.5936021810574,1.93e+03
3300000,6600.000000427098,-7193.08898261988,-5572.609991327566,310.34807900494195,1.93e+03
