#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4050000,8100.000000732688,-7068.9459403160945,-5476.832621733236,304.91559139950743,1.88e+03
4075000,8150.000000742874,-6995.162836470887,-5533.493230442895,279.9334991741765,1.88e+03
4100000,8200.00000075306,-7043.522740099409,-5336.476893761733,326.9270394932862,1.88e+03
4125000,8250.000000763246,-7106.019486000057,-5530.314724511436,301.7730858805815,1.88e+03
4150000,8300.000000773432,-7042.8933650250765,-5384.805889817252,317.5507152626071,1.88e+03
4175000,8350.000000783619,-7056.519055798093,-5386.143878969979,319.904009945065,1.88e+03
4200000,8400.000000793805,-6976.049794812422,-5534.868568749013,276.0096412296433,1.88e+03
4225000,8450.000000803991,-7054.571207547971,-5546.091102634003,288.8984709415306,1.88e+03
4250000,8500.000000814178,-7052.23273649322,-5516.996944062118,294.0226202011126,1.88e+03
4275000,8550.000000824364,-6984.664827181213,-5414.965293169859,300.62298716188644,1.88e+03
4300000,8600.00000083455,-7086.8808355158435,-5453.674486295702,312.7855750199685,1.88e+03
4325000,8650.000000844737,-7066.223276037597,-5578.0163462480195,285.01582822354766,1.88e+03
4350000,8700.000000854923,-7085.560643678599,-5573.473900170415,289.5892008833531,1.88e+03
4375000,8750.00000086511,-7019.64598456192,-5493.077432354567,292.36270275190856,1.88e+03
4400000,8800.000000875296,-7083.120797992745,-5352.588261764015,331.4251225471494,1.88e+03
4425000,8850.000000885482,-7182.5860327890305,-5640.74332912677,295.28795114323793,1.88e+03
4450000,8900.000000895669,-7118.268959719802,-5601.068301295749,290.56859875204685,1.88e+03
4475000,8950.000000905855,-7147.112080257272,-5644.115261136192,287.84833254319136,1.88e+03
4500000,9000.000000916041,-7078.438849431293,-5519.866498200396,298.4919507095734,1.88e+03
4525000,9050.000000926228,-6972.454124701397,-5375.177713225459,305.90440765056746,1.88e+03
4550000,9100.000000936414,-7029.703094014166,-5449.642178566134,302.6073602034314,1.88e+03
4575000,9150.0000009466,-6980.297966490135,-5398.235208675105,302.99074557060186,1.88e+03
4600000,9200.000000956787,-7055.889726209616,-5492.991781195467,299.3203722617203,1.88e+03
4625000,9250.000000966973,-7198.266120584551,-5559.091696113208,313.9285584832039,1.88e+03
4650000,9300.00000097716,-7151.387184257075,-5611.132959983527,294.9837315085036,1.88e+03
4675000,9350.000000987346,-7029.864933728013,-5471.498851313709,298.4524468768596,1.88e+03
4700000,9400.000000997532,-7105.806929347081,-5608.088239499615,286.83748495454125,1.88e+03
4725000,9450.000001007718,-7108.974687128011,-5553.466831241376,297.90505001643146,1.88e+03
4750000,9500.000001017905,-7017.683130175714,-5420.5576359629795,305.87550454045277,1.88e+03
4775000,9550.000001028091,-7097.607596834969,-5492.205672569735,307.46057548652124,1.88e+03
4800000,9600.000001038277,-7030.358977665766,-5590.358145141481,275.7835766713828,1.88e+03
4825000,9650.000001048464,-7030.515478047041,-5480.694976327632,296.815829205854,1.88e+03
4850000,9700.00000105865,-7058.335867026328,-5542.714323359089,290.2661725966082,1.88e+03
4875000,9750.000001068836,-7070.6370358968725,-5482.357690628338,304.1813231618749,1.88e+03
4900000,9800.000001079023,-6980.059945485297,-5517.835540829765,280.0397521334665,1.88e+03
4925000,9850.000001089209,-7142.6479614244545,-5631.446469092598,289.4196608871627,1.88e+03
4950000,9900.000001099395,-7168.607955140078,-5676.260869779183,285.80873534251936,1.88e+03
4975000,9950.000001109582,-7187.594690734637,-5620.746842735357,300.0768429165566,1.88e+03
5000000,10000.000001119768,-7155.141349091173,-5592.671243331752,299.23843408693284,1.88e+03
5025000,10050.000001129954,-7082.0199991604295,-5437.73194732706,314.90790128066067,1.88e+03
5050000,10100.00000114014,-7116.196041699265,-5498.484968245931,309.8179777269945,1.88e+03
5075000,10150.000001150327,-6985.487082056827,-5542.314275712661,276.3910612404168,1.88e+03
5100000,10200.000001160513,-7131.480971648971,-5487.841487521978,314.78369001790423,1.88e+03
5125000,10250.0000011707,-7036.6262917812,-5543.3578858710935,285.98518321017593,1.88e+03
5150000,10300.000001180886,-7164.012312507443,-5696.660928850482,281.0216519869925,1.88e+03
5175000,10350.000001191072,-7012.4912357830035,-5465.469070726133,296.27990222852515,1.88e+03
5200000,10400.000001201259,-6952.714947295139,-5408.330254820878,295.774783338469,1.88e+03
5225000,10450.000001211445,-7006.7222275789245,-5374.1792214799225,312.6585340250078,1.88e+03
5250000,10500.000001221631,-7188.888403121964,-5738.963165019739,277.68426172989325,1.88e+03
5275000,10550.000001231818,-7057.800024452772,-5487.93090468616,300.6554655918161,1.88e+03
5300000,10600.000001242004,-7105.172868292549,-5518.951336906708,303.78721833924186,1.88e+03
5325000,10650.00000125219,-7035.848154415661,-5419.120660259239,309.62960629670374,1.88e+03
5350000,10700.000001262377,-7066.018134637508,-5498.438785599734,300.21693726107236,1.88e+03
5375000,10750.000001272563,-7060.817577762368,-5462.792646131308,306.0477614326818,1.88e+03
5400000,10800.00000128275,-7181.105375999677,-5663.427295206741,290.66003289951357,1.88e+03
5425000,10850.000001292936,-7106.446097398812,-5556.644390054094,296.8122297774669,1.88e+03
5450000,10900.000001303122,-7089.592002907139,-5532.626112200074,298.18428739505487,1.88e+03
5475000,10950.000001313309,-6992.535701107179,-5431.467030368758,298.9700364903243,1.88e+03
5500000,11000.000001323495,-7135.843221978406,-5570.35550459779,299.816355784686,1.88e+03
5525000,11050.000001333681,-7024.233243709636,-5418.048916789385,307.6104183183616,1.88e+03
5550000,11100.000001343868,-7273.55462006501,-5721.573515947533,297.22961970072396,1.88e+03
5575000,11150.000001354054,-7034.94092940491,-5443.710787313861,304.7464487391407,1.88e+03
5600000,11200.00000136424,-7197.639870968994,-5642.604597008304,297.8145428925022,1.88e+03
5625000,11250.000001374427,-7127.206893387494,-5583.884897141693,295.5712597291902,1.88e+03
5650000,11300.000001384613,-7111.991293302039,-5566.353683112692,296.01473745581166,1.88e+03
5675000,11350.0000013948,-7111.79453984807,-5480.117088241571,312.4927662640767,1.88e+03
5700000,11400.000001404986,-7166.218217837232,-5468.289850740767,325.1808939504669,1.88e+03
5725000,11450.000001415172,-6973.014689854314,-5402.896597754595,300.7031478423854,1.88e+03
5750000,11500.000001425358,-7076.552404600161,-5518.301248127578,298.4304366900983,1.88e+03
5775000,11550.000001435545,-7109.065152855868,-5646.569739800393,280.09165464918453,1.88e+03
5800000,11600.000001445731,-6999.152576693275,-5522.661452741289,282.7720608836255,1.88e+03
5825000,11650.000001455917,-7182.004995267785,-5585.199186346516,305.81427960842603,1.88e+03
5850000,11700.000001466104,-7130.746850077685,-5555.233291889923,301.73646733912557,1.88e+03
5875000,11750.00000147629,-7181.662302742829,-5657.336827472792,291.93311704157406,1.88e+03
5900000,11800.000001486476,-7037.420886055967,-5446.966430519684,304.5978921497155,1.88e+03
5925000,11850.000001496663,-7014.592163624118,-5530.566250932681,284.21509545770044,1.88e+03
5950000,11900.000001506849,-7090.773624447569,-5585.223334592229,288.3373637132535,1.88e+03
5975000,11950.000001517035,-7185.897710521793,-5635.307370958881,296.96326567196064,1.87e+03
6000000,12000.000001527222,-6977.978922009341,-5338.512608893188,313.98445990536777,1.87e+03
6025000,12050.000001537408,-7135.523091340148,-5637.148998894294,286.9630052102668,1.87e+03
6050000,12100.000001547594,-7221.904066173546,-5671.967966873885,296.8379680223158,1.87e+03
6075000,12150.00000155778,-7204.89167025566,-5710.165677793699,286.26433473807737,1.87e+03
6100000,12200.000001567967,-7149.327933730801,-5587.3157493696735,299.150734692458,1.87e+03
6125000,12250.000001578153,-7248.64975614246,-5657.30060579048,304.7692407564173,1.87e+03
6150000,12300.00000158834,-7065.920908975507,-5451.825355636032,309.1255468297293,1.87e+03
6175000,12350.000001598526,-7141.588571657534,-5745.789180634945,267.318281821518,1.87e+03
6200000,12400.000001608712,-7119.015775358243,-5576.028908505834,295.5070770004931,1.87e+03
6225000,12450.000001618899,-7098.634000794587,-5446.350142971851,316.4392281551406,1.87e+03
6250000,12500.000001629085,-7142.481334553665,-5378.298618828606,337.86967913873406,1.87e+03
6275000,12550.000001639271,-6996.263804748854,-5339.299106782688,317.3356851622656,1.87e+03
6300000,12600.000001649458,-7123.289419493634,-5453.79607560475,319.7351245968663,1.87e+03
6325000,12650.000001659644,-7041.385871292391,-5368.183735817968,320.4454184977354,1.87e+03
6350000,12700.00000166983,-7021.913506244746,-5470.91777677554,297.0409044314523,1.87e+03
6375000,12750.000001680017,-7064.230458459293,-5498.210848932542,299.91822178028224,1.87e+03
6400000,12800.000001690203,-7009.046913309225,-5460.006854235946,296.666361747589,1.87e+03
6425000,12850.00000170039,-7047.47823396492,-5508.684630345367,294.70399890070166,1.87e+03
6450000,12900.000001710576,-6954.691034714849,-5412.494952002984,295.3556289778748,1.87e+03
6475000,12950.000001720762,-7124.865261036406,-5604.462151527274,291.1819202129866,1.87e+03
6500000,13000.000001730948,-7082.230759699996,-5387.352969198893,324.59665892408566,1.87e+03
6525000,13050.000001741135,-7114.611177615268,-5475.0825969047255,313.99638516228697,1.87e+03
6550000,13100.000001751321,-7138.648134825444,-5637.2338333374955,287.54525468160045,1.87e+03
6575000,13150.000001761508,-7091.703816947105,-5444.29550996531,315.5054808830637,1.87e+03
6600000,13200.000001771694,-7108.087565831047,-5639.6852140331775,281.22292947678346,1.87e+03
6625000,13250.00000178188,-6995.396318603717,-5465.079263652639,293.08060198535185,1.87e+03
6650000,13300.000001792067,-7185.434970571809,-5573.406152941346,308.72973333227003,1.87e+03
6675000,13350.000001802253,-7137.162596643247,-5377.3064544382305,337.0410699510591,1.87e+03
6700000,13400.00000181244,-7177.358356069102,-5628.0455733474055,296.7185927612834,1.87e+03
6725000,13450.000001822626,-7087.395856053577,-5438.676744120127,315.75652134756973,1.87e+03
6750000,13500.000001832812,-7032.168715565439,-5474.171683864302,298.3817676637981,1.87e+03
6775000,13550.000001842998,-7138.248483198478,-5624.318595221066,289.9421930223608,1.87e+03
6800000,13600.000001853185,-7038.461215175308,-5491.574441394324,296.2539725974647,1.87e+03
6825000,13650.000001863371,-6907.38475261946,-5278.158719540983,312.0232797510785,1.87e+03
6850000,13700.000001873557,-7077.618522387883,-5474.580436925808,307.00786191505296,1.87e+03
6875000,13750.000001883744,-7089.670584454869,-5414.715427713582,320.78115057791007,1.87e+03
6900000,13800.00000189393,-7037.470008543114,-5419.77611741944,309.81468703144606,1.87e+03
6925000,13850.000001904116,-7166.522694233915,-5512.254992590261,316.8191665080448,1.87e+03
6950000,13900.000001914303,-7000.599587972663,-5537.813658112795,280.14729334159995,1.87e+03
6975000,13950.000001924489,-7020.829506580871,-5427.740872661081,305.10238014707346,1.87e+03
7000000,14000.000001934675,-7106.347980195261,-5496.65481196392,308.2824184900895,1.87e+03
7025000,14050.000001944862,-7025.081509373632,-5581.057619316912,276.5540576116644,1.87e+03
7050000,14100.000001955048,-7095.168533202156,-5567.898530252683,292.49704197599186,1.87e+03
7075000,14150.000001965234,-7050.269953100024,-5574.10068352693,282.71042053608323,1.87e+03
7100000,14200.00000197542,-7053.5782947571615,-5526.070083234095,292.5426627915743,1.87e+03
7125000,14250.000001985607,-7058.267787089655,-5606.450428330836,278.0466336052308,1.87e+03
7150000,14300.000001995793,-6921.500314428484,-5304.441011392719,309.69315309296235,1.87e+03
7175000,14350.00000200598,-7124.4874302601165,-5527.503265139844,305.8484377209575,1.87e+03
7200000,14400.000002016166,-7226.278369457731,-5660.125595777056,299.9437248812694,1.87e+03
7225000,14450.000002026352,-7028.219398241309,-5472.491752271738,297.9471433915323,1.87e+03
7250000,14500.000002036539,-7136.778385847805,-5512.574140993495,311.0615256420067,1.87e+03
7275000,14550.000002046725,-7107.925613963211,-5607.64367881264,287.3283881134909,1.87e+03
7300000,14600.000002056911,-7146.001502024552,-5539.227533494663,307.72334427533855,1.87e+03
7325000,14650.000002067098,-7153.377671545621,-5617.714054621253,294.1045555488399,1.87e+03
7350000,14700.000002077284,-7175.632183240053,-5729.639326875962,276.9311466787867,1.87e+03
